,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token,Percent Bad
32,gpt-4,"FIRE SEASON (UNWRITTEN RULES BOOK 2)
KD Casey",481,27,", ac‐
companied by a stuttering heartbeat, by the sinking realization
that he’s about to walk into his first meeting","[',', ' ac', '‐', '\n', 'com']","['panied', ' by', ' the', ' relentless', ' heat', ' that', ' summer', ' brings', ',', ' the', ' entire', ' town', ' was', ' on', ' edge', ',', ' br', 'acing', ' for', ' the', ' eventual', ' infer']","['panied', ' by', ' a', ' stutter', 'ing', ' heartbeat', ',', ' by', ' the', ' sinking', ' realization', '\n', 'that', ' he', '’s', ' about', ' to', ' walk', ' into', ' his', ' first', ' meeting']",0.9090909090909092,"panied by the relentless heat that summer brings, the entire town was on edge, bracing for the eventual inferno. The constant threat of wildfires was just another aspect of life here, a perilous cycle of nature they'd grown uncomfortably accustomed to","panied by a stuttering heartbeat, by the sinking realization
that he’s about to walk into his first meeting",tensor([[0.8306]]),4,"[tensor([[0.7777]]), tensor([[0.8175]]), tensor([[0.8207]]), tensor([[0.8306]]), tensor([[0.8157]]), tensor([[0.8007]]), tensor([[0.8091]]), tensor([[0.7843]]), tensor([[0.7669]]), tensor([[0.7767]]), tensor([[0.7807]]), tensor([[0.7855]]), tensor([[0.7736]]), tensor([[0.7757]]), tensor([[0.7653]]), tensor([[0.7878]]), tensor([[0.7952]]), tensor([[0.7935]]), tensor([[0.7969]]), tensor([[0.7748]]), tensor([[0.7889]]), tensor([[0.7880]]), tensor([[0.7904]]), tensor([[0.7839]]), tensor([[0.7998]]), tensor([[0.7794]]), tensor([[0.7817]]), tensor([[0.7852]]), tensor([[0.7842]]), tensor([[0.7803]]), tensor([[0.7874]]), tensor([[0.7857]]), tensor([[0.7830]]), tensor([[0.7862]]), tensor([[0.7855]]), tensor([[0.7843]]), tensor([[0.7832]]), tensor([[0.7868]]), tensor([[0.7840]]), tensor([[0.7838]]), tensor([[0.7860]]), tensor([[0.7864]])]",480,506,0.0010005002501250625
35,gpt-4,"FIRE SEASON (UNWRITTEN RULES BOOK 2)
KD Casey",4550,28," says it, though his mouth
twists a little. “I wish I could get out of here.”
“Media’ll be in here","[' says', ' it', ',', ' though', ' his', ' mouth', '\n', 'tw', 'ists', ' a']","['little', ' at', ' the', ' words', ',', ' as', ' if', ' they', ' leave', ' a', ' bitter', ' taste', ' behind', '.', ' The', ' news', ' isn', ""'t""]","[' little', '.', ' “', 'I', ' wish', ' I', ' could', ' get', ' out', ' of', ' here', '.”\n', '“', 'Media', '’ll', ' be', ' in', ' here']",1.0,"little at the words, as if they leave a bitter taste behind. The news isn't good - the dry summer heat is causing the wildfires to spread rapidly, gaining momentum in a way we've never seen before. Fast and unpredictable, we can only"," little. “I wish I could get out of here.”
“Media’ll be in here",tensor([[0.8492]]),15,"[tensor([[0.7769]]), tensor([[0.8019]]), tensor([[0.8004]]), tensor([[0.8029]]), tensor([[0.8110]]), tensor([[0.8074]]), tensor([[0.8093]]), tensor([[0.8067]]), tensor([[0.8353]]), tensor([[0.8278]]), tensor([[0.8257]]), tensor([[0.8256]]), tensor([[0.8109]]), tensor([[0.8231]]), tensor([[0.8492]]), tensor([[0.8410]]), tensor([[0.8413]]), tensor([[0.8365]]), tensor([[0.8405]]), tensor([[0.8442]]), tensor([[0.8356]]), tensor([[0.8366]]), tensor([[0.8376]]), tensor([[0.8391]]), tensor([[0.8351]]), tensor([[0.8196]]), tensor([[0.8170]]), tensor([[0.8192]]), tensor([[0.8160]]), tensor([[0.8104]]), tensor([[0.8077]]), tensor([[0.8066]]), tensor([[0.7984]]), tensor([[0.8068]]), tensor([[0.8096]]), tensor([[0.8062]]), tensor([[0.8017]]), tensor([[0.7954]]), tensor([[0.7944]]), tensor([[0.7666]]), tensor([[0.7899]]), tensor([[0.7792]]), tensor([[0.7954]]), tensor([[0.7974]])]",4549,4576,0.0010005002501250625
38,gpt-4,"FIRE SEASON (UNWRITTEN RULES BOOK 2)
KD Casey",1199,25," rumors about him are
true: that he’s kind of a quiet guy, though quiet for a pitcher
means one step","[' rumors', ' about', ' him', ' are', '\n', 'true', ':', ' that', ' he']","['is', ' nothing', ' like', ' the', ' man', ' he', ' used', ' to', ' be', '.', ' The', ' fiery', ' spirit', ' that', ' once', ' reflected']","['’s', ' kind', ' of', ' a', ' quiet', ' guy', ',', ' though', ' quiet', ' for', ' a', ' pitcher', '\n', 'means', ' one', ' step']",1.0,is nothing like the man he used to be. The fiery spirit that once reflected in his eyes has been replaced by a stark coldness. The jovial laughter and incredible zest for life are now reduced to a bitter silence that he wears like an unseen,"’s kind of a quiet guy, though quiet for a pitcher
means one step",tensor([[0.8273]]),11,"[tensor([[0.7657]]), tensor([[0.7617]]), tensor([[0.7821]]), tensor([[0.7832]]), tensor([[0.7883]]), tensor([[0.8037]]), tensor([[0.8123]]), tensor([[0.8096]]), tensor([[0.8188]]), tensor([[0.8198]]), tensor([[0.8273]]), tensor([[0.8216]]), tensor([[0.8213]]), tensor([[0.8243]]), tensor([[0.8227]]), tensor([[0.8129]]), tensor([[0.8140]]), tensor([[0.8145]]), tensor([[0.8111]]), tensor([[0.8128]]), tensor([[0.8139]]), tensor([[0.8086]]), tensor([[0.8109]]), tensor([[0.8132]]), tensor([[0.8027]]), tensor([[0.8099]]), tensor([[0.8155]]), tensor([[0.8196]]), tensor([[0.8135]]), tensor([[0.8138]]), tensor([[0.8107]]), tensor([[0.8132]]), tensor([[0.8139]]), tensor([[0.8142]]), tensor([[0.8141]]), tensor([[0.8115]]), tensor([[0.8115]]), tensor([[0.8106]]), tensor([[0.8110]]), tensor([[0.8089]]), tensor([[0.8191]]), tensor([[0.8207]]), tensor([[0.8220]]), tensor([[0.8192]]), tensor([[0.8191]]), tensor([[0.8181]]), tensor([[0.8161]])]",1198,1222,0.0010005002501250625
41,gpt-4,"FIRE SEASON (UNWRITTEN RULES BOOK 2)
KD Casey",2729,34,"
was pretty good? “That’s three.”
“Three?”
“Sentences.”
Braxton flushes again. Which Reid shouldn’t be thinking
about.","['\n', 'was', ' pretty', ' good', '?', ' “', 'That', '’s', ' three', '.”\n', '“', 'Three', '?”', '\n']","['""Yes', ',""', ' I', ' responded', ',', ' flipping', ' the', ' aluminum', ' can', ' into', ' the', ' recycle', ' bin', '.', ' ""', 'Three', ' cats', ' saved', ' this', ' season']","['“', 'Sent', 'ences', '.”\n', 'Br', 'ax', 'ton', ' flush', 'es', ' again', '.', ' Which', ' Reid', ' shouldn', '’t', ' be', ' thinking', '\n', 'about', '.']",1.0,"""Yes,"" I responded, flipping the aluminum can into the recycle bin. ""Three cats saved this season. I think we are setting a new record for this year's Fire Season.""","“Sentences.”
Braxton flushes again. Which Reid shouldn’t be thinking
about.",tensor([[0.8152]]),30,"[tensor([[0.7849]]), tensor([[0.7815]]), tensor([[0.7653]]), tensor([[0.7473]]), tensor([[0.7770]]), tensor([[0.7802]]), tensor([[0.7963]]), tensor([[0.7936]]), tensor([[0.7897]]), tensor([[0.7854]]), tensor([[0.7871]]), tensor([[0.7829]]), tensor([[0.7903]]), tensor([[0.7991]]), tensor([[0.8009]]), tensor([[0.8075]]), tensor([[0.8029]]), tensor([[0.8017]]), tensor([[0.8061]]), tensor([[0.8013]]), tensor([[0.8043]]), tensor([[0.8080]]), tensor([[0.8029]]), tensor([[0.8021]]), tensor([[0.8045]]), tensor([[0.8029]]), tensor([[0.8068]]), tensor([[0.8024]]), tensor([[0.8098]]), tensor([[0.8152]])]",2728,2761,0.0010005002501250625
44,gpt-4,"FIRE SEASON (UNWRITTEN RULES BOOK 2)
KD Casey",1618,36," At least Braxton doesn’t look annoyed.
Curious, maybe, or just unused to people audacious enough to
speak to him.
Reid kind of can’t","[' At', ' least', ' Br', 'ax', 'ton', ' doesn', '’t', ' look', ' annoyed', '.\n', 'Cur', 'ious', ',', ' maybe', ',', ' or', ' just']","['sur', 'pr', 'ised', ' to', ' see', ' me', ' without', ' my', ' usual', ' band', ' of', ' mis', 'fits', '.', ' There', ""'s"", ' a', ' slight', ' fur']","[' unused', ' to', ' people', ' aud', 'acious', ' enough', ' to', '\n', 's', 'peak', ' to', ' him', '.\n', 'Re', 'id', ' kind', ' of', ' can', '’t']",1.0,"surprised to see me without my usual band of misfits. There's a slight furrow between his brows that he smooths with the back of his hand, as if he could simply wipe away the confusion brewing in his mind. He leans"," unused to people audacious enough to
speak to him.
Reid kind of can’t",tensor([[0.8049]]),17,"[tensor([[0.7737]]), tensor([[0.7752]]), tensor([[0.7920]]), tensor([[0.7760]]), tensor([[0.7588]]), tensor([[0.7885]]), tensor([[0.7927]]), tensor([[0.7928]]), tensor([[0.7719]]), tensor([[0.7847]]), tensor([[0.7775]]), tensor([[0.7796]]), tensor([[0.7824]]), tensor([[0.7959]]), tensor([[0.7969]]), tensor([[0.7938]]), tensor([[0.8049]]), tensor([[0.8001]]), tensor([[0.7991]]), tensor([[0.7929]]), tensor([[0.7947]]), tensor([[0.7979]]), tensor([[0.7886]]), tensor([[0.7943]]), tensor([[0.7945]]), tensor([[0.7907]]), tensor([[0.7850]]), tensor([[0.7799]]), tensor([[0.7846]]), tensor([[0.7834]]), tensor([[0.7940]]), tensor([[0.7940]]), tensor([[0.8043]]), tensor([[0.8038]]), tensor([[0.7953]]), tensor([[0.8028]]), tensor([[0.8015]]), tensor([[0.8012]]), tensor([[0.7955]]), tensor([[0.8001]]), tensor([[0.7882]]), tensor([[0.7928]])]",1617,1652,0.0010005002501250625
47,gpt-4,"FIRE SEASON (UNWRITTEN RULES BOOK 2)
KD Casey",1313,25," what to do.
Then Braxton’s hand envelops his as he gives a perfunctory
shake. He","[' what', ' to', ' do', '.\n', 'Then', ' Br', 'ax', 'ton', '’s', ' hand']","['s', 'we', 'pt', ' across', ' the', ' horizon', ',', ' indicating', ' the', ' approaching', ' wildfire', ""'s"", ' fierce', ' flames', '.']","[' envelop', 's', ' his', ' as', ' he', ' gives', ' a', ' per', 'fun', 'ct', 'ory', '\n', 'shake', '.', ' He']",1.0,"swept across the horizon, indicating the approaching wildfire's fierce flames. ""We need to evacuate, now,"" he ordered with a determined tone. Panic lurked in his stormy eyes, but it was concealed beneath a layer of resolute courage"," envelops his as he gives a perfunctory
shake. He",tensor([[0.8086]]),22,"[tensor([[0.7841]]), tensor([[0.8074]]), tensor([[0.7702]]), tensor([[0.7979]]), tensor([[0.7805]]), tensor([[0.8007]]), tensor([[0.7980]]), tensor([[0.8009]]), tensor([[0.7721]]), tensor([[0.7828]]), tensor([[0.7698]]), tensor([[0.7798]]), tensor([[0.7792]]), tensor([[0.7779]]), tensor([[0.7831]]), tensor([[0.7858]]), tensor([[0.7765]]), tensor([[0.7952]]), tensor([[0.7940]]), tensor([[0.7995]]), tensor([[0.7965]]), tensor([[0.8086]]), tensor([[0.8018]]), tensor([[0.7981]]), tensor([[0.7975]]), tensor([[0.7943]]), tensor([[0.7974]]), tensor([[0.7935]]), tensor([[0.7961]]), tensor([[0.7998]]), tensor([[0.7998]]), tensor([[0.7985]]), tensor([[0.7975]]), tensor([[0.7982]]), tensor([[0.7985]]), tensor([[0.7974]]), tensor([[0.8012]]), tensor([[0.8009]])]",1312,1336,0.0010005002501250625
50,gpt-4,"FIRE SEASON (UNWRITTEN RULES BOOK 2)
KD Casey",10,29," in the unsleeping hours before dawn, the
plastic-on-plastic buzz of Reid’s phone against the milk crate he’s
using","[' in', ' the', ' uns', 'leep', 'ing', ' hours', ' before', ' dawn']","[',', ' I', ' find', ' myself', ' caught', ' in', ' a', ' vortex', ' of', ' memories', '.', ' The', ' smell', ' of', ' smoke', ' in', ' the', ' air', ',', ' the', ' crack']","[',', ' the', '\n', 'pl', 'astic', '-on', '-pl', 'astic', ' buzz', ' of', ' Reid', '’s', ' phone', ' against', ' the', ' milk', ' crate', ' he', '’s', '\n', 'using']",0.9523809523809524,", I find myself caught in a vortex of memories. The smell of smoke in the air, the crackling sound of kindling catching alight, the reverberating echo of trees surrendering to the inferno. The haunting silhouette of the fire",", the
plastic-on-plastic buzz of Reid’s phone against the milk crate he’s
using",tensor([[0.8137]]),2,"[tensor([[0.7668]]), tensor([[0.8137]]), tensor([[0.7912]]), tensor([[0.7682]]), tensor([[0.7494]]), tensor([[0.7678]]), tensor([[0.7722]]), tensor([[0.7801]]), tensor([[0.7817]]), tensor([[0.7819]]), tensor([[0.7665]]), tensor([[0.7753]]), tensor([[0.7851]]), tensor([[0.7875]]), tensor([[0.7844]]), tensor([[0.7848]]), tensor([[0.7845]]), tensor([[0.7810]]), tensor([[0.7847]]), tensor([[0.7896]]), tensor([[0.7890]]), tensor([[0.7865]]), tensor([[0.7889]]), tensor([[0.7912]]), tensor([[0.7850]]), tensor([[0.7875]]), tensor([[0.7858]]), tensor([[0.7883]]), tensor([[0.7885]]), tensor([[0.7852]]), tensor([[0.7823]]), tensor([[0.7821]]), tensor([[0.7819]]), tensor([[0.7744]]), tensor([[0.7772]]), tensor([[0.7757]]), tensor([[0.7756]]), tensor([[0.7771]]), tensor([[0.7758]]), tensor([[0.7715]])]",9,37,0.0010005002501250625
53,gpt-4,"FIRE SEASON (UNWRITTEN RULES BOOK 2)
KD Casey",3202,22,"‐
mously wide foul grounds, yelling at Oakland players to get to it
already, like they’re","['‐', '\n', 'm', 'ously', ' wide', ' foul', ' grounds', ',']","['the', ' field', ' would', ' be', ' abl', 'aze', ' with', ' bright', ',', ' shining', ' flood', 'lights', ',', ' transforming']","[' yelling', ' at', ' Oakland', ' players', ' to', ' get', ' to', ' it', '\n', 'already', ',', ' like', ' they', '’re']",1.0,"the field would be ablaze with bright, shining floodlights, transforming the night into a surreal day. Players would don their suits of armor and prepare for the hard, fierce battles that awaited them. The air was ripe with anticipation and uncertainty, every"," yelling at Oakland players to get to it
already, like they’re",tensor([[0.8164]]),20,"[tensor([[0.7485]]), tensor([[0.7782]]), tensor([[0.7792]]), tensor([[0.7913]]), tensor([[0.7824]]), tensor([[0.7875]]), tensor([[0.7962]]), tensor([[0.7723]]), tensor([[0.7734]]), tensor([[0.7668]]), tensor([[0.7729]]), tensor([[0.7760]]), tensor([[0.7641]]), tensor([[0.7691]]), tensor([[0.7697]]), tensor([[0.7610]]), tensor([[0.7466]]), tensor([[0.8143]]), tensor([[0.8123]]), tensor([[0.8164]]), tensor([[0.8138]]), tensor([[0.8055]]), tensor([[0.8053]]), tensor([[0.7886]]), tensor([[0.7872]]), tensor([[0.7867]]), tensor([[0.7850]]), tensor([[0.7865]]), tensor([[0.7880]]), tensor([[0.7933]]), tensor([[0.7817]]), tensor([[0.7840]]), tensor([[0.7794]]), tensor([[0.7803]]), tensor([[0.7831]]), tensor([[0.7861]]), tensor([[0.7873]]), tensor([[0.7797]]), tensor([[0.7805]]), tensor([[0.7831]]), tensor([[0.7841]]), tensor([[0.7771]]), tensor([[0.7791]])]",3201,3222,0.0010005002501250625
56,gpt-4,"FIRE SEASON (UNWRITTEN RULES BOOK 2)
KD Casey",5613,20," just learned to trust my fastball.” A nonanswer, clearly
meant to curtail any follow","[' just', ' learned', ' to', ' trust', ' my']","['inst', 'inct', 's', ' and', ' follow', ' the', ' wisdom', ' Mother', ' Nature', ' had', ' bestowed', ' upon', ' me', '.', ' A']","[' fastball', '.”', ' A', ' non', 'answer', ',', ' clearly', '\n', 'me', 'ant', ' to', ' cur', 'tail', ' any', ' follow']",1.0,"instincts and follow the wisdom Mother Nature had bestowed upon me. A seasoned fire ranger is not just an occupation, but rather a lifelong journey of understanding the raw power of our planet. As the flames roared in the distance and the smoke we"," fastball.” A nonanswer, clearly
meant to curtail any follow",tensor([[0.8120]]),18,"[tensor([[0.7744]]), tensor([[0.7846]]), tensor([[0.8032]]), tensor([[0.7999]]), tensor([[0.8050]]), tensor([[0.7950]]), tensor([[0.7903]]), tensor([[0.7923]]), tensor([[0.7906]]), tensor([[0.8002]]), tensor([[0.8002]]), tensor([[0.7852]]), tensor([[0.7974]]), tensor([[0.8026]]), tensor([[0.8108]]), tensor([[0.7888]]), tensor([[0.7764]]), tensor([[0.8120]]), tensor([[0.7737]]), tensor([[0.7672]]), tensor([[0.7736]]), tensor([[0.7567]]), tensor([[0.7511]]), tensor([[0.7553]]), tensor([[0.7461]]), tensor([[0.7420]]), tensor([[0.7444]]), tensor([[0.7388]]), tensor([[0.7415]]), tensor([[0.7393]]), tensor([[0.7389]]), tensor([[0.7357]]), tensor([[0.7405]]), tensor([[0.7516]]), tensor([[0.7418]]), tensor([[0.7419]]), tensor([[0.7472]]), tensor([[0.7590]]), tensor([[0.7539]]), tensor([[0.7559]]), tensor([[0.7539]]), tensor([[0.7534]]), tensor([[0.7552]]), tensor([[0.7514]]), tensor([[0.7490]])]",5612,5631,0.0010005002501250625
59,gpt-4,"FIRE SEASON (UNWRITTEN RULES BOOK 2)
KD Casey",248,25," the
interior zip of his suitcase. He dilutes his nervousness with cof‐
fee he doses only with milk","[' the', '\n', 'inter', 'ior', ' zip', ' of', ' his']","['fire', '-resistant', ' jacket', ' reson', 'ates', ' in', ' the', ' deaf', 'ening', ' silence', ' of', ' the', ' forest', '.', ' His', ' eyes', ' survey', ' the']","[' suitcase', '.', ' He', ' dil', 'utes', ' his', ' nervous', 'ness', ' with', ' cof', '‐', '\n', 'fee', ' he', ' doses', ' only', ' with', ' milk']",1.0,"fire-resistant jacket resonates in the deafening silence of the forest. His eyes survey the horizon, finding nothing but acres upon acres of trees. His nose picks up on the distant scent of burning wood - the first sign of the fire he was sent"," suitcase. He dilutes his nervousness with cof‐
fee he doses only with milk",tensor([[0.8236]]),27,"[tensor([[0.8012]]), tensor([[0.7781]]), tensor([[0.7752]]), tensor([[0.7833]]), tensor([[0.7872]]), tensor([[0.7935]]), tensor([[0.8022]]), tensor([[0.8101]]), tensor([[0.8030]]), tensor([[0.8016]]), tensor([[0.7778]]), tensor([[0.7925]]), tensor([[0.8176]]), tensor([[0.8184]]), tensor([[0.8141]]), tensor([[0.8066]]), tensor([[0.8093]]), tensor([[0.8134]]), tensor([[0.8108]]), tensor([[0.8138]]), tensor([[0.8128]]), tensor([[0.8129]]), tensor([[0.8127]]), tensor([[0.8079]]), tensor([[0.8088]]), tensor([[0.8223]]), tensor([[0.8236]]), tensor([[0.8232]]), tensor([[0.8221]]), tensor([[0.8178]]), tensor([[0.8195]]), tensor([[0.8213]]), tensor([[0.8175]]), tensor([[0.8194]]), tensor([[0.8153]]), tensor([[0.8090]]), tensor([[0.8119]]), tensor([[0.8142]]), tensor([[0.8169]]), tensor([[0.8148]]), tensor([[0.8145]]), tensor([[0.8154]]), tensor([[0.8119]]), tensor([[0.8159]]), tensor([[0.8173]])]",247,271,0.0010005002501250625
62,gpt-4,"FIRE SEASON (UNWRITTEN RULES BOOK 2)
KD Casey",2698,34," grin. Because even if he’s bounced out of the
majors, that’ll be a story. Did you know Charlie Braxton once said I
was pretty","[' grin', '.', ' Because', ' even', ' if', ' he', '’s', ' bounced', ' out', ' of', ' the', '\n', 'maj', 'ors']","[',', ' even', ' if', ' he', ' never', ' gets', ' that', ' prized', ' championship', ' ring', ',', ' he', ""'s"", ' still', ' living', ' the', ' dream', '.', ' Every', ' pop']","[',', ' that', '’ll', ' be', ' a', ' story', '.', ' Did', ' you', ' know', ' Charlie', ' Br', 'ax', 'ton', ' once', ' said', ' I', '\n', 'was', ' pretty']",0.95,", even if he never gets that prized championship ring, he's still living the dream. Every pop of the glove, every crack of the bat, every cheer from the crowd that ignites his spirit, is a testament to his unyielding courage",", that’ll be a story. Did you know Charlie Braxton once said I
was pretty",tensor([[0.8009]]),2,"[tensor([[0.7335]]), tensor([[0.8009]]), tensor([[0.7838]]), tensor([[0.7719]]), tensor([[0.7714]]), tensor([[0.7474]]), tensor([[0.7419]]), tensor([[0.7530]]), tensor([[0.7453]]), tensor([[0.7539]]), tensor([[0.7515]]), tensor([[0.7541]]), tensor([[0.7444]]), tensor([[0.7485]]), tensor([[0.7560]]), tensor([[0.7421]]), tensor([[0.7662]]), tensor([[0.7689]]), tensor([[0.7694]]), tensor([[0.7670]]), tensor([[0.7728]]), tensor([[0.7748]]), tensor([[0.7731]]), tensor([[0.7735]]), tensor([[0.7712]]), tensor([[0.7699]]), tensor([[0.7736]]), tensor([[0.7732]]), tensor([[0.7741]]), tensor([[0.7727]]), tensor([[0.7730]]), tensor([[0.7724]]), tensor([[0.7751]]), tensor([[0.7757]]), tensor([[0.7719]]), tensor([[0.7746]]), tensor([[0.7767]]), tensor([[0.7743]]), tensor([[0.7754]]), tensor([[0.7758]]), tensor([[0.7760]]), tensor([[0.7791]])]",2697,2730,0.0010005002501250625
65,gpt-4,"FIRE SEASON (UNWRITTEN RULES BOOK 2)
KD Casey",2139,30," an image
of Reid with what looks like a scouting report.
“You checking up on me?” Reid expects a denial, a veteranplayer blow-off.","[' an', ' image', '\n', 'of', ' Reid']","['fl', 'ashing', ' that', ' cro', 'oked', ' grin', ' of', ' his', ',', ' eyes', ' shimmer', 'ing', ' with', ' mischief', ',', ' spr', 'ang', ' to', ' my', ' mind', '.', ' His', ' frame', ' was', ' always']","[' with', ' what', ' looks', ' like', ' a', ' scouting', ' report', '.\n', '“You', ' checking', ' up', ' on', ' me', '?”', ' Reid', ' expects', ' a', ' denial', ',', ' a', ' veteran', 'player', ' blow', '-off', '.']",1.0,"flashing that crooked grin of his, eyes shimmering with mischief, sprang to my mind. His frame was always coiled with a restless energy, a fire that mirrored the intensity of the flames we combated daily. The sharp angles of"," with what looks like a scouting report.
“You checking up on me?” Reid expects a denial, a veteranplayer blow-off.",tensor([[0.8146]]),8,"[tensor([[0.7824]]), tensor([[0.7733]]), tensor([[0.7849]]), tensor([[0.7904]]), tensor([[0.7944]]), tensor([[0.8015]]), tensor([[0.8101]]), tensor([[0.8146]]), tensor([[0.8067]]), tensor([[0.8056]]), tensor([[0.7983]]), tensor([[0.7973]]), tensor([[0.7966]]), tensor([[0.7964]]), tensor([[0.7875]]), tensor([[0.7881]]), tensor([[0.7869]]), tensor([[0.7871]]), tensor([[0.7802]]), tensor([[0.7846]]), tensor([[0.7810]]), tensor([[0.7852]]), tensor([[0.7842]]), tensor([[0.7839]]), tensor([[0.7877]]), tensor([[0.7882]]), tensor([[0.7902]]), tensor([[0.7839]]), tensor([[0.7870]]), tensor([[0.7803]]), tensor([[0.7834]]), tensor([[0.7855]]), tensor([[0.7790]]), tensor([[0.7810]]), tensor([[0.7790]]), tensor([[0.7763]]), tensor([[0.7806]]), tensor([[0.7761]]), tensor([[0.7757]]), tensor([[0.7780]])]",2138,2167,0.0010005002501250625
68,gpt-4,"FIRE SEASON (UNWRITTEN RULES BOOK 2)
KD Casey",3129,34,"
for baseball. When he first pitched in Oakland, Elephants
Coliseum felt overwhelming, massive, fifty thousand seats star‐
ing down at him, all asking","['\n', 'for', ' baseball', '.', ' When', ' he', ' first', ' pitched', ' in']","['the', ' Little', ' League', ',', ' he', ' was', ' a', ' natural', '.', ' With', ' little', ' guidance', ' from', ' his', ' father', ',', ' who', ' used', ' to', ' be', ' a', ' semi', '-pro', ' himself', ',']","[' Oakland', ',', ' Ele', 'phants', '\n', 'Col', 'iseum', ' felt', ' overwhelming', ',', ' massive', ',', ' fifty', ' thousand', ' seats', ' star', '‐', '\n', 'ing', ' down', ' at', ' him', ',', ' all', ' asking']",1.0,"the Little League, he was a natural. With little guidance from his father, who used to be a semi-pro himself, his talent exploded onto the field. He could strike out the best hitters on the opposing team, leaving parents and spectators in awe"," Oakland, Elephants
Coliseum felt overwhelming, massive, fifty thousand seats star‐
ing down at him, all asking",tensor([[0.8095]]),14,"[tensor([[0.7433]]), tensor([[0.7688]]), tensor([[0.7268]]), tensor([[0.7614]]), tensor([[0.7691]]), tensor([[0.7926]]), tensor([[0.8010]]), tensor([[0.7881]]), tensor([[0.7922]]), tensor([[0.8037]]), tensor([[0.8052]]), tensor([[0.8022]]), tensor([[0.8055]]), tensor([[0.8095]]), tensor([[0.7906]]), tensor([[0.7970]]), tensor([[0.8009]]), tensor([[0.8032]]), tensor([[0.8000]]), tensor([[0.7963]]), tensor([[0.8004]]), tensor([[0.7902]]), tensor([[0.7938]]), tensor([[0.8007]]), tensor([[0.7957]]), tensor([[0.7951]]), tensor([[0.8036]]), tensor([[0.7920]]), tensor([[0.7908]]), tensor([[0.7971]]), tensor([[0.7996]]), tensor([[0.7933]]), tensor([[0.7935]]), tensor([[0.7898]]), tensor([[0.7886]]), tensor([[0.7840]]), tensor([[0.7860]]), tensor([[0.7942]]), tensor([[0.7821]]), tensor([[0.7846]]), tensor([[0.7797]]), tensor([[0.7874]]), tensor([[0.7878]]), tensor([[0.7840]])]",3128,3161,0.0010005002501250625
71,gpt-4,"FIRE SEASON (UNWRITTEN RULES BOOK 2)
KD Casey",3296,30," other side, John
Gordon—who isn’t in the lineup since he’s veteran enough to get
one night off out of every four—points","[' other', ' side', ',', ' John', '\n', 'G', 'ordon', '—who', ' isn', '’t', ' in', ' the', ' lineup']","['today', ' due', ' to', ' a', ' spr', 'ained', ' ankle', '—', 'che', 'ers', ' on', ' his', ' teammates', ' whole', 'heart', 'edly', '.']","[' since', ' he', '’s', ' veteran', ' enough', ' to', ' get', '\n', 'one', ' night', ' off', ' out', ' of', ' every', ' four', '—', 'points']",1.0,"today due to a sprained ankle—cheers on his teammates wholeheartedly. He might feel a sting of frustration and disappointment at being sidelined, but his spirit remains unbroken. His camaraderie and leadership qualities are evident in his zealous"," since he’s veteran enough to get
one night off out of every four—points",tensor([[0.8287]]),33,"[tensor([[0.7546]]), tensor([[0.7363]]), tensor([[0.7597]]), tensor([[0.7809]]), tensor([[0.7855]]), tensor([[0.7828]]), tensor([[0.8012]]), tensor([[0.8080]]), tensor([[0.8115]]), tensor([[0.8191]]), tensor([[0.8064]]), tensor([[0.8117]]), tensor([[0.8250]]), tensor([[0.8229]]), tensor([[0.8219]]), tensor([[0.8239]]), tensor([[0.8217]]), tensor([[0.8272]]), tensor([[0.8213]]), tensor([[0.8237]]), tensor([[0.8217]]), tensor([[0.8204]]), tensor([[0.8256]]), tensor([[0.8193]]), tensor([[0.8181]]), tensor([[0.8223]]), tensor([[0.8218]]), tensor([[0.8259]]), tensor([[0.8196]]), tensor([[0.8240]]), tensor([[0.8221]]), tensor([[0.8260]]), tensor([[0.8287]]), tensor([[0.8257]]), tensor([[0.8252]]), tensor([[0.8235]]), tensor([[0.8231]]), tensor([[0.8253]])]",3295,3324,0.0010005002501250625
