,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token,Percent Bad
32,gpt-4,Iron Flame by Rebecca Yarros,1265,22, only decoration on the five-story wall above the massive double doors of the fortress’s entrance. They seem to form,"[' only', ' decoration', ' on', ' the', ' five', '-story', ' wall']","['were', ' the', ' large', ' iron', ' s', 'con', 'ces', ',', ' flick', 'ering', ' with', ' an', ' eth', 'ereal', ' flame']","[' above', ' the', ' massive', ' double', ' doors', ' of', ' the', ' fortress', '’s', ' entrance', '.', ' They', ' seem', ' to', ' form']",0.9333333333333332,"were the large iron sconces, flickering with an ethereal flame that seemed to dance in rhythm with the chilling wind. They cast an eerie illumination, accentuating the age and wear of the weather-beaten stones. The backdrop was a stark", above the massive double doors of the fortress’s entrance. They seem to form,tensor([[0.8321]]),6,"[tensor([[0.7577]]), tensor([[0.8021]]), tensor([[0.8003]]), tensor([[0.8181]]), tensor([[0.8293]]), tensor([[0.8321]]), tensor([[0.8204]]), tensor([[0.8230]]), tensor([[0.8229]]), tensor([[0.8209]]), tensor([[0.8253]]), tensor([[0.8197]]), tensor([[0.8168]]), tensor([[0.8171]]), tensor([[0.8150]]), tensor([[0.8173]]), tensor([[0.8122]]), tensor([[0.8091]]), tensor([[0.8095]]), tensor([[0.8071]]), tensor([[0.7989]]), tensor([[0.8046]]), tensor([[0.8035]]), tensor([[0.8050]]), tensor([[0.8024]]), tensor([[0.7996]]), tensor([[0.8061]]), tensor([[0.8052]]), tensor([[0.8036]]), tensor([[0.8046]]), tensor([[0.8026]]), tensor([[0.8021]]), tensor([[0.8029]]), tensor([[0.7981]]), tensor([[0.7922]]), tensor([[0.8007]]), tensor([[0.8008]]), tensor([[0.8018]]), tensor([[0.8023]]), tensor([[0.8002]])]",1264,1285,0.0010643959552953698
35,gpt-4,Iron Flame by Rebecca Yarros,1723,40," hall from where Bodhi and Imogen stand in the open doorway. Imogen puts her finger to her lips, then motions at me to join in the empty place between her and Bodhi. I","[' hall', ' from', ' where', ' Bod', 'hi', ' and', ' Im', 'ogen', ' stand', ' in', ' the', ' open', ' doorway', '.', ' Im', 'ogen', ' puts']","['her', ' hand', ' on', ' Bod', 'hi', ""'s"", ' arm', ',', ' a', ' silent', ' plea', ' for', ' him', ' to', ' stay', '.', ' Even', ' in', ' the', ' semi', '-dark', 'ness', ',']","[' her', ' finger', ' to', ' her', ' lips', ',', ' then', ' motions', ' at', ' me', ' to', ' join', ' in', ' the', ' empty', ' place', ' between', ' her', ' and', ' Bod', 'hi', '.', ' I']",1.0,"her hand on Bodhi's arm, a silent plea for him to stay. Even in the semi-darkness, her pale blue eyes shine brightly with unshed tears, begging him not to leave. Bodhi looks at her, the torment evident on"," her finger to her lips, then motions at me to join in the empty place between her and Bodhi. I",tensor([[0.9008]]),16,"[tensor([[0.7584]]), tensor([[0.8103]]), tensor([[0.8251]]), tensor([[0.8222]]), tensor([[0.8719]]), tensor([[0.8580]]), tensor([[0.8703]]), tensor([[0.8826]]), tensor([[0.8908]]), tensor([[0.8912]]), tensor([[0.8899]]), tensor([[0.8912]]), tensor([[0.8817]]), tensor([[0.8957]]), tensor([[0.8988]]), tensor([[0.9008]]), tensor([[0.8918]]), tensor([[0.8942]]), tensor([[0.8966]]), tensor([[0.8893]]), tensor([[0.8849]]), tensor([[0.8781]]), tensor([[0.8740]]), tensor([[0.8777]]), tensor([[0.8774]]), tensor([[0.8705]]), tensor([[0.8789]]), tensor([[0.8797]]), tensor([[0.8781]]), tensor([[0.8775]]), tensor([[0.8760]]), tensor([[0.8772]]), tensor([[0.8765]]), tensor([[0.8748]]), tensor([[0.8741]]), tensor([[0.8773]]), tensor([[0.8736]]), tensor([[0.8734]]), tensor([[0.8728]])]",1722,1761,0.0010643959552953698
38,gpt-4,Iron Flame by Rebecca Yarros,356,39," for permission, which means— “I, too, think you need to eat something.” Tairn’s low, arrogant voice fills my head. “Yeah, yeah,” I reply in kind","[' for', ' permission', ',', ' which', ' means', '—', ' “', 'I', ',']","['Br', 'ig', 'adier', ' General', ' Ellison', ',', ' grant', ' you', ',', ' Lieutenant', ' Carter', ',', ' access', ' to', ' the', ' classified', ' files', ' of', ' Operation', ' Stellar', '.""', ' His', ' eyes', ' bore', ' into', ' mine', ',', ' reflecting', ' the', ' gravity']","[' too', ',', ' think', ' you', ' need', ' to', ' eat', ' something', '.”', ' T', 'air', 'n', '’s', ' low', ',', ' arrogant', ' voice', ' fills', ' my', ' head', '.', ' “', 'Yeah', ',', ' yeah', ',”', ' I', ' reply', ' in', ' kind']",1.0,"Brigadier General Ellison, grant you, Lieutenant Carter, access to the classified files of Operation Stellar."" His eyes bore into mine, reflecting the gravity of his words. ""This is not a matter to be taken lightly. Understand that what you'll"," too, think you need to eat something.” Tairn’s low, arrogant voice fills my head. “Yeah, yeah,” I reply in kind",tensor([[0.8040]]),32,"[tensor([[0.7633]]), tensor([[0.7212]]), tensor([[0.7238]]), tensor([[0.7505]]), tensor([[0.7316]]), tensor([[0.7821]]), tensor([[0.7683]]), tensor([[0.7767]]), tensor([[0.7749]]), tensor([[0.7793]]), tensor([[0.7766]]), tensor([[0.7744]]), tensor([[0.7633]]), tensor([[0.7636]]), tensor([[0.7608]]), tensor([[0.7588]]), tensor([[0.7631]]), tensor([[0.7836]]), tensor([[0.7901]]), tensor([[0.7859]]), tensor([[0.7877]]), tensor([[0.7900]]), tensor([[0.7840]]), tensor([[0.7940]]), tensor([[0.7899]]), tensor([[0.7868]]), tensor([[0.7906]]), tensor([[0.7933]]), tensor([[0.7931]]), tensor([[0.7980]]), tensor([[0.7934]]), tensor([[0.8040]]), tensor([[0.8007]]), tensor([[0.8039]]), tensor([[0.8030]]), tensor([[0.8002]]), tensor([[0.7967]]), tensor([[0.7967]]), tensor([[0.7989]]), tensor([[0.7959]])]",355,393,0.0010643959552953698
41,gpt-4,Iron Flame by Rebecca Yarros,4195,38, fought at our side at Resson.” Bodhi tenses as his voice rises as well. “She should be confined.” Suri’s face turns downright ruddy as she pushes away from,"[' fought', ' at', ' our', ' side', ' at', ' R', 'esson', '.”', ' Bod']","['y', ' tens', 'ed', ',', ' his', ' stern', ' features', ' hard', 'ening', ' with', ' rem', 'embrance', '.', ' The', ' shared', ' memories', ' of', ' warfare', ' visibly', ' weighed', ' heavy', ' on', ' his', ' shoulders', ',', ' mir', 'roring', ' the', ' gravity']","['hi', ' t', 'enses', ' as', ' his', ' voice', ' rises', ' as', ' well', '.', ' “', 'She', ' should', ' be', ' confined', '.”', ' S', 'uri', '’s', ' face', ' turns', ' downright', ' r', 'uddy', ' as', ' she', ' pushes', ' away', ' from']",0.9655172413793104,"y tensed, his stern features hardening with remembrance. The shared memories of warfare visibly weighed heavy on his shoulders, mirroring the gravity in his tired eyes. Days of blood, nights of terror; their shared past gnawed away at",hi tenses as his voice rises as well. “She should be confined.” Suri’s face turns downright ruddy as she pushes away from,tensor([[0.8220]]),4,"[tensor([[0.7566]]), tensor([[0.7533]]), tensor([[0.8197]]), tensor([[0.8220]]), tensor([[0.8186]]), tensor([[0.8128]]), tensor([[0.8168]]), tensor([[0.8143]]), tensor([[0.8108]]), tensor([[0.8140]]), tensor([[0.8094]]), tensor([[0.7975]]), tensor([[0.7979]]), tensor([[0.7912]]), tensor([[0.7967]]), tensor([[0.7951]]), tensor([[0.7989]]), tensor([[0.7987]]), tensor([[0.7995]]), tensor([[0.7934]]), tensor([[0.7932]]), tensor([[0.7945]]), tensor([[0.7971]]), tensor([[0.7971]]), tensor([[0.7982]]), tensor([[0.8033]]), tensor([[0.7978]]), tensor([[0.8053]]), tensor([[0.8031]]), tensor([[0.7976]]), tensor([[0.8027]]), tensor([[0.8042]]), tensor([[0.7982]]), tensor([[0.8061]]), tensor([[0.8032]]), tensor([[0.8047]]), tensor([[0.8000]]), tensor([[0.8045]]), tensor([[0.8039]])]",4194,4231,0.0010643959552953698
44,gpt-4,Iron Flame by Rebecca Yarros,1046,29," the kitchen. Sipping my milk, I stare at the empty space my brother left across from me, chair still pulled out from the table as","[' the', ' kitchen', '.', ' S', 'ipping', ' my', ' milk', ',', ' I', ' stare', ' at', ' the']","['unfinished', ' book', ' resting', ' on', ' the', ' table', ',', ' its', ' pages', ' dog', '-e', 'ared', ' from', ' frequent', ' use', '.', ' The']","[' empty', ' space', ' my', ' brother', ' left', ' across', ' from', ' me', ',', ' chair', ' still', ' pulled', ' out', ' from', ' the', ' table', ' as']",1.0,"unfinished book resting on the table, its pages dog-eared from frequent use. The words still offer a comforting familiarity, even as the characters seem more distant than ever before. Every sentence is an echo of another time, another place – a soothing l"," empty space my brother left across from me, chair still pulled out from the table as",tensor([[0.8574]]),8,"[tensor([[0.7634]]), tensor([[0.7573]]), tensor([[0.7749]]), tensor([[0.8069]]), tensor([[0.8129]]), tensor([[0.8206]]), tensor([[0.8514]]), tensor([[0.8574]]), tensor([[0.8515]]), tensor([[0.8466]]), tensor([[0.8486]]), tensor([[0.8536]]), tensor([[0.8451]]), tensor([[0.8522]]), tensor([[0.8515]]), tensor([[0.8559]]), tensor([[0.8526]]), tensor([[0.8505]]), tensor([[0.8460]]), tensor([[0.8414]]), tensor([[0.8369]]), tensor([[0.8358]]), tensor([[0.8365]]), tensor([[0.8292]]), tensor([[0.8304]]), tensor([[0.8289]]), tensor([[0.8312]]), tensor([[0.8329]]), tensor([[0.8285]]), tensor([[0.8332]]), tensor([[0.8340]]), tensor([[0.8305]]), tensor([[0.8336]]), tensor([[0.8298]]), tensor([[0.8200]]), tensor([[0.8221]]), tensor([[0.8189]]), tensor([[0.8258]]), tensor([[0.8196]]), tensor([[0.8195]]), tensor([[0.8220]]), tensor([[0.8186]]), tensor([[0.8088]]), tensor([[0.8178]])]",1045,1073,0.0010643959552953698
47,gpt-4,Iron Flame by Rebecca Yarros,4390,36," height. “Knowing that she’s bonded to Tairn, whose bonds get deeper with each rider and whose previous bond was already so strong that Naolin’s death nearly killed him","[' height', '.', ' “', 'Knowing', ' that', ' she', '’s', ' bonded', ' to', ' T', 'air', 'n', ',']","['my', ' best', ' friend', ' and', ' a', ' fellow', ' warrior', ',', ' twists', ' like', ' a', ' knife', ' in', ' my', ' gut', '.', ' But', ' still', ',', ' I', ' can', ""'t"", ' scorn']","[' whose', ' bonds', ' get', ' deeper', ' with', ' each', ' rider', ' and', ' whose', ' previous', ' bond', ' was', ' already', ' so', ' strong', ' that', ' Na', 'olin', '’s', ' death', ' nearly', ' killed', ' him']",1.0,"my best friend and a fellow warrior, twists like a knife in my gut. But still, I can't scorn her, my heart won't allow it. The emerald green of her eyes captivate me, dragging me into a vortex of emotions", whose bonds get deeper with each rider and whose previous bond was already so strong that Naolin’s death nearly killed him,tensor([[0.8145]]),9,"[tensor([[0.7520]]), tensor([[0.7634]]), tensor([[0.7426]]), tensor([[0.7438]]), tensor([[0.7562]]), tensor([[0.7615]]), tensor([[0.7630]]), tensor([[0.7745]]), tensor([[0.8145]]), tensor([[0.8060]]), tensor([[0.8059]]), tensor([[0.8066]]), tensor([[0.8042]]), tensor([[0.8039]]), tensor([[0.7920]]), tensor([[0.7967]]), tensor([[0.7940]]), tensor([[0.7944]]), tensor([[0.7996]]), tensor([[0.7743]]), tensor([[0.7577]]), tensor([[0.7628]]), tensor([[0.7703]]), tensor([[0.7807]]), tensor([[0.7785]]), tensor([[0.7750]]), tensor([[0.7691]]), tensor([[0.7887]]), tensor([[0.7809]]), tensor([[0.7772]]), tensor([[0.7785]]), tensor([[0.7759]]), tensor([[0.7804]]), tensor([[0.7719]]), tensor([[0.7749]]), tensor([[0.7793]]), tensor([[0.7790]]), tensor([[0.7750]]), tensor([[0.7855]]), tensor([[0.7758]]), tensor([[0.7814]])]",4389,4424,0.0010643959552953698
50,gpt-4,Iron Flame by Rebecca Yarros,1734,22," open doorway. Imogen puts her finger to her lips, then motions at me to join in the empty place","[' open', ' doorway', '.', ' Im', 'ogen']","['ste', 'pped', ' cautiously', ',', ' eyes', ' taking', ' in', ' the', ' traditional', ' setup', ' of', ' the', ' room', '.', ' The', ' walls', ' were']","[' puts', ' her', ' finger', ' to', ' her', ' lips', ',', ' then', ' motions', ' at', ' me', ' to', ' join', ' in', ' the', ' empty', ' place']",1.0,"stepped cautiously, eyes taking in the traditional setup of the room. The walls were adorned with dark, mahogany bookcases filled with ancient texts and intriguing artifacts. A feeling of reverence washed over her as she ventured further, all senses heightened in anticipation"," puts her finger to her lips, then motions at me to join in the empty place",tensor([[0.8109]]),6,"[tensor([[0.7738]]), tensor([[0.7700]]), tensor([[0.7859]]), tensor([[0.7848]]), tensor([[0.7988]]), tensor([[0.8109]]), tensor([[0.8018]]), tensor([[0.7922]]), tensor([[0.7930]]), tensor([[0.7886]]), tensor([[0.7858]]), tensor([[0.7924]]), tensor([[0.7930]]), tensor([[0.7908]]), tensor([[0.7740]]), tensor([[0.7769]]), tensor([[0.7741]]), tensor([[0.7806]]), tensor([[0.7745]]), tensor([[0.7526]]), tensor([[0.7588]]), tensor([[0.7548]]), tensor([[0.7544]]), tensor([[0.7487]]), tensor([[0.7504]]), tensor([[0.7422]]), tensor([[0.7291]]), tensor([[0.7431]]), tensor([[0.7526]]), tensor([[0.7495]]), tensor([[0.7520]]), tensor([[0.7490]]), tensor([[0.7489]]), tensor([[0.7721]]), tensor([[0.7680]]), tensor([[0.7688]]), tensor([[0.7774]]), tensor([[0.7691]]), tensor([[0.7753]]), tensor([[0.7782]]), tensor([[0.7773]]), tensor([[0.7754]]), tensor([[0.7816]])]",1733,1754,0.0010643959552953698
53,gpt-4,Iron Flame by Rebecca Yarros,3131,37,".” Xaden shoots Brennan a look that I can’t decipher, and I breathe deeply as it hits me—he probably knows my own brother better than I do. And he kept him from","['.”', ' X', 'aden', ' shoots', ' Brennan', ' a', ' look', ' that', ' I', ' can', '’t', ' decipher', ',', ' and', ' I', ' breathe', ' deeply']","['to', ' anchor', ' myself', ' against', ' the', ' swirling', ' emotions', '.', ' The', ' charged', ' tension', ' between', ' them', ' hangs', ' heavily', ' in', ' the', ' room', ',', ' pressing']","[' as', ' it', ' hits', ' me', '—he', ' probably', ' knows', ' my', ' own', ' brother', ' better', ' than', ' I', ' do', '.', ' And', ' he', ' kept', ' him', ' from']",1.0,"to anchor myself against the swirling emotions. The charged tension between them hangs heavily in the room, pressing into me like tangible pressure. I sit stiffly on the edge of my chair, caught between attempting to defuse the tension and the overwhelming urge to", as it hits me—he probably knows my own brother better than I do. And he kept him from,tensor([[0.8251]]),17,"[tensor([[0.7369]]), tensor([[0.7477]]), tensor([[0.7464]]), tensor([[0.7850]]), tensor([[0.8075]]), tensor([[0.8224]]), tensor([[0.7857]]), tensor([[0.8003]]), tensor([[0.8153]]), tensor([[0.8106]]), tensor([[0.8082]]), tensor([[0.8120]]), tensor([[0.8115]]), tensor([[0.8192]]), tensor([[0.8200]]), tensor([[0.8203]]), tensor([[0.8251]]), tensor([[0.8160]]), tensor([[0.8139]]), tensor([[0.8123]]), tensor([[0.8146]]), tensor([[0.8115]]), tensor([[0.8122]]), tensor([[0.8074]]), tensor([[0.8120]]), tensor([[0.8063]]), tensor([[0.8003]]), tensor([[0.7995]]), tensor([[0.8007]]), tensor([[0.8000]]), tensor([[0.7990]]), tensor([[0.7999]]), tensor([[0.7944]]), tensor([[0.7993]]), tensor([[0.7994]]), tensor([[0.7962]]), tensor([[0.7971]]), tensor([[0.7959]]), tensor([[0.7967]]), tensor([[0.7952]]), tensor([[0.7946]]), tensor([[0.7951]]), tensor([[0.7929]]), tensor([[0.7915]]), tensor([[0.7916]])]",3130,3166,0.0010643959552953698
56,gpt-4,Iron Flame by Rebecca Yarros,114,40," might go down as the most surreal experience of my life. Brennan is alive. Venin, dark wielders I’d thought only existed in fables, are real. Brennan is alive. Aret","[' might', ' go', ' down', ' as', ' the', ' most', ' surreal']","['moment', ' of', ' my', ' life', ',', ' riv', 'aled', ' only', ' by', ' the', ' day', ' I', ' was', ' recruited', ' into', ' the', ' elite', ' Phoenix', ' squad', '.', ' Cl', 'ad', ' in', ' my', ' black', ' tactical', ' suit', ',', ' I', ' found', ' myself', ' amidst', ' the']","[' experience', ' of', ' my', ' life', '.', ' Brennan', ' is', ' alive', '.', ' Ven', 'in', ',', ' dark', ' wield', 'ers', ' I', '’d', ' thought', ' only', ' existed', ' in', ' f', 'ables', ',', ' are', ' real', '.', ' Brennan', ' is', ' alive', '.', ' A', 'ret']",0.9090909090909092,"moment of my life, rivaled only by the day I was recruited into the elite Phoenix squad. Clad in my black tactical suit, I found myself amidst the chaotic frenzy of a burning building, completely aware of the danger yet drawn by the intense"," experience of my life. Brennan is alive. Venin, dark wielders I’d thought only existed in fables, are real. Brennan is alive. Aret",tensor([[0.8262]]),5,"[tensor([[0.8000]]), tensor([[0.7799]]), tensor([[0.7893]]), tensor([[0.7942]]), tensor([[0.8262]]), tensor([[0.8041]]), tensor([[0.8091]]), tensor([[0.8126]]), tensor([[0.8187]]), tensor([[0.8091]]), tensor([[0.8126]]), tensor([[0.8128]]), tensor([[0.8149]]), tensor([[0.8191]]), tensor([[0.8192]]), tensor([[0.8166]]), tensor([[0.8191]]), tensor([[0.8092]]), tensor([[0.8219]]), tensor([[0.8212]]), tensor([[0.8178]]), tensor([[0.8215]]), tensor([[0.8202]]), tensor([[0.8142]]), tensor([[0.8137]]), tensor([[0.8173]]), tensor([[0.8170]]), tensor([[0.8167]]), tensor([[0.8130]]), tensor([[0.8151]]), tensor([[0.8175]]), tensor([[0.8126]]), tensor([[0.8140]]), tensor([[0.8158]]), tensor([[0.8130]]), tensor([[0.8187]]), tensor([[0.8240]]), tensor([[0.8223]]), tensor([[0.8197]]), tensor([[0.8224]]), tensor([[0.8230]]), tensor([[0.8225]]), tensor([[0.8210]]), tensor([[0.8180]]), tensor([[0.8215]])]",113,152,0.0010643959552953698
59,gpt-4,Iron Flame by Rebecca Yarros,58,20," just that I haven’t eaten in three days, since a not-so-mythological being stabbed me","[' just', ' that', ' I', ' haven', '’t']","['found', ' the', ' right', ' person', ' to', ' share', ' it', ' with', ' yet', '.', ' But', ' when', ' that', ' moment', ' comes']","[' eaten', ' in', ' three', ' days', ',', ' since', ' a', ' not', '-so', '-my', 'th', 'ological', ' being', ' stabbed', ' me']",1.0,"found the right person to share it with yet. But when that moment comes, when our eyes meet and our hearts connect, I know that every challenge and hardship faced will be worth it. Until then, I’m saving all my courage for that one"," eaten in three days, since a not-so-mythological being stabbed me",tensor([[0.8131]]),14,"[tensor([[0.7898]]), tensor([[0.7693]]), tensor([[0.7930]]), tensor([[0.7627]]), tensor([[0.7771]]), tensor([[0.7802]]), tensor([[0.7798]]), tensor([[0.7814]]), tensor([[0.7784]]), tensor([[0.7773]]), tensor([[0.7960]]), tensor([[0.8103]]), tensor([[0.8106]]), tensor([[0.8131]]), tensor([[0.8022]]), tensor([[0.8111]]), tensor([[0.8068]]), tensor([[0.8121]]), tensor([[0.8106]]), tensor([[0.8092]]), tensor([[0.8081]]), tensor([[0.8109]]), tensor([[0.8080]]), tensor([[0.8032]]), tensor([[0.8032]]), tensor([[0.8046]]), tensor([[0.8009]]), tensor([[0.8061]]), tensor([[0.8019]]), tensor([[0.8042]]), tensor([[0.8035]]), tensor([[0.7993]]), tensor([[0.7982]]), tensor([[0.8020]]), tensor([[0.8092]]), tensor([[0.8083]]), tensor([[0.8124]]), tensor([[0.7992]]), tensor([[0.8035]]), tensor([[0.8007]]), tensor([[0.8031]]), tensor([[0.8014]]), tensor([[0.8011]]), tensor([[0.8010]]), tensor([[0.8012]])]",57,76,0.0010643959552953698
62,gpt-4,Iron Flame by Rebecca Yarros,2888,24," as he does at Basgiath. I don’t recognize any of the other riders besides Brennan, but I’d bet","[' as', ' he', ' does', ' at', ' Bas', 'gi', 'ath', '.', ' I']","['watch', ' as', ' he', ' confidently', ' str', 'uts', ' around', ' the', ' place', ',', ' asserting', ' his', ' dominance', ' with', ' an']","[' don', '’t', ' recognize', ' any', ' of', ' the', ' other', ' riders', ' besides', ' Brennan', ',', ' but', ' I', '’d', ' bet']",1.0,"watch as he confidently struts around the place, asserting his dominance with an underlying strength that I find both intimidating and alluring. Vibrant, fierce energy seems to radiate off him, his eyes holding a predatory glint that I can't help"," don’t recognize any of the other riders besides Brennan, but I’d bet",tensor([[0.7795]]),1,"[tensor([[0.7795]]), tensor([[0.7526]]), tensor([[0.7767]]), tensor([[0.7649]]), tensor([[0.7550]]), tensor([[0.7646]]), tensor([[0.7679]]), tensor([[0.7685]]), tensor([[0.7627]]), tensor([[0.7670]]), tensor([[0.7654]]), tensor([[0.7666]]), tensor([[0.7643]]), tensor([[0.7635]]), tensor([[0.7694]]), tensor([[0.7662]]), tensor([[0.7634]]), tensor([[0.7606]]), tensor([[0.7685]]), tensor([[0.7671]]), tensor([[0.7638]]), tensor([[0.7603]]), tensor([[0.7578]]), tensor([[0.7590]]), tensor([[0.7668]]), tensor([[0.7680]]), tensor([[0.7689]]), tensor([[0.7676]]), tensor([[0.7675]]), tensor([[0.7695]]), tensor([[0.7631]]), tensor([[0.7640]]), tensor([[0.7670]]), tensor([[0.7653]]), tensor([[0.7635]]), tensor([[0.7667]]), tensor([[0.7657]]), tensor([[0.7640]]), tensor([[0.7625]]), tensor([[0.7661]]), tensor([[0.7657]])]",2887,2910,0.0010643959552953698
65,gpt-4,Iron Flame by Rebecca Yarros,1188,33," rise three—no, four—more floors above me. I’d been too focused on my brother to pay attention earlier, but now I blatantly gawk at the","[' rise', ' three', '—', 'no', ',', ' four', '—']","['stories', ' high', '.', ' Its', ' stone', ' walls', ' looked', ' im', 'pen', 'etr', 'able', ',', ' a', ' fortress', ' against', ' anything', ' the', ' world', ' could', ' throw', ' at', ' it', '.', ' It', ' was', ' clear']","['more', ' floors', ' above', ' me', '.', ' I', '’d', ' been', ' too', ' focused', ' on', ' my', ' brother', ' to', ' pay', ' attention', ' earlier', ',', ' but', ' now', ' I', ' blatantly', ' g', 'awk', ' at', ' the']",1.0,"stories high. Its stone walls looked impenetrable, a fortress against anything the world could throw at it. It was clear that the architects, builders, and keepers of this place wanted it to endure, to witness the passage of time and","more floors above me. I’d been too focused on my brother to pay attention earlier, but now I blatantly gawk at the",tensor([[0.8345]]),7,"[tensor([[0.7770]]), tensor([[0.7563]]), tensor([[0.8074]]), tensor([[0.8253]]), tensor([[0.8280]]), tensor([[0.8234]]), tensor([[0.8345]]), tensor([[0.8291]]), tensor([[0.8324]]), tensor([[0.8281]]), tensor([[0.8298]]), tensor([[0.8260]]), tensor([[0.8284]]), tensor([[0.8242]]), tensor([[0.8230]]), tensor([[0.8195]]), tensor([[0.8194]]), tensor([[0.8149]]), tensor([[0.8240]]), tensor([[0.8218]]), tensor([[0.8238]]), tensor([[0.8241]]), tensor([[0.8226]]), tensor([[0.8147]]), tensor([[0.8155]]), tensor([[0.8112]]), tensor([[0.8130]]), tensor([[0.8113]]), tensor([[0.8131]]), tensor([[0.8103]]), tensor([[0.8081]]), tensor([[0.8091]]), tensor([[0.8107]]), tensor([[0.8102]]), tensor([[0.8071]]), tensor([[0.8109]]), tensor([[0.8107]]), tensor([[0.8077]]), tensor([[0.8054]]), tensor([[0.8083]]), tensor([[0.8075]])]",1187,1219,0.0010643959552953698
68,gpt-4,Iron Flame by Rebecca Yarros,3210,25, logic into an emotional argument.” I fold my arms across my chest. It’s my heart that won’t fully let my head,"[' logic', ' into', ' an', ' emotional', ' argument', '.”', ' I', ' fold']","['my', ' arms', ' over', ' my', ' chest', ',', ' leaning', ' back', ' in', ' my', ' chair', ' as', ' I', ' scrutin', 'ize', ' his', ' every']","[' my', ' arms', ' across', ' my', ' chest', '.', ' It', '’s', ' my', ' heart', ' that', ' won', '’t', ' fully', ' let', ' my', ' head']",0.8235294117647058,"my arms over my chest, leaning back in my chair as I scrutinize his every reaction. The tension in the room beats like a second heart, throbbing with each unspoken word. Despite the animosity curling the air into tight knots,", my arms across my chest. It’s my heart that won’t fully let my head,tensor([[0.8926]]),6,"[tensor([[0.8087]]), tensor([[0.8194]]), tensor([[0.8505]]), tensor([[0.8577]]), tensor([[0.8695]]), tensor([[0.8926]]), tensor([[0.8868]]), tensor([[0.8799]]), tensor([[0.8769]]), tensor([[0.8802]]), tensor([[0.8710]]), tensor([[0.8661]]), tensor([[0.8673]]), tensor([[0.8750]]), tensor([[0.8724]]), tensor([[0.8701]]), tensor([[0.8467]]), tensor([[0.8537]]), tensor([[0.8684]]), tensor([[0.8641]]), tensor([[0.8612]]), tensor([[0.8629]]), tensor([[0.8665]]), tensor([[0.8706]]), tensor([[0.8606]]), tensor([[0.8727]]), tensor([[0.8728]]), tensor([[0.8696]]), tensor([[0.8673]]), tensor([[0.8695]]), tensor([[0.8719]]), tensor([[0.8621]]), tensor([[0.8654]]), tensor([[0.8641]]), tensor([[0.8564]]), tensor([[0.8576]]), tensor([[0.8532]]), tensor([[0.8567]]), tensor([[0.8570]]), tensor([[0.8581]]), tensor([[0.8526]])]",3209,3233,0.0010643959552953698
71,gpt-4,Iron Flame by Rebecca Yarros,4846,25," catching and holding Suri’s and then Hawk Nose’s, their shoulders drooping in defeat. “I’ll expect an update","[' catching', ' and', ' holding', ' S', 'uri', '’s', ' and', ' then', ' Hawk', ' Nose', '’s']","['g', 'aze', '.', ' There', ' was', ' a', ' tense', ' silence', ' that', ' filled', ' the', ' room', '.', ' Hawk']","[',', ' their', ' shoulders', ' dro', 'oping', ' in', ' defeat', '.', ' “', 'I', '’ll', ' expect', ' an', ' update']",1.0,"gaze. There was a tense silence that filled the room. Hawk Nose's piercing eyes were questioning, attempting to decipher her intentions and true feelings. Yet, she remained steadfast, unyielding, her resolve emanating from her like an unqu",", their shoulders drooping in defeat. “I’ll expect an update",tensor([[0.8330]]),6,"[tensor([[0.7617]]), tensor([[0.7932]]), tensor([[0.7877]]), tensor([[0.7892]]), tensor([[0.7977]]), tensor([[0.8330]]), tensor([[0.8282]]), tensor([[0.8258]]), tensor([[0.8251]]), tensor([[0.8231]]), tensor([[0.8120]]), tensor([[0.8125]]), tensor([[0.8179]]), tensor([[0.8158]]), tensor([[0.8106]]), tensor([[0.8110]]), tensor([[0.8082]]), tensor([[0.8123]]), tensor([[0.8135]]), tensor([[0.8115]]), tensor([[0.8050]]), tensor([[0.8043]]), tensor([[0.8030]]), tensor([[0.8028]]), tensor([[0.7942]]), tensor([[0.7954]]), tensor([[0.7957]]), tensor([[0.7885]]), tensor([[0.7903]]), tensor([[0.7922]]), tensor([[0.7945]]), tensor([[0.7928]]), tensor([[0.7918]]), tensor([[0.7916]]), tensor([[0.7914]]), tensor([[0.7905]]), tensor([[0.7907]]), tensor([[0.7940]])]",4845,4869,0.0010643959552953698
