,Unnamed: 0,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token,Percent Bad
22,32,gpt-4,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,199,35," is interpolated into a capitalist narrative that includes consciousness as a totality.
2. Subdeconstructivist feminism and postcapitalist theory
The primary theme of la Tournier","[' is', ' interpolated', ' into', ' a', ' capitalist']","['par', 'ad', 'igm', ' of', ' discourse', ' that', ' includes', ' narr', 'ativity', ' as', ' a', ' reality', '.', ' In', ' an', ' analysis', ' of', ' cyber', 'capital', 'ist', ' theory', ',', ' the', ' primary', ' theme', ' of', ' Gibson', ""'s"", ' model', ' is']","[' narrative', ' that', ' includes', ' consciousness', ' as', ' a', ' tot', 'ality', '.\n', '2', '.', ' Sub', 'de', 'construct', 'ivist', ' feminism', ' and', ' post', 'capital', 'ist', ' theory', '\n', 'The', ' primary', ' theme', ' of', ' la', ' T', 'ourn', 'ier']",0.8,"paradigm of discourse that includes narrativity as a reality. In an analysis of cybercapitalist theory, the primary theme of Gibson's model is the bridge between societal class and consciousness. His work explores capitalist narratives that are uniquely contemporary, critiqu"," narrative that includes consciousness as a totality.
2. Subdeconstructivist feminism and postcapitalist theory
The primary theme of la Tournier",tensor([[0.8727]]),19,"[tensor([[0.7549]]), tensor([[0.7719]]), tensor([[0.7897]]), tensor([[0.7853]]), tensor([[0.8025]]), tensor([[0.8118]]), tensor([[0.8271]]), tensor([[0.8303]]), tensor([[0.8337]]), tensor([[0.8297]]), tensor([[0.8377]]), tensor([[0.8390]]), tensor([[0.8322]]), tensor([[0.8339]]), tensor([[0.8574]]), tensor([[0.8575]]), tensor([[0.8588]]), tensor([[0.8646]]), tensor([[0.8727]]), tensor([[0.8711]]), tensor([[0.8592]]), tensor([[0.8576]]), tensor([[0.8449]]), tensor([[0.8481]]), tensor([[0.8468]]), tensor([[0.8453]]), tensor([[0.8403]]), tensor([[0.8372]]), tensor([[0.8393]]), tensor([[0.8515]]), tensor([[0.8562]]), tensor([[0.8500]]), tensor([[0.8429]]), tensor([[0.8395]]), tensor([[0.8409]]), tensor([[0.8453]]), tensor([[0.8433]]), tensor([[0.8393]]), tensor([[0.8443]]), tensor([[0.8448]])]",198,232,0.3033088235294117
24,35,gpt-4,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,272,22," again in Melrose Place. Marx uses the term ‘capitalist narrative’ to denote not dematerialism,","[' again', ' in', ' Mel', 'rose', ' Place', '.']","['G', 'ib', 'son', ' uses', ' the', ' setting', ' of', ' Mel', 'rose', ' Place', ',', ' a', ' popular', ' television', ' show', ' in']","[' Marx', ' uses', ' the', ' term', ' ‘', 'capital', 'ist', ' narrative', '’', ' to', ' denote', ' not', ' dem', 'aterial', 'ism', ',']",1.0,"Gibson uses the setting of Melrose Place, a popular television show in the United States during the 1990s, as a backdrop to illustrate the pervasiveness of capitalist ideologies within popular culture. He intertwines elements of technoculture"," Marx uses the term ‘capitalist narrative’ to denote not dematerialism,",tensor([[0.7780]]),28,"[tensor([[0.7477]]), tensor([[0.6923]]), tensor([[0.7362]]), tensor([[0.7522]]), tensor([[0.7442]]), tensor([[0.7529]]), tensor([[0.7286]]), tensor([[0.7254]]), tensor([[0.7302]]), tensor([[0.7329]]), tensor([[0.7233]]), tensor([[0.7207]]), tensor([[0.7201]]), tensor([[0.7204]]), tensor([[0.7238]]), tensor([[0.7204]]), tensor([[0.7185]]), tensor([[0.7209]]), tensor([[0.7151]]), tensor([[0.7193]]), tensor([[0.7235]]), tensor([[0.7263]]), tensor([[0.7255]]), tensor([[0.7308]]), tensor([[0.7303]]), tensor([[0.7392]]), tensor([[0.7372]]), tensor([[0.7780]]), tensor([[0.7710]]), tensor([[0.7693]]), tensor([[0.7687]]), tensor([[0.7614]]), tensor([[0.7714]]), tensor([[0.7642]]), tensor([[0.7648]]), tensor([[0.7648]]), tensor([[0.7556]])]",271,292,0.3033088235294117
26,38,gpt-4,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,107,26," theme of the works of Spelling is a mythopoetical paradox.
It could be said that Derrida suggests the use of","[' theme', ' of', ' the', ' works', ' of', ' Sp', 'elling']","['is', ' the', ' role', ' of', ' the', ' reader', ' as', ' observer', '.', ' Sp', 'elling', ""'s"", ' novels', ',', ' through', ' the', ' lens', ' of', ' capitalist']","[' is', ' a', ' myth', 'opo', 'etical', ' paradox', '.\n', 'It', ' could', ' be', ' said', ' that', ' D', 'err', 'ida', ' suggests', ' the', ' use', ' of']",0.9473684210526316,"is the role of the reader as observer. Spelling's novels, through the lens of capitalist narrative, expose the fractures in modern society born out of our pursuit for wealth and power. His characters are invariably participants in a system that thrives on inequality"," is a mythopoetical paradox.
It could be said that Derrida suggests the use of",tensor([[0.8354]]),3,"[tensor([[0.7781]]), tensor([[0.8247]]), tensor([[0.8354]]), tensor([[0.7994]]), tensor([[0.8189]]), tensor([[0.8140]]), tensor([[0.7928]]), tensor([[0.8030]]), tensor([[0.7967]]), tensor([[0.8063]]), tensor([[0.7843]]), tensor([[0.7826]]), tensor([[0.7845]]), tensor([[0.7910]]), tensor([[0.7873]]), tensor([[0.7926]]), tensor([[0.7892]]), tensor([[0.7813]]), tensor([[0.7781]]), tensor([[0.7754]]), tensor([[0.7757]]), tensor([[0.7758]]), tensor([[0.7744]]), tensor([[0.7753]]), tensor([[0.7734]]), tensor([[0.7733]]), tensor([[0.7743]]), tensor([[0.7691]]), tensor([[0.7692]]), tensor([[0.7673]]), tensor([[0.7691]]), tensor([[0.7778]]), tensor([[0.7726]]), tensor([[0.7679]]), tensor([[0.7661]]), tensor([[0.7686]]), tensor([[0.7638]]), tensor([[0.7651]]), tensor([[0.7667]]), tensor([[0.7635]]), tensor([[0.7671]]), tensor([[0.7577]]), tensor([[0.7582]]), tensor([[0.7564]])]",106,131,0.3033088235294117
28,41,gpt-4,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,399,39," that the works of Spelling are empowering. Many appropriations concerning the role of the writer as observer exist.
It could be said that Baudrillard uses the term ‘Sontagist camp","[' that', ' the', ' works', ' of', ' Sp', 'elling', ' are', ' empowering', '.', ' Many', ' appropriations', ' concerning', ' the', ' role']","['of', ' the', ' reader', ' as', ' observer', ' may', ' be', ' discovered', '.', ' If', ' one', ' examines', ' capitalist', ' narrative', ',', ' one', ' is', ' faced', ' with', ' a', ' choice', ':', ' accept', ' textual', ' sub']","[' of', ' the', ' writer', ' as', ' observer', ' exist', '.\n', 'It', ' could', ' be', ' said', ' that', ' B', 'aud', 'r', 'illard', ' uses', ' the', ' term', ' ‘', 'S', 'ont', 'ag', 'ist', ' camp']",0.88,"of the reader as observer may be discovered. If one examines capitalist narrative, one is faced with a choice: accept textual substructural theory or conclude that reality serves to oppress the underprivileged, but only if truth is interchangeable with culture; otherwise, we"," of the writer as observer exist.
It could be said that Baudrillard uses the term ‘Sontagist camp",tensor([[0.8417]]),16,"[tensor([[0.7529]]), tensor([[0.7596]]), tensor([[0.7738]]), tensor([[0.7814]]), tensor([[0.7918]]), tensor([[0.8303]]), tensor([[0.8296]]), tensor([[0.8345]]), tensor([[0.8268]]), tensor([[0.8363]]), tensor([[0.8389]]), tensor([[0.8301]]), tensor([[0.8334]]), tensor([[0.8312]]), tensor([[0.8414]]), tensor([[0.8417]]), tensor([[0.8346]]), tensor([[0.8343]]), tensor([[0.8328]]), tensor([[0.8128]]), tensor([[0.8244]]), tensor([[0.8255]]), tensor([[0.8293]]), tensor([[0.8251]]), tensor([[0.8211]]), tensor([[0.8233]]), tensor([[0.8222]]), tensor([[0.8230]]), tensor([[0.8219]]), tensor([[0.8215]]), tensor([[0.8187]]), tensor([[0.8166]]), tensor([[0.8132]]), tensor([[0.8158]]), tensor([[0.8174]]), tensor([[0.8173]]), tensor([[0.8177]]), tensor([[0.8162]]), tensor([[0.8131]]), tensor([[0.8101]]), tensor([[0.8055]]), tensor([[0.8058]]), tensor([[0.8090]])]",398,436,0.3033088235294117
30,44,gpt-4,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,384,29," predialectic sexual identity. Therefore, Scuglia[4] holds that the works of Spelling are empowering. Many appropriations concerning the role","[' pred', 'ialect', 'ic', ' sexual', ' identity', '.', ' Therefore', ',']","['the', ' primary', ' theme', ' of', ' Sp', 'inks', ""'s"", ' critique', ' of', ' the', ' pred', 'ialect', 'ic', ' paradigm', ' of', ' narrative', ' is', ' a', ' cultural', ' tot', 'ality']","[' Sc', 'ug', 'lia', '[', '4', ']', ' holds', ' that', ' the', ' works', ' of', ' Sp', 'elling', ' are', ' empowering', '.', ' Many', ' appropriations', ' concerning', ' the', ' role']",1.0,"the primary theme of Spinks's critique of the predialectic paradigm of narrative is a cultural totality. The collective is interpolated into a capitalism that includes language as a whole. Hence, Baudrillard’s model of predialectic sexual identity", Scuglia[4] holds that the works of Spelling are empowering. Many appropriations concerning the role,tensor([[0.7787]]),10,"[tensor([[0.7406]]), tensor([[0.7778]]), tensor([[0.7783]]), tensor([[0.7603]]), tensor([[0.7751]]), tensor([[0.7629]]), tensor([[0.7716]]), tensor([[0.7724]]), tensor([[0.7729]]), tensor([[0.7787]]), tensor([[0.7599]]), tensor([[0.7622]]), tensor([[0.7634]]), tensor([[0.7514]]), tensor([[0.7583]]), tensor([[0.7591]]), tensor([[0.7542]]), tensor([[0.7622]]), tensor([[0.7663]]), tensor([[0.7576]]), tensor([[0.7555]]), tensor([[0.7550]]), tensor([[0.7546]]), tensor([[0.7523]]), tensor([[0.7531]]), tensor([[0.7497]]), tensor([[0.7611]]), tensor([[0.7614]]), tensor([[0.7614]]), tensor([[0.7623]]), tensor([[0.7624]]), tensor([[0.7670]]), tensor([[0.7640]]), tensor([[0.7587]]), tensor([[0.7617]]), tensor([[0.7605]]), tensor([[0.7621]])]",383,411,0.3033088235294117
32,47,gpt-4,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,569,40," is a central theme of Gibson’s All Tomorrow’s Parties is also evident in Pattern Recognition, although in a more semantic sense. An abundance of appropriations concerning Sontagist camp may be revealed.
It","[' is', ' a', ' central', ' theme', ' of', ' Gibson', '’s', ' All', ' Tomorrow', '’s', ' Parties', ' is', ' also', ' evident', ' in']","['Virtual', ' Light', ',', ' but', ' in', ' a', ' more', ' metaphor', 'ical', ' sense', '.', ' The', ' concept', ' of', ' capitalism', ' is', ' excav', 'ated', ' to', ' a', ' deeper', ' level', ' in', ' these', ' works']","[' Pattern', ' Recognition', ',', ' although', ' in', ' a', ' more', ' semantic', ' sense', '.', ' An', ' abundance', ' of', ' appropriations', ' concerning', ' S', 'ont', 'ag', 'ist', ' camp', ' may', ' be', ' revealed', '.\n', 'It']",0.76,"Virtual Light, but in a more metaphorical sense. The concept of capitalism is excavated to a deeper level in these works, illustrating not just economic structures, but also the political, social, and moral implications of such a system. Gibson seamlessly intertw"," Pattern Recognition, although in a more semantic sense. An abundance of appropriations concerning Sontagist camp may be revealed.
It",tensor([[0.8153]]),10,"[tensor([[0.7737]]), tensor([[0.7567]]), tensor([[0.7818]]), tensor([[0.7891]]), tensor([[0.7900]]), tensor([[0.7915]]), tensor([[0.8074]]), tensor([[0.8069]]), tensor([[0.8082]]), tensor([[0.8153]]), tensor([[0.8026]]), tensor([[0.8036]]), tensor([[0.8028]]), tensor([[0.7957]]), tensor([[0.8110]]), tensor([[0.8108]]), tensor([[0.8093]]), tensor([[0.8105]]), tensor([[0.8081]]), tensor([[0.8068]]), tensor([[0.8092]]), tensor([[0.8089]]), tensor([[0.7973]]), tensor([[0.7992]]), tensor([[0.7994]]), tensor([[0.7988]]), tensor([[0.8061]]), tensor([[0.7952]]), tensor([[0.7968]]), tensor([[0.7917]]), tensor([[0.8020]]), tensor([[0.8019]]), tensor([[0.7908]]), tensor([[0.7925]]), tensor([[0.7926]]), tensor([[0.7868]]), tensor([[0.7930]]), tensor([[0.7907]]), tensor([[0.8011]]), tensor([[0.7962]]), tensor([[0.7900]]), tensor([[0.7903]])]",568,607,0.3033088235294117
34,50,gpt-4,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,259,21,"eminine distinction intrinsic to Spelling’s Models, Inc. emerges again in Melrose Place. Marx uses","['emin', 'ine', ' distinction', ' intrinsic', ' to', ' Sp', 'elling']","[""'s"", ' television', ' series', ',', ' “', 'B', 'ever', 'ly', ' Hills', ' ', '902', '10', '”,', ' surfaces']","['’s', ' Models', ',', ' Inc', '.', ' emerges', ' again', ' in', ' Mel', 'rose', ' Place', '.', ' Marx', ' uses']",1.0,"'s television series, “Beverly Hills 90210”, surfaces once again in his later works, revealing a continuity in his exploration of capitalist narrative. Far from being stagnant, the capitalist concept that Spelling explores evolves throughout his works, constantly analyzing","’s Models, Inc. emerges again in Melrose Place. Marx uses",tensor([[0.8045]]),22,"[tensor([[0.7219]]), tensor([[0.7692]]), tensor([[0.7209]]), tensor([[0.7381]]), tensor([[0.7138]]), tensor([[0.7263]]), tensor([[0.7498]]), tensor([[0.7614]]), tensor([[0.7682]]), tensor([[0.7797]]), tensor([[0.7842]]), tensor([[0.7854]]), tensor([[0.7859]]), tensor([[0.7913]]), tensor([[0.7865]]), tensor([[0.7888]]), tensor([[0.7858]]), tensor([[0.7835]]), tensor([[0.7863]]), tensor([[0.7866]]), tensor([[0.7893]]), tensor([[0.8045]]), tensor([[0.8026]]), tensor([[0.8037]]), tensor([[0.7995]]), tensor([[0.7945]]), tensor([[0.7982]]), tensor([[0.8004]]), tensor([[0.7964]]), tensor([[0.7956]]), tensor([[0.8021]]), tensor([[0.7999]]), tensor([[0.7962]]), tensor([[0.7973]]), tensor([[0.7946]]), tensor([[0.7949]]), tensor([[0.7993]]), tensor([[0.7916]]), tensor([[0.7873]])]",258,278,0.3033088235294117
36,53,gpt-4,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,148,24," Spelling reiterates Sontagist camp; in Charmed, although, he affirms capitalist narrative.
In","[' Sp', 'elling', ' re', 'iter', 'ates', ' S', 'ont', 'ag', 'ist', ' camp', ';']","['in', ' contrast', ',', ' Gibson', ' reflects', ' the', ' dialect', 'ic', ' paradigm', ' of', ' context', '.', ' The']","[' in', ' Char', 'med', ',', ' although', ',', ' he', ' aff', 'irms', ' capitalist', ' narrative', '.\n', 'In']",1.0,"in contrast, Gibson reflects the dialectic paradigm of context. The capitalist narrative prevalent in Gibson's works underscores the inherent struggle between consumption-oriented individualism and societal norms. His interpretations of Sontagist themes challenge the boundaries of intellectual discourse, creating a"," in Charmed, although, he affirms capitalist narrative.
In",tensor([[0.8318]]),12,"[tensor([[0.7445]]), tensor([[0.7752]]), tensor([[0.7961]]), tensor([[0.7642]]), tensor([[0.7861]]), tensor([[0.7893]]), tensor([[0.8004]]), tensor([[0.7894]]), tensor([[0.7940]]), tensor([[0.7806]]), tensor([[0.7855]]), tensor([[0.8318]]), tensor([[0.8251]]), tensor([[0.8224]]), tensor([[0.8246]]), tensor([[0.8227]]), tensor([[0.8211]]), tensor([[0.8154]]), tensor([[0.8188]]), tensor([[0.8102]]), tensor([[0.7969]]), tensor([[0.8008]]), tensor([[0.7906]]), tensor([[0.7859]]), tensor([[0.7875]]), tensor([[0.7838]]), tensor([[0.8014]]), tensor([[0.7936]]), tensor([[0.7873]]), tensor([[0.7923]]), tensor([[0.7842]]), tensor([[0.7818]]), tensor([[0.7798]]), tensor([[0.7900]]), tensor([[0.7831]]), tensor([[0.7882]]), tensor([[0.7830]]), tensor([[0.7935]]), tensor([[0.7823]]), tensor([[0.7879]])]",147,170,0.3033088235294117
38,56,gpt-4,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,595,25," abundance of appropriations concerning Sontagist camp may be revealed.
It could be said that Sontag’s model of post","[' abundance', ' of', ' appropriations', ' concerning', ' S']","['em', 'iot', 'ism', ' as', ' a', ' paradox', ' may', ' often', ' be', ' discovered', '.', ' It', ' is', ' said', ' that', ' Gibson', ""'s"", ' model', ' of', ' capitalist']","['ont', 'ag', 'ist', ' camp', ' may', ' be', ' revealed', '.\n', 'It', ' could', ' be', ' said', ' that', ' S', 'ont', 'ag', '’s', ' model', ' of', ' post']",0.85,"emiotism as a paradox may often be discovered. It is said that Gibson's model of capitalist narrative holds that sexuality is fundamentally meaningless. Even though Gibson's works may be cryptic or opaque, it is essential to note that they offer a broad","ontagist camp may be revealed.
It could be said that Sontag’s model of post",tensor([[0.8224]]),15,"[tensor([[0.7766]]), tensor([[0.7633]]), tensor([[0.7831]]), tensor([[0.7925]]), tensor([[0.7921]]), tensor([[0.8132]]), tensor([[0.8110]]), tensor([[0.8135]]), tensor([[0.8044]]), tensor([[0.8155]]), tensor([[0.8170]]), tensor([[0.8181]]), tensor([[0.8120]]), tensor([[0.8032]]), tensor([[0.8224]]), tensor([[0.8151]]), tensor([[0.8177]]), tensor([[0.8130]]), tensor([[0.8094]]), tensor([[0.8053]]), tensor([[0.8094]]), tensor([[0.8041]]), tensor([[0.8042]]), tensor([[0.7986]]), tensor([[0.7991]]), tensor([[0.8019]]), tensor([[0.8000]]), tensor([[0.7973]]), tensor([[0.7966]]), tensor([[0.7956]]), tensor([[0.8006]]), tensor([[0.7941]]), tensor([[0.7963]]), tensor([[0.7951]]), tensor([[0.7942]]), tensor([[0.7920]]), tensor([[0.7905]]), tensor([[0.7921]]), tensor([[0.7917]]), tensor([[0.7923]]), tensor([[0.7931]]), tensor([[0.7918]]), tensor([[0.7919]])]",594,618,0.3033088235294117
40,59,gpt-4,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,456,21," Derrida promotes the use of postcapitalist theory to deconstruct class.
However, the subject is","[' D', 'err', 'ida', ' promotes', ' the', ' use']","['of', ' de', 'construction', ' to', ' read', ' and', ' analyze', ' society', ',', ' thereby', ' rejecting', ' the', ' standard', ' capitalist', ' structure']","[' of', ' post', 'capital', 'ist', ' theory', ' to', ' de', 'construct', ' class', '.\n', 'However', ',', ' the', ' subject', ' is']",1.0,"of deconstruction to read and analyze society, thereby rejecting the standard capitalist structure that Gibson's works often portray. He argues that this process exposes the inherent contradictions within capitalist narratives, illuminating the potential destructiveness and self-serving nature of such systems. Through"," of postcapitalist theory to deconstruct class.
However, the subject is",tensor([[0.8854]]),15,"[tensor([[0.7630]]), tensor([[0.7821]]), tensor([[0.8626]]), tensor([[0.8739]]), tensor([[0.8575]]), tensor([[0.8639]]), tensor([[0.8503]]), tensor([[0.8795]]), tensor([[0.8747]]), tensor([[0.8686]]), tensor([[0.8720]]), tensor([[0.8589]]), tensor([[0.8782]]), tensor([[0.8778]]), tensor([[0.8854]]), tensor([[0.8612]]), tensor([[0.8567]]), tensor([[0.8574]]), tensor([[0.8562]]), tensor([[0.8619]]), tensor([[0.8568]]), tensor([[0.8585]]), tensor([[0.8562]]), tensor([[0.8535]]), tensor([[0.8517]]), tensor([[0.8539]]), tensor([[0.8503]]), tensor([[0.8470]]), tensor([[0.8479]]), tensor([[0.8475]]), tensor([[0.8503]]), tensor([[0.8399]]), tensor([[0.8439]]), tensor([[0.8403]]), tensor([[0.8393]]), tensor([[0.8417]]), tensor([[0.8411]]), tensor([[0.8397]]), tensor([[0.8429]]), tensor([[0.8404]]), tensor([[0.8467]]), tensor([[0.8437]])]",455,475,0.3033088235294117
43,62,gpt-4,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,110,38," works of Spelling is a mythopoetical paradox.
It could be said that Derrida suggests the use of capitalist narrative to challenge the status quo. In Beverly Hills 90210,","[' works', ' of', ' Sp', 'elling', ' is', ' a', ' myth', 'opo', 'etical', ' paradox', '.\n', 'It', ' could', ' be', ' said']","['that', ' the', ' prevalent', ' theme', ' of', ' Sp', 'elling', ""'s"", ' work', ' is', ' the', ' difference', ' between', ' class', ' and', ' society', '.', ' In', ' a', ' sense', ',', ' he', ' challenges']","[' that', ' D', 'err', 'ida', ' suggests', ' the', ' use', ' of', ' capitalist', ' narrative', ' to', ' challenge', ' the', ' status', ' quo', '.', ' In', ' Beverly', ' Hills', ' ', '902', '10', ',']",0.9565217391304348,"that the prevalent theme of Spelling's work is the difference between class and society. In a sense, he challenges the capitalist narrative through an exploration of contradictions, thus revealing the profound impact of economic conditions on the individual's identity and experience. The '"," that Derrida suggests the use of capitalist narrative to challenge the status quo. In Beverly Hills 90210,",tensor([[0.8383]]),23,"[tensor([[0.7589]]), tensor([[0.7828]]), tensor([[0.7976]]), tensor([[0.7822]]), tensor([[0.8073]]), tensor([[0.8181]]), tensor([[0.7748]]), tensor([[0.7722]]), tensor([[0.7760]]), tensor([[0.7797]]), tensor([[0.7650]]), tensor([[0.7693]]), tensor([[0.7708]]), tensor([[0.7751]]), tensor([[0.7848]]), tensor([[0.7983]]), tensor([[0.8000]]), tensor([[0.8045]]), tensor([[0.8029]]), tensor([[0.8052]]), tensor([[0.8037]]), tensor([[0.8378]]), tensor([[0.8383]]), tensor([[0.8327]]), tensor([[0.8321]]), tensor([[0.8245]]), tensor([[0.8255]]), tensor([[0.8282]]), tensor([[0.8169]]), tensor([[0.8125]]), tensor([[0.8149]]), tensor([[0.8102]]), tensor([[0.8093]]), tensor([[0.8110]]), tensor([[0.8077]]), tensor([[0.8059]]), tensor([[0.8053]]), tensor([[0.8080]]), tensor([[0.8057]]), tensor([[0.8043]]), tensor([[0.8052]]), tensor([[0.8217]]), tensor([[0.8111]]), tensor([[0.8222]])]",109,146,0.3033088235294117
46,65,gpt-4,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,442,29,", in fact, dematerialism, but subdematerialism. Derrida promotes the use of postcapitalist theory to deconstruct class","[',', ' in', ' fact', ',', ' dem', 'aterial', 'ism', ',', ' but', ' sub', 'dem', 'aterial']","['ism', ' is', ' utilized', ' as', ' a', ' critical', ' lens', ' to', ' analyze', ' the', ' struggles', ' of', ' humanity', ' within', ' a', ' techn', 'ologically']","['ism', '.', ' D', 'err', 'ida', ' promotes', ' the', ' use', ' of', ' post', 'capital', 'ist', ' theory', ' to', ' de', 'construct', ' class']",0.9411764705882352,"ism is utilized as a critical lens to analyze the struggles of humanity within a technologically advanced, capitalist society. Furthermore, the distinction between Gibson's portrayal of class and identity offers a nuanced understanding of the capitalist narratives prevalent in his works. It is in",ism. Derrida promotes the use of postcapitalist theory to deconstruct class,tensor([[0.8479]]),28,"[tensor([[0.7441]]), tensor([[0.7977]]), tensor([[0.8067]]), tensor([[0.8169]]), tensor([[0.8213]]), tensor([[0.8240]]), tensor([[0.8252]]), tensor([[0.8322]]), tensor([[0.8346]]), tensor([[0.8294]]), tensor([[0.8319]]), tensor([[0.8424]]), tensor([[0.8420]]), tensor([[0.8360]]), tensor([[0.8362]]), tensor([[0.8384]]), tensor([[0.8300]]), tensor([[0.8259]]), tensor([[0.8450]]), tensor([[0.8378]]), tensor([[0.8379]]), tensor([[0.8382]]), tensor([[0.8384]]), tensor([[0.8375]]), tensor([[0.8321]]), tensor([[0.8325]]), tensor([[0.8310]]), tensor([[0.8479]]), tensor([[0.8460]]), tensor([[0.8445]]), tensor([[0.8444]]), tensor([[0.8453]]), tensor([[0.8426]]), tensor([[0.8417]]), tensor([[0.8428]]), tensor([[0.8433]]), tensor([[0.8396]]), tensor([[0.8383]]), tensor([[0.8380]]), tensor([[0.8375]]), tensor([[0.8382]]), tensor([[0.8394]]), tensor([[0.8403]]), tensor([[0.8389]]), tensor([[0.8374]])]",441,469,0.3033088235294117
48,68,gpt-4,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,550,23," works of Gibson is a self-supporting totality.
Thus, the example of Marxist class which is a central theme","[' works', ' of', ' Gibson', ' is', ' a', ' self']","['-re', 'fer', 'ential', ' exploration', ' of', ' economic', ' hier', 'arch', 'ies', ' and', ' power', ' structures', ' that', ' exist', ' in', ' society', '.']","['-support', 'ing', ' tot', 'ality', '.\n', 'Thus', ',', ' the', ' example', ' of', ' Marxist', ' class', ' which', ' is', ' a', ' central', ' theme']",1.0,"-referential exploration of economic hierarchies and power structures that exist in society. It delves into the inherent contradictions of capitalism, illuminating its impacts on individual lives and societal dynamics. Gibson not only critiques the capitalist system but also subtly examines its","-supporting totality.
Thus, the example of Marxist class which is a central theme",tensor([[0.8240]]),15,"[tensor([[0.7418]]), tensor([[0.8005]]), tensor([[0.7860]]), tensor([[0.7966]]), tensor([[0.7999]]), tensor([[0.7956]]), tensor([[0.7999]]), tensor([[0.8038]]), tensor([[0.8041]]), tensor([[0.8104]]), tensor([[0.8152]]), tensor([[0.8171]]), tensor([[0.8165]]), tensor([[0.8185]]), tensor([[0.8240]]), tensor([[0.8234]]), tensor([[0.8210]]), tensor([[0.8205]]), tensor([[0.8186]]), tensor([[0.8147]]), tensor([[0.8205]]), tensor([[0.8155]]), tensor([[0.8177]]), tensor([[0.8157]]), tensor([[0.8153]]), tensor([[0.8178]]), tensor([[0.8173]]), tensor([[0.8153]]), tensor([[0.8155]]), tensor([[0.8130]]), tensor([[0.8043]]), tensor([[0.8002]]), tensor([[0.7966]]), tensor([[0.7879]]), tensor([[0.7848]]), tensor([[0.7827]]), tensor([[0.7797]]), tensor([[0.7814]]), tensor([[0.7807]]), tensor([[0.7790]]), tensor([[0.7763]]), tensor([[0.7822]])]",549,571,0.3033088235294117
