,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
32,gpt-4,Lorem Ipsum Standard Passage,39,35, aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaec,"[' aliqu', 'ip', ' ex', ' ea', ' commodo', ' consequat', '.', ' Duis', ' aute', ' ir', 'ure', ' dolor', ' in']","['re', 'preh', 'enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur', ' sint', ' occ']","[' repreh', 'enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur', ' sint', ' occ', 'aec']",0.1363636363636363,"reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.", reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaec,tensor([[0.9983]]),15,"[tensor([[0.8083]]), tensor([[0.8651]]), tensor([[0.8839]]), tensor([[0.9158]]), tensor([[0.9274]]), tensor([[0.9246]]), tensor([[0.9502]]), tensor([[0.9530]]), tensor([[0.9424]]), tensor([[0.9642]]), tensor([[0.9764]]), tensor([[0.9762]]), tensor([[0.9917]]), tensor([[0.9938]]), tensor([[0.9983]]), tensor([[0.9888]]), tensor([[0.9890]]), tensor([[0.9834]]), tensor([[0.9843]]), tensor([[0.9838]]), tensor([[0.9834]]), tensor([[0.9823]]), tensor([[0.9817]]), tensor([[0.9813]]), tensor([[0.9795]]), tensor([[0.9797]]), tensor([[0.9759]]), tensor([[0.9768]]), tensor([[0.9725]])]",38,72
35,gpt-4,Lorem Ipsum Standard Passage,19,32," dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor","[' dolore', ' magna', ' aliqua', '.', ' Ut', ' enim', ' ad', ' minim', ' veniam']","[',', ' quis', ' nostr', 'ud', ' exercitation', ' ullam', 'co', ' labor', 'is', ' nisi', ' ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo', ' consequat', '.', ' Duis', ' aute', ' ir', 'ure', ' dolor']","[',', ' quis', ' nostr', 'ud', ' exercitation', ' ullam', 'co', ' labor', 'is', ' nisi', ' ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo', ' consequat', '.', ' Duis', ' aute', ' ir', 'ure', ' dolor']",0.0,", quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non",", quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor",tensor([[1.0000]]),18,"[tensor([[0.8047]]), tensor([[0.8591]]), tensor([[0.8468]]), tensor([[0.8659]]), tensor([[0.9332]]), tensor([[0.9458]]), tensor([[0.9595]]), tensor([[0.9663]]), tensor([[0.9671]]), tensor([[0.9770]]), tensor([[0.9792]]), tensor([[0.9816]]), tensor([[0.9861]]), tensor([[0.9805]]), tensor([[0.9945]]), tensor([[0.9954]]), tensor([[0.9971]]), tensor([[1.0000]]), tensor([[0.9987]]), tensor([[0.9868]]), tensor([[0.9857]]), tensor([[0.9817]]), tensor([[0.9830]]), tensor([[0.9843]]), tensor([[0.9795]]), tensor([[0.9795]]), tensor([[0.9731]]), tensor([[0.9805]]), tensor([[0.9802]]), tensor([[0.9755]]), tensor([[0.9777]]), tensor([[0.9769]]), tensor([[0.9748]]), tensor([[0.9695]]), tensor([[0.9707]])]",18,49
38,gpt-4,Lorem Ipsum Standard Passage,48,20, irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur,"[' ir', 'ure', ' dolor', ' in', ' repreh', 'enderit']","['in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur']","[' in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur']",0.0714285714285714,"in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.", in voluptate velit esse cillum dolore eu fugiat nulla pariatur,tensor([[0.9924]]),10,"[tensor([[0.7961]]), tensor([[0.8234]]), tensor([[0.8667]]), tensor([[0.8946]]), tensor([[0.9031]]), tensor([[0.9484]]), tensor([[0.9597]]), tensor([[0.9449]]), tensor([[0.9766]]), tensor([[0.9924]]), tensor([[0.9873]]), tensor([[0.9803]]), tensor([[0.9819]]), tensor([[0.9793]]), tensor([[0.9697]]), tensor([[0.9701]]), tensor([[0.9617]]), tensor([[0.9659]]), tensor([[0.9659]]), tensor([[0.9655]]), tensor([[0.9627]]), tensor([[0.9608]]), tensor([[0.9598]]), tensor([[0.9591]]), tensor([[0.9579]]), tensor([[0.9542]]), tensor([[0.9535]]), tensor([[0.9496]])]",47,66
41,gpt-4,Lorem Ipsum Standard Passage,46,25, Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur,"[' Duis', ' aute', ' ir', 'ure', ' dolor', ' in']","['re', 'preh', 'enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except']","[' repreh', 'enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur']",0.1578947368421052,"reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.", reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur,tensor([[1.0000]]),13,"[tensor([[0.8057]]), tensor([[0.8671]]), tensor([[0.8857]]), tensor([[0.9153]]), tensor([[0.9254]]), tensor([[0.9240]]), tensor([[0.9503]]), tensor([[0.9541]]), tensor([[0.9441]]), tensor([[0.9676]]), tensor([[0.9806]]), tensor([[0.9780]]), tensor([[1.0000]]), tensor([[0.9966]]), tensor([[0.9931]]), tensor([[0.9831]]), tensor([[0.9841]]), tensor([[0.9779]]), tensor([[0.9790]]), tensor([[0.9785]]), tensor([[0.9785]]), tensor([[0.9773]]), tensor([[0.9764]]), tensor([[0.9765]]), tensor([[0.9743]]), tensor([[0.9745]]), tensor([[0.9710]]), tensor([[0.9721]]), tensor([[0.9689]])]",45,69
44,gpt-4,Lorem Ipsum Standard Passage,29,40, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,"[' quis', ' nostr', 'ud', ' exercitation', ' ullam', 'co', ' labor', 'is', ' nisi', ' ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo', ' consequat', '.', ' Duis', ' aute', ' ir']","['ure', ' dolor', ' in', ' repreh', 'enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.']","['ure', ' dolor', ' in', ' repreh', 'enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.']",0.0,"ure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",ure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,tensor([[1.0000]]),15,"[tensor([[0.7984]]), tensor([[0.8189]]), tensor([[0.8634]]), tensor([[0.8753]]), tensor([[0.9299]]), tensor([[0.9329]]), tensor([[0.9475]]), tensor([[0.9538]]), tensor([[0.9535]]), tensor([[0.9703]]), tensor([[0.9692]]), tensor([[0.9633]]), tensor([[0.9783]]), tensor([[0.9871]]), tensor([[1.0000]]), tensor([[0.9834]]), tensor([[0.9829]]), tensor([[0.9796]]), tensor([[0.9677]]), tensor([[0.9691]]), tensor([[0.9689]]), tensor([[0.9635]]), tensor([[0.9652]]), tensor([[0.9635]]), tensor([[0.9612]]), tensor([[0.9588]]), tensor([[0.9583]]), tensor([[0.9565]]), tensor([[0.9563]]), tensor([[0.9530]]), tensor([[0.9511]]), tensor([[0.9537]])]",28,67
47,gpt-4,Lorem Ipsum Standard Passage,50,23, dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occ,"[' dolor', ' in', ' repreh', 'enderit', ' in', ' volupt', 'ate']","['vel', 'it', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur', ' sint']","[' velit', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur', ' sint', ' occ']",0.1875,"velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.", velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occ,tensor([[0.9955]]),12,"[tensor([[0.8055]]), tensor([[0.8182]]), tensor([[0.8052]]), tensor([[0.8812]]), tensor([[0.9037]]), tensor([[0.8997]]), tensor([[0.9347]]), tensor([[0.9584]]), tensor([[0.9639]]), tensor([[0.9893]]), tensor([[0.9937]]), tensor([[0.9955]]), tensor([[0.9822]]), tensor([[0.9817]]), tensor([[0.9698]]), tensor([[0.9745]]), tensor([[0.9735]]), tensor([[0.9749]]), tensor([[0.9737]]), tensor([[0.9729]]), tensor([[0.9736]]), tensor([[0.9710]]), tensor([[0.9715]]), tensor([[0.9671]]), tensor([[0.9677]]), tensor([[0.9623]])]",49,71
50,gpt-4,Lorem Ipsum Standard Passage,47,24, aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur,"[' aute', ' ir', 'ure', ' dolor', ' in']","['re', 'preh', 'enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except']","[' repreh', 'enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur']",0.1578947368421052,"reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.", reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur,tensor([[1.0000]]),13,"[tensor([[0.8057]]), tensor([[0.8671]]), tensor([[0.8857]]), tensor([[0.9153]]), tensor([[0.9254]]), tensor([[0.9240]]), tensor([[0.9503]]), tensor([[0.9541]]), tensor([[0.9441]]), tensor([[0.9676]]), tensor([[0.9806]]), tensor([[0.9780]]), tensor([[1.0000]]), tensor([[0.9966]]), tensor([[0.9931]]), tensor([[0.9831]]), tensor([[0.9841]]), tensor([[0.9779]]), tensor([[0.9790]]), tensor([[0.9785]]), tensor([[0.9785]]), tensor([[0.9773]]), tensor([[0.9764]]), tensor([[0.9765]]), tensor([[0.9743]]), tensor([[0.9745]]), tensor([[0.9710]]), tensor([[0.9721]]), tensor([[0.9689]])]",46,69
53,gpt-4,Lorem Ipsum Standard Passage,29,22, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor,"[' quis', ' nostr', 'ud', ' exercitation', ' ullam', 'co', ' labor']","['is', ' nisi', ' ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo', ' consequat', '.', ' Duis', ' aute', ' ir', 'ure', ' dolor']","['is', ' nisi', ' ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo', ' consequat', '.', ' Duis', ' aute', ' ir', 'ure', ' dolor']",0.0,"is nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui offic",is nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor,tensor([[1.]]),13,"[tensor([[0.8036]]), tensor([[0.8556]]), tensor([[0.8565]]), tensor([[0.8580]]), tensor([[0.9064]]), tensor([[0.9275]]), tensor([[0.9411]]), tensor([[0.9576]]), tensor([[0.9764]]), tensor([[0.9858]]), tensor([[0.9929]]), tensor([[0.9957]]), tensor([[1.]]), tensor([[0.9986]]), tensor([[0.9863]]), tensor([[0.9859]]), tensor([[0.9817]]), tensor([[0.9831]]), tensor([[0.9847]]), tensor([[0.9811]]), tensor([[0.9806]]), tensor([[0.9749]]), tensor([[0.9816]]), tensor([[0.9796]]), tensor([[0.9727]]), tensor([[0.9737]]), tensor([[0.9733]]), tensor([[0.9709]]), tensor([[0.9668]]), tensor([[0.9666]]), tensor([[0.9625]]), tensor([[0.9652]]), tensor([[0.9651]]), tensor([[0.9645]]), tensor([[0.9630]]), tensor([[0.9634]])]",28,49
56,gpt-4,Lorem Ipsum Standard Passage,40,25,ip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat,"['ip', ' ex', ' ea', ' commodo', ' consequat', '.', ' Duis', ' aute', ' ir']","['ure', ' dolor', ' in', ' repreh', 'enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat']","['ure', ' dolor', ' in', ' repreh', 'enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat']",0.0,"ure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",ure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat,tensor([[1.0000]]),13,"[tensor([[0.8111]]), tensor([[0.8369]]), tensor([[0.8852]]), tensor([[0.8947]]), tensor([[0.9409]]), tensor([[0.9462]]), tensor([[0.9582]]), tensor([[0.9621]]), tensor([[0.9627]]), tensor([[0.9822]]), tensor([[0.9863]]), tensor([[0.9844]]), tensor([[1.0000]]), tensor([[0.9928]]), tensor([[0.9783]]), tensor([[0.9752]]), tensor([[0.9749]]), tensor([[0.9720]]), tensor([[0.9615]]), tensor([[0.9633]]), tensor([[0.9583]]), tensor([[0.9586]]), tensor([[0.9616]]), tensor([[0.9566]]), tensor([[0.9534]]), tensor([[0.9516]]), tensor([[0.9503]]), tensor([[0.9497]]), tensor([[0.9484]]), tensor([[0.9468]]), tensor([[0.9457]]), tensor([[0.9428]])]",39,63
59,gpt-4,Lorem Ipsum Standard Passage,49,27,ure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupid,"['ure', ' dolor', ' in', ' repreh', 'enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore']","['eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur', ' sint', ' occ', 'aec', 'at', ' cupid']","[' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur', ' sint', ' occ', 'aec', 'at', ' cupid']",0.0714285714285714,"eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.", eu fugiat nulla pariatur. Excepteur sint occaecat cupid,tensor([[0.9924]]),9,"[tensor([[0.8087]]), tensor([[0.7793]]), tensor([[0.8615]]), tensor([[0.9142]]), tensor([[0.9366]]), tensor([[0.9610]]), tensor([[0.9677]]), tensor([[0.9779]]), tensor([[0.9924]]), tensor([[0.9911]]), tensor([[0.9840]]), tensor([[0.9876]]), tensor([[0.9865]]), tensor([[0.9815]]), tensor([[0.9827]]), tensor([[0.9777]]), tensor([[0.9776]]), tensor([[0.9769]]), tensor([[0.9764]]), tensor([[0.9754]]), tensor([[0.9746]]), tensor([[0.9679]])]",48,74
62,gpt-4,Lorem Ipsum Standard Passage,14,27," tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip","[' tempor', ' incididunt', ' ut', ' labore', ' et']","['d', 'ol', 'ore', ' magna', ' aliqua', '.', ' Ut', ' enim', ' ad', ' minim', ' veniam', ',', ' quis', ' nostr', 'ud', ' exercitation', ' ullam', 'co', ' labor', 'is', ' nisi', ' ut']","[' dolore', ' magna', ' aliqua', '.', ' Ut', ' enim', ' ad', ' minim', ' veniam', ',', ' quis', ' nostr', 'ud', ' exercitation', ' ullam', 'co', ' labor', 'is', ' nisi', ' ut', ' aliqu', 'ip']",0.2272727272727272,"dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pari"," dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip",tensor([[1.0000]]),17,"[tensor([[0.8058]]), tensor([[0.8363]]), tensor([[0.8862]]), tensor([[0.9452]]), tensor([[0.9255]]), tensor([[0.9567]]), tensor([[0.9493]]), tensor([[0.9687]]), tensor([[0.9782]]), tensor([[0.9792]]), tensor([[0.9790]]), tensor([[0.9909]]), tensor([[0.9930]]), tensor([[0.9971]]), tensor([[0.9981]]), tensor([[0.9984]]), tensor([[1.0000]]), tensor([[0.9995]]), tensor([[0.9982]]), tensor([[0.9978]]), tensor([[0.9939]]), tensor([[0.9952]]), tensor([[0.9948]]), tensor([[0.9947]]), tensor([[0.9936]]), tensor([[0.9932]]), tensor([[0.9900]]), tensor([[0.9895]]), tensor([[0.9877]]), tensor([[0.9887]]), tensor([[0.9888]]), tensor([[0.9869]]), tensor([[0.9835]]), tensor([[0.9798]]), tensor([[0.9844]]), tensor([[0.9850]]), tensor([[0.9853]])]",13,39
65,gpt-4,Lorem Ipsum Standard Passage,32,35, exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pari,"[' exercitation', ' ullam', 'co', ' labor', 'is', ' nisi', ' ut', ' aliqu', 'ip', ' ex']","['ea', ' commodo', ' consequat', '.', ' Duis', ' aute', ' ir', 'ure', ' dolor', ' in', ' repreh', 'enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari']","[' ea', ' commodo', ' consequat', '.', ' Duis', ' aute', ' ir', 'ure', ' dolor', ' in', ' repreh', 'enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari']",0.04,"ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim", ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pari,tensor([[0.9990]]),19,"[tensor([[0.8012]]), tensor([[0.8316]]), tensor([[0.8785]]), tensor([[0.9280]]), tensor([[0.9347]]), tensor([[0.9473]]), tensor([[0.9610]]), tensor([[0.9663]]), tensor([[0.9664]]), tensor([[0.9706]]), tensor([[0.9732]]), tensor([[0.9779]]), tensor([[0.9800]]), tensor([[0.9808]]), tensor([[0.9896]]), tensor([[0.9904]]), tensor([[0.9828]]), tensor([[0.9957]]), tensor([[0.9990]]), tensor([[0.9955]]), tensor([[0.9921]]), tensor([[0.9916]]), tensor([[0.9890]]), tensor([[0.9818]]), tensor([[0.9827]]), tensor([[0.9788]]), tensor([[0.9791]]), tensor([[0.9795]]), tensor([[0.9799]]), tensor([[0.9789]]), tensor([[0.9771]]), tensor([[0.9755]]), tensor([[0.9752]]), tensor([[0.9750]])]",31,65
68,gpt-4,Lorem Ipsum Standard Passage,48,34," irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt","[' ir', 'ure', ' dolor', ' in', ' repreh', 'enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c']","['illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur', ' sint', ' occ', 'aec', 'at', ' cupid', 'atat', ' non', ' pro', 'ident', ',', ' sunt']","['illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur', ' sint', ' occ', 'aec', 'at', ' cupid', 'atat', ' non', ' pro', 'ident', ',', ' sunt']",0.0,"illum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.","illum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt",tensor([[1.]]),14,"[tensor([[0.8080]]), tensor([[0.8238]]), tensor([[0.8552]]), tensor([[0.8557]]), tensor([[0.8941]]), tensor([[0.9195]]), tensor([[0.9433]]), tensor([[0.9604]]), tensor([[0.9681]]), tensor([[0.9770]]), tensor([[0.9907]]), tensor([[0.9926]]), tensor([[0.9945]]), tensor([[1.]]), tensor([[0.9988]]), tensor([[0.9950]]), tensor([[0.9953]]), tensor([[0.9912]]), tensor([[0.9899]]), tensor([[0.9899]]), tensor([[0.9887]]), tensor([[0.9849]]), tensor([[0.9851]]), tensor([[0.9813]])]",47,80
71,gpt-4,Lorem Ipsum Standard Passage,50,22, dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint,"[' dolor', ' in', ' repreh', 'enderit', ' in', ' volupt', 'ate', ' velit']","['esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur', ' sint']","[' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur', ' sint']",0.0714285714285714,"esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.", esse cillum dolore eu fugiat nulla pariatur. Excepteur sint,tensor([[1.0000]]),10,"[tensor([[0.8050]]), tensor([[0.7633]]), tensor([[0.8473]]), tensor([[0.8807]]), tensor([[0.8809]]), tensor([[0.9310]]), tensor([[0.9611]]), tensor([[0.9652]]), tensor([[0.9914]]), tensor([[1.0000]]), tensor([[0.9924]]), tensor([[0.9780]]), tensor([[0.9771]]), tensor([[0.9649]]), tensor([[0.9718]]), tensor([[0.9695]]), tensor([[0.9705]]), tensor([[0.9696]]), tensor([[0.9686]]), tensor([[0.9688]]), tensor([[0.9681]]), tensor([[0.9670]]), tensor([[0.9638]]), tensor([[0.9640]]), tensor([[0.9592]])]",49,70
74,gpt-4,Lorem Ipsum Standard Passage,5,23," amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam","[' amet', ',', ' consectetur', ' adipiscing', ' elit', ',', ' sed', ' do', ' eiusmod']","['temp', 'or', ' incididunt', ' ut', ' labore', ' et', ' dolore', ' magna', ' aliqua', '.', ' Ut', ' enim', ' ad', ' minim']","[' tempor', ' incididunt', ' ut', ' labore', ' et', ' dolore', ' magna', ' aliqua', '.', ' Ut', ' enim', ' ad', ' minim', ' veniam']",0.2142857142857142,"tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu", tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam,tensor([[0.9976]]),14,"[tensor([[0.8067]]), tensor([[0.8308]]), tensor([[0.8704]]), tensor([[0.8681]]), tensor([[0.9008]]), tensor([[0.8980]]), tensor([[0.9100]]), tensor([[0.9380]]), tensor([[0.9810]]), tensor([[0.9761]]), tensor([[0.9858]]), tensor([[0.9826]]), tensor([[0.9938]]), tensor([[0.9976]]), tensor([[0.9970]]), tensor([[0.9945]]), tensor([[0.9857]]), tensor([[0.9849]]), tensor([[0.9837]]), tensor([[0.9834]]), tensor([[0.9834]]), tensor([[0.9850]]), tensor([[0.9847]]), tensor([[0.9841]]), tensor([[0.9833]]), tensor([[0.9810]]), tensor([[0.9806]]), tensor([[0.9794]]), tensor([[0.9797]]), tensor([[0.9789]]), tensor([[0.9799]]), tensor([[0.9769]]), tensor([[0.9773]]), tensor([[0.9750]]), tensor([[0.9768]]), tensor([[0.9768]]), tensor([[0.9752]]), tensor([[0.9759]]), tensor([[0.9725]])]",4,26
77,gpt-4,Lorem Ipsum Standard Passage,23,30," Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in repreh","[' Ut', ' enim', ' ad', ' minim', ' veniam']","[',', ' quis', ' nostr', 'ud', ' exercitation', ' ullam', 'co', ' labor', 'is', ' nisi', ' ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo', ' consequat', '.', ' Duis', ' aute', ' ir', 'ure', ' dolor', ' in', ' repreh']","[',', ' quis', ' nostr', 'ud', ' exercitation', ' ullam', 'co', ' labor', 'is', ' nisi', ' ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo', ' consequat', '.', ' Duis', ' aute', ' ir', 'ure', ' dolor', ' in', ' repreh']",0.0,", quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non",", quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in repreh",tensor([[0.9921]]),20,"[tensor([[0.7980]]), tensor([[0.8570]]), tensor([[0.8372]]), tensor([[0.8579]]), tensor([[0.9238]]), tensor([[0.9356]]), tensor([[0.9497]]), tensor([[0.9560]]), tensor([[0.9574]]), tensor([[0.9643]]), tensor([[0.9667]]), tensor([[0.9691]]), tensor([[0.9734]]), tensor([[0.9688]]), tensor([[0.9822]]), tensor([[0.9802]]), tensor([[0.9841]]), tensor([[0.9866]]), tensor([[0.9882]]), tensor([[0.9921]]), tensor([[0.9920]]), tensor([[0.9873]]), tensor([[0.9864]]), tensor([[0.9873]]), tensor([[0.9817]]), tensor([[0.9814]]), tensor([[0.9754]]), tensor([[0.9819]]), tensor([[0.9804]]), tensor([[0.9787]]), tensor([[0.9773]]), tensor([[0.9768]]), tensor([[0.9749]]), tensor([[0.9694]]), tensor([[0.9704]])]",22,51
