,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
672,gpt-3.5-turbo,Famous Quotes,225,18,The greatness of a community is most accurately measured by the compassionate actions of its members. ,"['The', ' greatness']","['of', ' a', ' man', ' is', ' not', ' in', ' how', ' much', ' wealth', ' he', ' ac', 'quires', ',', ' but', ' in', ' his']","[' of', ' a', ' community', ' is', ' most', ' accurately', ' measured', ' by', ' the', ' compassionate', ' actions', ' of', ' its', ' members', '.', ' ']",0.875,"of a man is not in how much wealth he acquires, but in his integrity and ability to affect those around him positively.", of a community is most accurately measured by the compassionate actions of its members. ,tensor([[0.8145]]),24,"[tensor([[0.7453]]), tensor([[0.7688]]), tensor([[0.7938]]), tensor([[0.7525]]), tensor([[0.7645]]), tensor([[0.7390]]), tensor([[0.7276]]), tensor([[0.7458]]), tensor([[0.7397]]), tensor([[0.7250]]), tensor([[0.7233]]), tensor([[0.7206]]), tensor([[0.7175]]), tensor([[0.7341]]), tensor([[0.7357]]), tensor([[0.7866]]), tensor([[0.7806]]), tensor([[0.7895]]), tensor([[0.7929]]), tensor([[0.8017]]), tensor([[0.7989]]), tensor([[0.8136]]), tensor([[0.8121]]), tensor([[0.8145]])]",0,17
675,gpt-3.5-turbo,Famous Quotes,226,17,There is no power for change greater than a community discovering what it cares about. ,"['There', ' is', ' no', ' power', ' for']","['change', ' greater', ' than', ' a', ' community', ' discovering', ' what', ' it', ' cares', ' about', '.']","[' change', ' greater', ' than', ' a', ' community', ' discovering', ' what', ' it', ' cares', ' about', '.']",0.0909090909090909,change greater than a community discovering what it cares about., change greater than a community discovering what it cares about. ,tensor([[1.]]),11,"[tensor([[0.7760]]), tensor([[0.8373]]), tensor([[0.9049]]), tensor([[0.9083]]), tensor([[0.9134]]), tensor([[0.9541]]), tensor([[0.9705]]), tensor([[0.9636]]), tensor([[0.9774]]), tensor([[0.9887]]), tensor([[1.]])]",0,15
678,gpt-3.5-turbo,Famous Quotes,227,18,Nurture your minds with great thoughts. To believe in the heroic makes heroes. ,"['N', 'ur', 'ture']","['your', ' mind', ' with', ' great', ' thoughts', ',', ' for', ' you', ' will', ' never', ' go', ' any', ' higher', ' than', ' you']","[' your', ' minds', ' with', ' great', ' thoughts', '.', ' To', ' believe', ' in', ' the', ' heroic', ' makes', ' heroes', '.', ' ']",0.8,"your mind with great thoughts, for you will never go any higher than you think.", your minds with great thoughts. To believe in the heroic makes heroes. ,tensor([[0.9037]]),7,"[tensor([[0.7884]]), tensor([[0.8149]]), tensor([[0.8604]]), tensor([[0.8399]]), tensor([[0.8673]]), tensor([[0.8996]]), tensor([[0.9037]]), tensor([[0.9028]]), tensor([[0.8928]]), tensor([[0.8694]]), tensor([[0.8670]]), tensor([[0.8659]]), tensor([[0.8836]]), tensor([[0.8856]]), tensor([[0.8918]]), tensor([[0.8888]])]",0,17
681,gpt-3.5-turbo,Famous Quotes,228,12,Sometimes your only available transportation is a leap of faith. ,"['Sometimes', ' your', ' only']","['available', ' transportation', ' is', ' a', ' leap', ' of', ' faith', '.']","[' available', ' transportation', ' is', ' a', ' leap', ' of', ' faith', '.']",0.125,available transportation is a leap of faith., available transportation is a leap of faith. ,tensor([[1.0000]]),8,"[tensor([[0.7489]]), tensor([[0.8108]]), tensor([[0.8838]]), tensor([[0.8997]]), tensor([[0.9074]]), tensor([[0.9622]]), tensor([[0.9596]]), tensor([[1.0000]])]",0,10
684,gpt-3.5-turbo,Famous Quotes,229,20,"Be strong, go with your heart, and believe in miracles because anything...anything can happen. ","['Be', ' strong', ',', ' go']","['forward', ',', ' and', ' never', ' give', ' up', '.']","[' with', ' your', ' heart', ',', ' and', ' believe', ' in']",1.0,"forward, and never give up."," with your heart, and believe in miracles because anything...anything can happen. ",tensor([[0.8334]]),6,"[tensor([[0.8057]]), tensor([[0.7953]]), tensor([[0.7870]]), tensor([[0.8092]]), tensor([[0.8043]]), tensor([[0.8334]])]",0,10
687,gpt-3.5-turbo,Famous Quotes,230,40,"And above all, watch with glittering eyes the whole world around you because the greatest secrets are always hidden in the most unlikely places. Those who don't believe in magic will never find it. ","['And', ' above', ' all', ',', ' watch', ' with']","['gl', 'itter', 'ing', ' eyes', ' the', ' whole', ' world', ' around', ' you', ',', ' because', ' the', ' greatest', ' secrets', ' are', ' always', ' hidden', ' in', ' the', ' most', ' unlikely', ' places', '.']","[' glitter', 'ing', ' eyes', ' the', ' whole', ' world', ' around', ' you', ' because', ' the', ' greatest', ' secrets', ' are', ' always', ' hidden', ' in', ' the', ' most', ' unlikely', ' places', '.', ' Those', ' who']",0.217391304347826,"glittering eyes the whole world around you, because the greatest secrets are always hidden in the most unlikely places.", glittering eyes the whole world around you because the greatest secrets are always hidden in the most unlikely places. Those who don't believe in magic will never find it. ,tensor([[0.9700]]),20,"[tensor([[0.8047]]), tensor([[0.8369]]), tensor([[0.8680]]), tensor([[0.8753]]), tensor([[0.8732]]), tensor([[0.8934]]), tensor([[0.8954]]), tensor([[0.9001]]), tensor([[0.9254]]), tensor([[0.9246]]), tensor([[0.9298]]), tensor([[0.9436]]), tensor([[0.9420]]), tensor([[0.9478]]), tensor([[0.9601]]), tensor([[0.9588]]), tensor([[0.9541]]), tensor([[0.9577]]), tensor([[0.9692]]), tensor([[0.9700]])]",0,28
690,gpt-3.5-turbo,Famous Quotes,231,11,To plant a garden is to believe in tomorrow. ,"['To', ' plant', ' a', ' garden', ' is']","['to', ' believe', ' in', ' tomorrow', '.']","[' to', ' believe', ' in', ' tomorrow', '.']",0.2,to believe in tomorrow., to believe in tomorrow. ,tensor([[1.0000]]),5,"[tensor([[0.7712]]), tensor([[0.7822]]), tensor([[0.8793]]), tensor([[0.8952]]), tensor([[1.0000]])]",0,9
693,gpt-3.5-turbo,Famous Quotes,232,16,"Forgiveness does not change the past, but it does enlarge the future. ","['Forg', 'iveness']","['is', ' the', ' attribute', ' of', ' the', ' strong', '.']","[' does', ' not', ' change', ' the', ' past', ',', ' but']",1.0,is the attribute of the strong.," does not change the past, but it does enlarge the future. ",tensor([[0.7972]]),6,"[tensor([[0.7795]]), tensor([[0.7838]]), tensor([[0.7959]]), tensor([[0.7834]]), tensor([[0.7855]]), tensor([[0.7972]]), tensor([[0.7934]])]",0,8
696,gpt-3.5-turbo,Famous Quotes,233,21,"Forgive, forget. Bear with the faults of others as you would have them bear with yours. ","['Forg', 'ive', ',', ' forget', '.']","['Forg', 'ive', ',', ' forget', ',', ' and', ' keep', ' moving', ' forward', '.']","[' Bear', ' with', ' the', ' faults', ' of', ' others', ' as', ' you', ' would', ' have']",1.0,"Forgive, forget, and keep moving forward.", Bear with the faults of others as you would have them bear with yours. ,tensor([[0.8312]]),5,"[tensor([[0.7681]]), tensor([[0.8248]]), tensor([[0.8190]]), tensor([[0.8198]]), tensor([[0.8312]]), tensor([[0.8175]]), tensor([[0.8307]])]",0,14
699,gpt-3.5-turbo,Famous Quotes,234,33,"Itâ€™s not an easy journey, to get to a place where you forgive people. But it is such a powerful place, because it frees you. ","['It', 'â']","['""It', ' is', ' not', ' the', ' critic', ' who', ' counts', ';', ' not', ' the', ' man', ' who', ' points', ' out', ' how', ' the', ' strong', ' man', ' st', 'umbles', ',', ' or', ' where', ' the', ' do', 'er', ' of', ' deeds', ' could', ' have', ' done']","['€™', 's', ' not', ' an', ' easy', ' journey', ',', ' to', ' get', ' to', ' a', ' place', ' where', ' you', ' forgive', ' people', '.', ' But', ' it', ' is', ' such', ' a', ' powerful', ' place', ',', ' because', ' it', ' frees', ' you', '.', ' ']",0.967741935483871,"""It is not the critic who counts; not the man who points out how the strong man stumbles, or where the doer of deeds could have done them better. The credit belongs to the man who is actually in the arena, whose face is","€™s not an easy journey, to get to a place where you forgive people. But it is such a powerful place, because it frees you. ",tensor([[0.8389]]),32,"[tensor([[0.7695]]), tensor([[0.7760]]), tensor([[0.7940]]), tensor([[0.7748]]), tensor([[0.7892]]), tensor([[0.8003]]), tensor([[0.7938]]), tensor([[0.8024]]), tensor([[0.7996]]), tensor([[0.8112]]), tensor([[0.8079]]), tensor([[0.8084]]), tensor([[0.8018]]), tensor([[0.8025]]), tensor([[0.8060]]), tensor([[0.8190]]), tensor([[0.8187]]), tensor([[0.8190]]), tensor([[0.8178]]), tensor([[0.8158]]), tensor([[0.8179]]), tensor([[0.8270]]), tensor([[0.8211]]), tensor([[0.8220]]), tensor([[0.8289]]), tensor([[0.8287]]), tensor([[0.8277]]), tensor([[0.8261]]), tensor([[0.8267]]), tensor([[0.8302]]), tensor([[0.8369]]), tensor([[0.8389]]), tensor([[0.8280]]), tensor([[0.8316]]), tensor([[0.8388]]), tensor([[0.8291]]), tensor([[0.8271]]), tensor([[0.8302]]), tensor([[0.8349]]), tensor([[0.8285]]), tensor([[0.8338]]), tensor([[0.8302]]), tensor([[0.8249]]), tensor([[0.8228]]), tensor([[0.8273]])]",0,32
702,gpt-3.5-turbo,Famous Quotes,235,15,Forgiveness says you are given another chance to make a new beginning. ,['Forg'],"['ive', ' me', ' liberty', ' or', ' give', ' me', ' death', '.']","['iveness', ' says', ' you', ' are', ' given', ' another', ' chance', ' to']",1.0,ive me liberty or give me death.,iveness says you are given another chance to make a new beginning. ,tensor([[0.8216]]),6,"[tensor([[0.7435]]), tensor([[0.7955]]), tensor([[0.8060]]), tensor([[0.7974]]), tensor([[0.8079]]), tensor([[0.8216]]), tensor([[0.8144]]), tensor([[0.8160]])]",0,8
705,gpt-3.5-turbo,Famous Quotes,236,13,What would you attempt if you knew you could not fail?  ,['What'],"['does', ' not', ' kill', ' me']","[' would', ' you', ' attempt', ' if']",1.0,does not kill me, would you attempt if you knew you could not fail?  ,tensor([[0.8273]]),5,"[tensor([[0.7692]]), tensor([[0.7854]]), tensor([[0.7832]]), tensor([[0.8027]]), tensor([[0.8273]])]",0,4
708,gpt-3.5-turbo,Famous Quotes,237,25,I have a habit of letting my imagination run away from me. It always comes back though... drenched with possibilities. ,"['I', ' have', ' a', ' habit', ' of', ' letting']","['my', ' imagination', ' run', ' wild', '.']","[' my', ' imagination', ' run', ' away', ' from']",0.6,my imagination run wild., my imagination run away from me. It always comes back though... drenched with possibilities. ,tensor([[0.8846]]),5,"[tensor([[0.7991]]), tensor([[0.7973]]), tensor([[0.8522]]), tensor([[0.8590]]), tensor([[0.8846]])]",0,10
711,gpt-3.5-turbo,Famous Quotes,238,21,"Imagination is not just the catalyst of art, itâ€™s also the catalyst of compassion. ","['Im', 'agination', ' is', ' not', ' just', ' the', ' catalyst', ' of']","['creation', ',', ' but', ' also', ' the', ' foundation', ' of', ' innovation', '.']","[' art', ',', ' it', 'â', '€™', 's', ' also', ' the', ' catalyst']",0.8888888888888888,"creation, but also the foundation of innovation."," art, itâ€™s also the catalyst of compassion. ",tensor([[0.8325]]),7,"[tensor([[0.7392]]), tensor([[0.7957]]), tensor([[0.7882]]), tensor([[0.8162]]), tensor([[0.8233]]), tensor([[0.8300]]), tensor([[0.8325]]), tensor([[0.8137]])]",0,16
714,gpt-3.5-turbo,Famous Quotes,239,28,"Without leaps of imagination, or dreaming, we lose the excitement of possibilities. Dreaming, after all, is a form of planning.  ","['Without', ' leaps', ' of', ' imagination', ',', ' or', ' dreaming', ',', ' we', ' lose', ' the', ' excitement', ' of', ' possibilities']","['.', ' Dream', 'ing', ',', ' after', ' all', ',', ' is', ' a', ' form', ' of', ' planning', '.""', ' -']","['.', ' Dream', 'ing', ',', ' after', ' all', ',', ' is', ' a', ' form', ' of', ' planning', '.', '  ']",0.1428571428571428,". Dreaming, after all, is a form of planning."" - Gloria Steinem",". Dreaming, after all, is a form of planning.  ",tensor([[0.9903]]),11,"[tensor([[0.7585]]), tensor([[0.8012]]), tensor([[0.9016]]), tensor([[0.8794]]), tensor([[0.9212]]), tensor([[0.9320]]), tensor([[0.9376]]), tensor([[0.9502]]), tensor([[0.9530]]), tensor([[0.9901]]), tensor([[0.9903]]), tensor([[0.9565]]), tensor([[0.9366]])]",0,27
717,gpt-3.5-turbo,Famous Quotes,240,37,"A tree is known by its fruit; a person by their deeds. A good deed is never lost; whoever sows courtesy reaps friendship, and whoever plants kindness gathers love. ","['A', ' tree', ' is', ' known', ' by', ' its', ' fruit', ';', ' a', ' person', ' by', ' their', ' deeds', '.', ' A']","['person', ' who', ' does', ' good', ' deeds', ' is', ' known', ' to', ' be', ' virt', 'uous', ' and', ' noble', '.']","[' good', ' deed', ' is', ' never', ' lost', ';', ' whoever', ' s', 'ows', ' courtesy', ' re', 'aps', ' friendship', ',']",1.0,person who does good deeds is known to be virtuous and noble.," good deed is never lost; whoever sows courtesy reaps friendship, and whoever plants kindness gathers love. ",tensor([[0.8590]]),8,"[tensor([[0.7729]]), tensor([[0.7319]]), tensor([[0.7721]]), tensor([[0.7874]]), tensor([[0.8495]]), tensor([[0.8507]]), tensor([[0.8442]]), tensor([[0.8590]]), tensor([[0.8500]]), tensor([[0.8538]]), tensor([[0.8446]]), tensor([[0.8495]]), tensor([[0.8408]])]",0,28
720,gpt-3.5-turbo,Famous Quotes,241,20,If you were born with the weakness to fall. You were born with the strength to rise. ,"['If', ' you', ' were', ' born', ' with', ' the', ' weakness', ' to', ' fall', '.']","['You', ' were', ' born', ' with', ' the', ' strength', ' to', ' rise', '.']","[' You', ' were', ' born', ' with', ' the', ' strength', ' to', ' rise', '.']",0.1111111111111111,You were born with the strength to rise., You were born with the strength to rise. ,tensor([[1.0000]]),9,"[tensor([[0.7571]]), tensor([[0.7972]]), tensor([[0.8221]]), tensor([[0.8739]]), tensor([[0.8671]]), tensor([[0.8758]]), tensor([[0.9346]]), tensor([[0.9491]]), tensor([[1.0000]])]",0,18
723,gpt-3.5-turbo,Famous Quotes,242,27,"Maybe who we are isn't so much about what we do, but rather what we're capable of when we least expect it. ","['Maybe', ' who', ' we', ' are', ' isn', ""'t"", ' so', ' much', ' about', ' what', ' we', ' do', ',']","['but', ' rather', ' what', ' we', ""'re"", ' capable', ' of', ' when', ' we', ""'re"", ' alone', '.']","[' but', ' rather', ' what', ' we', ""'re"", ' capable', ' of', ' when', ' we', ' least', ' expect', ' it']",0.3333333333333333,but rather what we're capable of when we're alone., but rather what we're capable of when we least expect it. ,tensor([[0.9535]]),8,"[tensor([[0.7541]]), tensor([[0.7994]]), tensor([[0.8325]]), tensor([[0.8273]]), tensor([[0.8865]]), tensor([[0.9417]]), tensor([[0.9441]]), tensor([[0.9535]]), tensor([[0.9502]]), tensor([[0.9214]])]",0,24
726,gpt-3.5-turbo,Famous Quotes,243,36,"Nature has been for me, for as long as I remember, a source of solace, inspiration, adventure, and delight; a home, a teacher, a companion. ","['Nature', ' has', ' been', ' for', ' me', ',', ' for', ' as', ' long', ' as', ' I', ' remember', ',', ' a']","['source', ' of', ' sol', 'ace', ',', ' inspiration', ',', ' and', ' adventure', '.']","[' source', ' of', ' sol', 'ace', ',', ' inspiration', ',', ' adventure', ',', ' and']",0.4,"source of solace, inspiration, and adventure."," source of solace, inspiration, adventure, and delight; a home, a teacher, a companion. ",tensor([[0.9368]]),7,"[tensor([[0.7697]]), tensor([[0.7992]]), tensor([[0.8307]]), tensor([[0.8979]]), tensor([[0.9139]]), tensor([[0.9215]]), tensor([[0.9368]])]",0,23
729,gpt-3.5-turbo,Famous Quotes,244,16,I took a walk in the woods and came out taller than the trees. ,"['I', ' took', ' a', ' walk']","['in', ' the', ' woods', ' and', ' came', ' out', ' taller', ' than', ' the', ' trees', '.']","[' in', ' the', ' woods', ' and', ' came', ' out', ' taller', ' than', ' the', ' trees', '.']",0.0909090909090909,in the woods and came out taller than the trees., in the woods and came out taller than the trees. ,tensor([[1.]]),11,"[tensor([[0.7486]]), tensor([[0.7557]]), tensor([[0.7702]]), tensor([[0.8880]]), tensor([[0.8981]]), tensor([[0.9103]]), tensor([[0.9120]]), tensor([[0.9809]]), tensor([[0.9807]]), tensor([[0.9869]]), tensor([[1.]])]",0,14
732,gpt-3.5-turbo,Famous Quotes,245,13,Great things come from hard work and perseverance. No excuses. ,"['Great', ' things']","['never', ' come', ' from', ' comfort', ' zones', '.']","[' come', ' from', ' hard', ' work', ' and', ' perseverance']",0.8333333333333334,never come from comfort zones., come from hard work and perseverance. No excuses. ,tensor([[0.8509]]),4,"[tensor([[0.8104]]), tensor([[0.7283]]), tensor([[0.8297]]), tensor([[0.8509]]), tensor([[0.8411]]), tensor([[0.8422]])]",0,7
735,gpt-3.5-turbo,Famous Quotes,246,17,Patience and perseverance have a magical effect before which difficulties disappear and obstacles vanish. ,['Pat'],"['""', 'Pat', 'ience', ' is', ' a', ' virtue', '.""']","['ience', ' and', ' perseverance', ' have', ' a', ' magical', ' effect']",0.8571428571428571,"""Patience is a virtue.""",ience and perseverance have a magical effect before which difficulties disappear and obstacles vanish. ,tensor([[0.8005]]),5,"[tensor([[0.7805]]), tensor([[0.7785]]), tensor([[0.7876]]), tensor([[0.7959]]), tensor([[0.8005]])]",0,7
738,gpt-3.5-turbo,Famous Quotes,247,37,"Today if anything is trying to hold you back, give no attention to it. Get your hopes up, get your faith up, look up, and get ready to rise up. ","['Today', ' if', ' anything', ' is', ' trying', ' to', ' hold', ' you', ' back', ',', ' give', ' no', ' attention']","['to', ' it', '.']","[' to', ' it', '.']",0.3333333333333333,to it.," to it. Get your hopes up, get your faith up, look up, and get ready to rise up. ",tensor([[0.8623]]),3,"[tensor([[0.7743]]), tensor([[0.8294]]), tensor([[0.8623]])]",0,15
741,gpt-3.5-turbo,Famous Quotes,248,23,I think a hero is an ordinary individual who finds strength to persevere and endure in spite of overwhelming obstacles. ,"['I', ' think', ' a', ' hero', ' is', ' an', ' ordinary', ' individual', ' who']","['find', 's', ' the', ' strength', ' to', ' perse', 'vere', ' and', ' endure', ' in', ' spite', ' of', ' overwhelming', ' obstacles']","[' finds', ' strength', ' to', ' perse', 'vere', ' and', ' endure', ' in', ' spite', ' of', ' overwhelming', ' obstacles', '.', ' ']",0.3571428571428571,finds the strength to persevere and endure in spite of overwhelming obstacles., finds strength to persevere and endure in spite of overwhelming obstacles. ,tensor([[0.9990]]),13,"[tensor([[0.7635]]), tensor([[0.7599]]), tensor([[0.7983]]), tensor([[0.8786]]), tensor([[0.9052]]), tensor([[0.9451]]), tensor([[0.9487]]), tensor([[0.9589]]), tensor([[0.9561]]), tensor([[0.9537]]), tensor([[0.9604]]), tensor([[0.9763]]), tensor([[0.9990]])]",0,22
744,gpt-3.5-turbo,Famous Quotes,249,41,"A smile starts on the lips, A grin spreads to the eyes, A chuckle comes from the belly; But a good laugh bursts forth from the soul, Overflows, and bubbles all around. ",['A'],"['happy', ' life', ' is', ' one', ' spent', ' in', ' learning', ',', ' earning', ',', ' and', ' year', 'ning', '.']","[' smile', ' starts', ' on', ' the', ' lips', ',', ' A', ' grin', ' spreads', ' to', ' the', ' eyes', ',', ' A']",1.0,"happy life is one spent in learning, earning, and yearning."," smile starts on the lips, A grin spreads to the eyes, A chuckle comes from the belly; But a good laugh bursts forth from the soul, Overflows, and bubbles all around. ",tensor([[0.8276]]),11,"[tensor([[0.7860]]), tensor([[0.8042]]), tensor([[0.8014]]), tensor([[0.8202]]), tensor([[0.8104]]), tensor([[0.8096]]), tensor([[0.8110]]), tensor([[0.8098]]), tensor([[0.8158]]), tensor([[0.8113]]), tensor([[0.8276]])]",0,14
747,gpt-3.5-turbo,Famous Quotes,250,16,"In this world, a good time to laugh is any time you can.  ","['In', ' this', ' world']","['nothing', ' can', ' be', ' said', ' to', ' be', ' certain', ',', ' except', ' death', ' and', ' taxes', '.']","[',', ' a', ' good', ' time', ' to', ' laugh', ' is', ' any', ' time', ' you', ' can', '.', '  ']",0.9230769230769232,"nothing can be said to be certain, except death and taxes.",", a good time to laugh is any time you can.  ",tensor([[0.7916]]),4,"[tensor([[0.7467]]), tensor([[0.7659]]), tensor([[0.7797]]), tensor([[0.7916]]), tensor([[0.7714]]), tensor([[0.7611]]), tensor([[0.7812]]), tensor([[0.7763]]), tensor([[0.7788]]), tensor([[0.7901]]), tensor([[0.7855]]), tensor([[0.7864]])]",0,15
750,gpt-3.5-turbo,Famous Quotes,251,22,To thrive in life you need three bones. A wishbone. A backbone. And a funny bone. ,"['To', ' thrive', ' in']","['life', ',', ' one', ' must', ' embrace', ' change', '.']","[' life', ' you', ' need', ' three', ' bones', '.', ' A']",1.0,"life, one must embrace change.", life you need three bones. A wishbone. A backbone. And a funny bone. ,tensor([[0.8544]]),2,"[tensor([[0.7983]]), tensor([[0.8544]]), tensor([[0.8127]]), tensor([[0.8217]]), tensor([[0.8184]]), tensor([[0.8037]])]",0,9
753,gpt-3.5-turbo,Famous Quotes,252,14,"What soap is to the body, laughter is to the soul. ","['What', ' soap', ' is']","['to', ' the', ' body', ',', ' laughter', ' is', ' to', ' the', ' soul', '.']","[' to', ' the', ' body', ',', ' laughter', ' is', ' to', ' the', ' soul', '.']",0.1,"to the body, laughter is to the soul."," to the body, laughter is to the soul. ",tensor([[1.]]),9,"[tensor([[0.7531]]), tensor([[0.8016]]), tensor([[0.8094]]), tensor([[0.8694]]), tensor([[0.9433]]), tensor([[0.9602]]), tensor([[0.9618]]), tensor([[0.9630]]), tensor([[1.]])]",0,12
756,gpt-3.5-turbo,Famous Quotes,253,35,"I honestly think it's the thing I like most, to laugh. It cures a multitude of ills. It's probably the most important thing in a person. ","['I', ' honestly', ' think', ' it', ""'s"", ' the', ' thing', ' I', ' like', ' most', ',', ' to', ' laugh', '.', ' It']","['c', 'ures', ' a', ' multitude', ' of', ' ', 'ills', '.""', ' -', ' Audrey', ' Hep', 'burn']","[' c', 'ures', ' a', ' multitude', ' of', ' ', 'ills', '.', ' It', ""'s"", ' probably', ' the']",0.5,"cures a multitude of ills."" - Audrey Hepburn", cures a multitude of ills. It's probably the most important thing in a person. ,tensor([[0.9072]]),7,"[tensor([[0.7986]]), tensor([[0.8523]]), tensor([[0.8675]]), tensor([[0.8803]]), tensor([[0.8879]]), tensor([[0.9045]]), tensor([[0.9072]]), tensor([[0.8808]]), tensor([[0.8888]])]",0,26
759,gpt-3.5-turbo,Famous Quotes,254,16,Good character is the single most important attribute of a successful and worthy life. ,"['Good', ' character', ' is', ' the']","['foundation', ' of', ' a', ' person', ""'s"", ' reputation', '.']","[' single', ' most', ' important', ' attribute', ' of', ' a', ' successful']",1.0,foundation of a person's reputation., single most important attribute of a successful and worthy life. ,tensor([[0.8268]]),6,"[tensor([[0.7924]]), tensor([[0.7696]]), tensor([[0.7774]]), tensor([[0.7840]]), tensor([[0.8005]]), tensor([[0.8268]])]",0,10
762,gpt-3.5-turbo,Famous Quotes,255,50,"Good character is more to be praised than outstanding talent. Most talents are to some extent a gift. Good character, by contrast, is not given to us. We have to build it piece by piece by thought, choice, courage and determination.  ","['Good', ' character', ' is', ' more', ' to', ' be', ' praised', ' than', ' outstanding', ' talent', '.', ' Most', ' talents', ' are', ' to', ' some', ' extent', ' a', ' gift', '.', ' Good', ' character', ',', ' by', ' contrast']","['is', ' developed', ' through', ' effort', ' and', ' discipline', '.']","[',', ' is', ' not', ' given', ' to', ' us', '.']",0.8571428571428571,is developed through effort and discipline.,", is not given to us. We have to build it piece by piece by thought, choice, courage and determination.  ",tensor([[0.8483]]),6,"[tensor([[0.7993]]), tensor([[0.8060]]), tensor([[0.8146]]), tensor([[0.8227]]), tensor([[0.8447]]), tensor([[0.8483]]), tensor([[0.8432]])]",0,31
765,gpt-3.5-turbo,Famous Quotes,256,30,"The greatness of a man is not in how much wealth he acquires, but in his integrity and his ability to affect those around him positively. ","['The', ' greatness', ' of']","['a', ' man', ' is', ' not', ' in', ' how', ' much', ' wealth', ' he', ' ac', 'quires', ',', ' but', ' in', ' his', ' integrity', ' and', ' ability', ' to', ' affect', ' those', ' around', ' him', ' positively', '.']","[' a', ' man', ' is', ' not', ' in', ' how', ' much', ' wealth', ' he', ' ac', 'quires', ',', ' but', ' in', ' his', ' integrity', ' and', ' his', ' ability', ' to', ' affect', ' those', ' around', ' him', ' positively']",0.12,"a man is not in how much wealth he acquires, but in his integrity and ability to affect those around him positively."," a man is not in how much wealth he acquires, but in his integrity and his ability to affect those around him positively. ",tensor([[0.9995]]),23,"[tensor([[0.7731]]), tensor([[0.7933]]), tensor([[0.8170]]), tensor([[0.8095]]), tensor([[0.8244]]), tensor([[0.8135]]), tensor([[0.8323]]), tensor([[0.8492]]), tensor([[0.8975]]), tensor([[0.9014]]), tensor([[0.9099]]), tensor([[0.9160]]), tensor([[0.9179]]), tensor([[0.9246]]), tensor([[0.9627]]), tensor([[0.9638]]), tensor([[0.9699]]), tensor([[0.9711]]), tensor([[0.9798]]), tensor([[0.9819]]), tensor([[0.9869]]), tensor([[0.9879]]), tensor([[0.9995]])]",0,27
768,gpt-3.5-turbo,Famous Quotes,257,8,The foundation of freedom is unity. ,"['The', ' foundation', ' of']","['success', ' is', ' hard', ' work', '.']","[' freedom', ' is', ' unity', '.', ' ']",0.8,success is hard work., freedom is unity. ,tensor([[0.8209]]),3,"[tensor([[0.7667]]), tensor([[0.7930]]), tensor([[0.8209]]), tensor([[0.7697]]), tensor([[0.8109]])]",0,7
771,gpt-3.5-turbo,Famous Quotes,258,7,Freedom lies in being bold. ,['Freedom'],"['is', ' not', ' worth', ' having', ' if', ' it']","[' lies', ' in', ' being', ' bold', '.', ' ']",1.0,is not worth having if it does not include the freedom to make mistakes., lies in being bold. ,tensor([[0.8184]]),5,"[tensor([[0.7681]]), tensor([[0.7964]]), tensor([[0.8086]]), tensor([[0.8064]]), tensor([[0.8184]]), tensor([[0.8075]]), tensor([[0.8102]]), tensor([[0.8067]]), tensor([[0.8029]]), tensor([[0.7973]]), tensor([[0.7910]]), tensor([[0.7898]]), tensor([[0.7840]]), tensor([[0.7873]]), tensor([[0.8087]])]",0,6
774,gpt-3.5-turbo,Famous Quotes,259,24,There is nothing noble in being superior to your fellow man; true nobility is being superior to your former self. ,"['There', ' is', ' nothing', ' noble', ' in', ' being']","['super', 'ior', ' to', ' your', ' fellow', ' man', ';', ' true', ' nob', 'ility', ' is', ' being', ' superior', ' to', ' your', ' former', ' self', '.']","[' superior', ' to', ' your', ' fellow', ' man', ';', ' true', ' nob', 'ility', ' is', ' being', ' superior', ' to', ' your', ' former', ' self', '.', ' ']",0.1666666666666666,superior to your fellow man; true nobility is being superior to your former self., superior to your fellow man; true nobility is being superior to your former self. ,tensor([[1.0000]]),15,"[tensor([[0.7902]]), tensor([[0.8326]]), tensor([[0.8485]]), tensor([[0.8675]]), tensor([[0.8822]]), tensor([[0.8921]]), tensor([[0.8976]]), tensor([[0.9458]]), tensor([[0.9505]]), tensor([[0.9450]]), tensor([[0.9633]]), tensor([[0.9675]]), tensor([[0.9696]]), tensor([[0.9854]]), tensor([[1.0000]])]",0,23
777,gpt-3.5-turbo,Famous Quotes,260,16,Every person that you meet knows something you don't; learn from them. ,"['Every', ' person', ' that', ' you']","['meet', ' is', ' fighting', ' a', ' battle', ' you', ' know', ' nothing', ' about', '.', ' Be', ' kind']","[' meet', ' knows', ' something', ' you', ' don', ""'t"", ';', ' learn', ' from', ' them', '.', ' ']",1.0,meet is fighting a battle you know nothing about. Be kind. Always., meet knows something you don't; learn from them. ,tensor([[0.8905]]),12,"[tensor([[0.7670]]), tensor([[0.8331]]), tensor([[0.8347]]), tensor([[0.8108]]), tensor([[0.8148]]), tensor([[0.8122]]), tensor([[0.8395]]), tensor([[0.8427]]), tensor([[0.8659]]), tensor([[0.8662]]), tensor([[0.8659]]), tensor([[0.8905]]), tensor([[0.8839]])]",0,15
