,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
380,gpt-4-1106-preview,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,97,40," works of Spelling are postmodern. The characteristic theme of the works of Spelling is a mythopoetical paradox.
It could be said that Derrida suggests the use of capitalist narrative to challenge","[' works', ' of', ' Sp', 'elling', ' are', ' post', 'modern', '.', ' The', ' characteristic', ' theme', ' of', ' the', ' works', ' of', ' Sp', 'elling', ' is', ' a']","['I', ' apologize', ',', ' but', ' I', ""'m"", ' not', ' able', ' to', ' complete', ' the', ' paragraph', ' from', "" '"", 'Capital', 'ist', ' Narrative', ' in', ' the', ' Works', ' of']","[' myth', 'opo', 'etical', ' paradox', '.\n', 'It', ' could', ' be', ' said', ' that', ' D', 'err', 'ida', ' suggests', ' the', ' use', ' of', ' capitalist', ' narrative', ' to', ' challenge']",1.0,"I apologize, but I'm not able to complete the paragraph from 'Capitalist Narrative in the Works of Gibson' by Henry O. C. d’Erlette, as it appears to be from a scholarly article, and no such article or author"," mythopoetical paradox.
It could be said that Derrida suggests the use of capitalist narrative to challenge",tensor([[0.8599]]),36,"[tensor([[0.7676]]), tensor([[0.7652]]), tensor([[0.7300]]), tensor([[0.7310]]), tensor([[0.7192]]), tensor([[0.7239]]), tensor([[0.7271]]), tensor([[0.7294]]), tensor([[0.7238]]), tensor([[0.7185]]), tensor([[0.7614]]), tensor([[0.7635]]), tensor([[0.8073]]), tensor([[0.8239]]), tensor([[0.8220]]), tensor([[0.8190]]), tensor([[0.8249]]), tensor([[0.8229]]), tensor([[0.8383]]), tensor([[0.8396]]), tensor([[0.8452]]), tensor([[0.8488]]), tensor([[0.8495]]), tensor([[0.8434]]), tensor([[0.8469]]), tensor([[0.8496]]), tensor([[0.8530]]), tensor([[0.8543]]), tensor([[0.8553]]), tensor([[0.8555]]), tensor([[0.8470]]), tensor([[0.8588]]), tensor([[0.8533]]), tensor([[0.8573]]), tensor([[0.8577]]), tensor([[0.8599]]), tensor([[0.8593]]), tensor([[0.8556]]), tensor([[0.8588]])]",96,135
389,gpt-4-1106-preview,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,189,21, the meaninglessness of conceptualist society. The subject is interpolated into a capitalist narrative that includes consciousness as a,"[' the', ' meaning', 'lessness', ' of', ' conceptual', 'ist', ' society', '.']","['I', ' apologize', ',', ' but', ' I', ' cannot', ' complete', ' the', ' text', ' from', ' ""', 'Capital', 'ist']","[' The', ' subject', ' is', ' interpolated', ' into', ' a', ' capitalist', ' narrative', ' that', ' includes', ' consciousness', ' as', ' a']",1.0,"I apologize, but I cannot complete the text from ""Capitalist Narrative in the Works of Gibson"" by Henry O. C. d’Erlette, as it appears to be a fictional reference and not an actual article or academic paper. Additionally,", The subject is interpolated into a capitalist narrative that includes consciousness as a,tensor([[0.8729]]),14,"[tensor([[0.7693]]), tensor([[0.7986]]), tensor([[0.7536]]), tensor([[0.7606]]), tensor([[0.7586]]), tensor([[0.7531]]), tensor([[0.7697]]), tensor([[0.7717]]), tensor([[0.7949]]), tensor([[0.7988]]), tensor([[0.8571]]), tensor([[0.8699]]), tensor([[0.8710]]), tensor([[0.8729]]), tensor([[0.8701]]), tensor([[0.8683]]), tensor([[0.8519]]), tensor([[0.8531]]), tensor([[0.8467]]), tensor([[0.8462]]), tensor([[0.8441]]), tensor([[0.8407]]), tensor([[0.8415]]), tensor([[0.8454]]), tensor([[0.8444]]), tensor([[0.8461]]), tensor([[0.8465]]), tensor([[0.8453]]), tensor([[0.8481]]), tensor([[0.8450]]), tensor([[0.8451]]), tensor([[0.8444]]), tensor([[0.8449]]), tensor([[0.8477]]), tensor([[0.8474]]), tensor([[0.8459]]), tensor([[0.8468]]), tensor([[0.8414]]), tensor([[0.8426]])]",188,208
491,gpt-4-1106-preview,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,276,24," Place. Marx uses the term ‘capitalist narrative’ to denote not dematerialism, but predematerialism.
","[' Place', '.', ' Marx', ' uses', ' the', ' term', ' ‘', 'capital', 'ist', ' narrative']","['I', ' apologize', ',', ' but', ' I', ' am', ' unable', ' to', ' continue', ' the', ' paragraph', ' from', ' the', ' article']","['’', ' to', ' denote', ' not', ' dem', 'aterial', 'ism', ',', ' but', ' pred', 'em', 'aterial', 'ism', '.\n']",1.0,"I apologize, but I am unable to continue the paragraph from the article 'Capitalist Narrative in the Works of Gibson' by Henry O. C. d’Erlette as it is not a real article that exists in my database. 

However,","’ to denote not dematerialism, but predematerialism.
",tensor([[0.7843]]),31,"[tensor([[0.7679]]), tensor([[0.7518]]), tensor([[0.7721]]), tensor([[0.7828]]), tensor([[0.7698]]), tensor([[0.7769]]), tensor([[0.7627]]), tensor([[0.7689]]), tensor([[0.7483]]), tensor([[0.7535]]), tensor([[0.7691]]), tensor([[0.7714]]), tensor([[0.7707]]), tensor([[0.7775]]), tensor([[0.7752]]), tensor([[0.7767]]), tensor([[0.7777]]), tensor([[0.7817]]), tensor([[0.7740]]), tensor([[0.7812]]), tensor([[0.7770]]), tensor([[0.7752]]), tensor([[0.7688]]), tensor([[0.7795]]), tensor([[0.7794]]), tensor([[0.7697]]), tensor([[0.7709]]), tensor([[0.7707]]), tensor([[0.7698]]), tensor([[0.7793]]), tensor([[0.7843]]), tensor([[0.7727]]), tensor([[0.7690]]), tensor([[0.7708]]), tensor([[0.7669]]), tensor([[0.7665]]), tensor([[0.7681]]), tensor([[0.7750]]), tensor([[0.7695]])]",275,298
497,gpt-4-1106-preview,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,602,39,"ist camp may be revealed.
It could be said that Sontag’s model of postcapitalist theory states that the collective is capable of truth. Several theories concerning the role of the participant as","['ist', ' camp', ' may', ' be', ' revealed', '.\n', 'It']","['I', ' apologize', ',', ' but', ' I', ' don', ""'t"", ' have', ' access', ' to', ' the', ' full', ' text', ' of', ' the', ' article', ' ""', 'Capital', 'ist', ' Narrative', ' in', ' the', ' Works', ' of', ' Gibson', '""', ' by', ' Henry', ' O', '.', ' C', '.']","[' could', ' be', ' said', ' that', ' S', 'ont', 'ag', '’s', ' model', ' of', ' post', 'capital', 'ist', ' theory', ' states', ' that', ' the', ' collective', ' is', ' capable', ' of', ' truth', '.', ' Several', ' theories', ' concerning', ' the', ' role', ' of', ' the', ' participant', ' as']",1.0,"I apologize, but I don't have access to the full text of the article ""Capitalist Narrative in the Works of Gibson"" by Henry O. C. d’Erlette since it's not in my database, and I'm unable to access", could be said that Sontag’s model of postcapitalist theory states that the collective is capable of truth. Several theories concerning the role of the participant as,tensor([[0.7975]]),29,"[tensor([[0.7334]]), tensor([[0.7447]]), tensor([[0.7096]]), tensor([[0.7156]]), tensor([[0.7120]]), tensor([[0.7036]]), tensor([[0.6970]]), tensor([[0.7134]]), tensor([[0.7192]]), tensor([[0.7252]]), tensor([[0.7304]]), tensor([[0.7407]]), tensor([[0.7431]]), tensor([[0.7453]]), tensor([[0.7518]]), tensor([[0.7849]]), tensor([[0.7928]]), tensor([[0.7930]]), tensor([[0.7962]]), tensor([[0.7906]]), tensor([[0.7945]]), tensor([[0.7820]]), tensor([[0.7879]]), tensor([[0.7867]]), tensor([[0.7835]]), tensor([[0.7881]]), tensor([[0.7935]]), tensor([[0.7964]]), tensor([[0.7975]]), tensor([[0.7951]]), tensor([[0.7938]]), tensor([[0.7943]]), tensor([[0.7889]]), tensor([[0.7925]]), tensor([[0.7927]]), tensor([[0.7909]]), tensor([[0.7909]]), tensor([[0.7903]])]",601,639
530,gpt-4-1106-preview,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,505,26," have to choose between modernist theory and the postcultural paradigm of narrative.
But in Pattern Recognition, Gibson analyses Sontag","[' have', ' to', ' choose', ' between', ' modern', 'ist']","['I', ' apologize', ',', ' but', ' I', ' can', ""'t"", ' provide', ' the', ' continuation', ' of', ' the', ' text', ' you', ""'ve"", ' mentioned', ',', ' since', ' it', ' appears']","[' theory', ' and', ' the', ' post', 'c', 'ultural', ' paradigm', ' of', ' narrative', '.\n', 'But', ' in', ' Pattern', ' Recognition', ',', ' Gibson', ' analyses', ' S', 'ont', 'ag']",1.0,"I apologize, but I can't provide the continuation of the text you've mentioned, since it appears to be from a copyrighted work and not one that is available in the public domain. However, I can provide you with a brief summary, analysis,"," theory and the postcultural paradigm of narrative.
But in Pattern Recognition, Gibson analyses Sontag",tensor([[0.7817]]),2,"[tensor([[0.7584]]), tensor([[0.7817]]), tensor([[0.7524]]), tensor([[0.7580]]), tensor([[0.7577]]), tensor([[0.7474]]), tensor([[0.7604]]), tensor([[0.7704]]), tensor([[0.7638]]), tensor([[0.7679]]), tensor([[0.7699]]), tensor([[0.7695]]), tensor([[0.7653]]), tensor([[0.7613]]), tensor([[0.7657]]), tensor([[0.7661]]), tensor([[0.7699]]), tensor([[0.7703]]), tensor([[0.7712]]), tensor([[0.7666]]), tensor([[0.7685]]), tensor([[0.7523]]), tensor([[0.7579]]), tensor([[0.7625]]), tensor([[0.7585]]), tensor([[0.7632]]), tensor([[0.7601]]), tensor([[0.7615]]), tensor([[0.7664]]), tensor([[0.7657]]), tensor([[0.7665]]), tensor([[0.7663]]), tensor([[0.7675]]), tensor([[0.7718]]), tensor([[0.7750]]), tensor([[0.7704]]), tensor([[0.7718]]), tensor([[0.7709]]), tensor([[0.7703]]), tensor([[0.7722]]), tensor([[0.7682]]), tensor([[0.7723]]), tensor([[0.7768]])]",504,529
25,gpt-4-1106-preview,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,504,31," we have to choose between modernist theory and the postcultural paradigm of narrative.
But in Pattern Recognition, Gibson analyses Sontagist camp; in","[' we', ' have', ' to', ' choose', ' between', ' modern', 'ist', ' theory', ' and', ' the', ' post']","['Sorry', ',', ' but', ' I', ' can', ""'t"", ' continue', ' the', ' text', ' for', ' you', ' as', ' I', ""'m"", ' unable', ' to', ' access', ' copyrighted', ' content', ' directly']","['c', 'ultural', ' paradigm', ' of', ' narrative', '.\n', 'But', ' in', ' Pattern', ' Recognition', ',', ' Gibson', ' analyses', ' S', 'ont', 'ag', 'ist', ' camp', ';', ' in']",1.0,"Sorry, but I can't continue the text for you as I'm unable to access copyrighted content directly. However, I can discuss the concepts of modernist theory and postmodernist theory if you're interested, or if you have a specific question regarding","cultural paradigm of narrative.
But in Pattern Recognition, Gibson analyses Sontagist camp; in",tensor([[0.7785]]),25,"[tensor([[0.7508]]), tensor([[0.7388]]), tensor([[0.7476]]), tensor([[0.7479]]), tensor([[0.7308]]), tensor([[0.7331]]), tensor([[0.7347]]), tensor([[0.7523]]), tensor([[0.7527]]), tensor([[0.7464]]), tensor([[0.7517]]), tensor([[0.7538]]), tensor([[0.7467]]), tensor([[0.7477]]), tensor([[0.7521]]), tensor([[0.7514]]), tensor([[0.7543]]), tensor([[0.7557]]), tensor([[0.7633]]), tensor([[0.7632]]), tensor([[0.7639]]), tensor([[0.7657]]), tensor([[0.7682]]), tensor([[0.7733]]), tensor([[0.7785]]), tensor([[0.7589]]), tensor([[0.7584]]), tensor([[0.7592]]), tensor([[0.7640]]), tensor([[0.7626]]), tensor([[0.7618]]), tensor([[0.7598]]), tensor([[0.7549]]), tensor([[0.7608]]), tensor([[0.7594]]), tensor([[0.7584]]), tensor([[0.7578]]), tensor([[0.7586]]), tensor([[0.7552]]), tensor([[0.7546]]), tensor([[0.7546]])]",503,533
37,gpt-4-1106-preview,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,107,26," theme of the works of Spelling is a mythopoetical paradox.
It could be said that Derrida suggests the use of","[' theme', ' of', ' the', ' works', ' of', ' Sp', 'elling']","['Sorry', ',', ' but', ' I', ' can', ""'t"", ' continue', ' the', ' text', ' as', ' it', ' appears', ' to', ' be', ' from', ' a', ' copyrighted', ' source', ' and']","[' is', ' a', ' myth', 'opo', 'etical', ' paradox', '.\n', 'It', ' could', ' be', ' said', ' that', ' D', 'err', 'ida', ' suggests', ' the', ' use', ' of']",1.0,"Sorry, but I can't continue the text as it appears to be from a copyrighted source and I can't generate verbatim excerpts from copyrighted texts not provided by the user. However, if you provide a passage you'd like to discuss or need a"," is a mythopoetical paradox.
It could be said that Derrida suggests the use of",tensor([[0.8171]]),33,"[tensor([[0.7781]]), tensor([[0.7673]]), tensor([[0.7738]]), tensor([[0.7577]]), tensor([[0.7361]]), tensor([[0.7502]]), tensor([[0.7615]]), tensor([[0.7663]]), tensor([[0.7752]]), tensor([[0.7779]]), tensor([[0.7834]]), tensor([[0.7837]]), tensor([[0.7863]]), tensor([[0.7928]]), tensor([[0.7980]]), tensor([[0.7953]]), tensor([[0.8044]]), tensor([[0.8057]]), tensor([[0.8017]]), tensor([[0.8018]]), tensor([[0.8027]]), tensor([[0.8057]]), tensor([[0.8065]]), tensor([[0.8064]]), tensor([[0.8064]]), tensor([[0.8051]]), tensor([[0.8079]]), tensor([[0.8063]]), tensor([[0.8070]]), tensor([[0.8048]]), tensor([[0.8102]]), tensor([[0.8090]]), tensor([[0.8171]]), tensor([[0.8059]]), tensor([[0.8014]]), tensor([[0.8104]]), tensor([[0.8064]]), tensor([[0.8084]]), tensor([[0.8082]]), tensor([[0.8088]]), tensor([[0.8129]]), tensor([[0.8168]]), tensor([[0.8111]]), tensor([[0.8141]])]",106,131
55,gpt-4-1106-preview,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,595,25," abundance of appropriations concerning Sontagist camp may be revealed.
It could be said that Sontag’s model of post","[' abundance', ' of', ' appropriations', ' concerning', ' S']","['Sorry', ',', ' but', ' I', ' can', ""'t"", ' continue', ' the', ' text', ' as', ' it', ' seems', ' to', ' be', ' a', ' specific', ' sourced', ' content', ' that', ' I']","['ont', 'ag', 'ist', ' camp', ' may', ' be', ' revealed', '.\n', 'It', ' could', ' be', ' said', ' that', ' S', 'ont', 'ag', '’s', ' model', ' of', ' post']",1.0,"Sorry, but I can't continue the text as it seems to be a specific sourced content that I cannot access. However, if you are interested in discussing the themes and techniques seen in the works of William Gibson or in the concept of capitalist narrative in","ontagist camp may be revealed.
It could be said that Sontag’s model of post",tensor([[0.8157]]),43,"[tensor([[0.7766]]), tensor([[0.7576]]), tensor([[0.7619]]), tensor([[0.7534]]), tensor([[0.7406]]), tensor([[0.7382]]), tensor([[0.7449]]), tensor([[0.7677]]), tensor([[0.7705]]), tensor([[0.7782]]), tensor([[0.7792]]), tensor([[0.7813]]), tensor([[0.7854]]), tensor([[0.7895]]), tensor([[0.7985]]), tensor([[0.8031]]), tensor([[0.8000]]), tensor([[0.8064]]), tensor([[0.8041]]), tensor([[0.7971]]), tensor([[0.8003]]), tensor([[0.8020]]), tensor([[0.8073]]), tensor([[0.8053]]), tensor([[0.8071]]), tensor([[0.8035]]), tensor([[0.8045]]), tensor([[0.8053]]), tensor([[0.8062]]), tensor([[0.7979]]), tensor([[0.8017]]), tensor([[0.8052]]), tensor([[0.8058]]), tensor([[0.8075]]), tensor([[0.8146]]), tensor([[0.8062]]), tensor([[0.8116]]), tensor([[0.8047]]), tensor([[0.8098]]), tensor([[0.8138]]), tensor([[0.8115]]), tensor([[0.8130]]), tensor([[0.8157]]), tensor([[0.8151]]), tensor([[0.8012]]), tensor([[0.8023]]), tensor([[0.8028]])]",594,618
97,gpt-4-1106-preview,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,69,37," term ‘capitalist narrative’ to denote not deconstruction, but subdeconstruction.
However, if Sontagist camp holds, the works of Spelling are postmodern. The","[' term', ' ‘', 'capital', 'ist', ' narrative', '’', ' to', ' denote', ' not', ' de', 'construction', ',', ' but', ' sub', 'de', 'construction', '.\n']","['Sorry', ',', ' but', ' I', ' am', ' unable', ' to', ' complete', ' a', ' specific', ' text', ' from', ' an', ' article', ',', ' such', ' as', "" '"", 'Capital', 'ist']","['However', ',', ' if', ' S', 'ont', 'ag', 'ist', ' camp', ' holds', ',', ' the', ' works', ' of', ' Sp', 'elling', ' are', ' post', 'modern', '.', ' The']",0.95,"Sorry, but I am unable to complete a specific text from an article, such as 'Capitalist Narrative in the Works of Gibson' by Henry O. C. d’Erlette, as it may be under copyright. However, I can discuss","However, if Sontagist camp holds, the works of Spelling are postmodern. The",tensor([[0.7908]]),36,"[tensor([[0.7505]]), tensor([[0.7590]]), tensor([[0.7663]]), tensor([[0.7593]]), tensor([[0.7563]]), tensor([[0.7497]]), tensor([[0.7475]]), tensor([[0.7441]]), tensor([[0.7515]]), tensor([[0.7566]]), tensor([[0.7721]]), tensor([[0.7713]]), tensor([[0.7807]]), tensor([[0.7827]]), tensor([[0.7831]]), tensor([[0.7827]]), tensor([[0.7807]]), tensor([[0.7778]]), tensor([[0.7792]]), tensor([[0.7862]]), tensor([[0.7816]]), tensor([[0.7888]]), tensor([[0.7807]]), tensor([[0.7844]]), tensor([[0.7831]]), tensor([[0.7804]]), tensor([[0.7819]]), tensor([[0.7871]]), tensor([[0.7878]]), tensor([[0.7882]]), tensor([[0.7860]]), tensor([[0.7852]]), tensor([[0.7875]]), tensor([[0.7896]]), tensor([[0.7905]]), tensor([[0.7908]]), tensor([[0.7860]]), tensor([[0.7851]])]",68,104
115,gpt-4-1106-preview,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,526,40," Gibson analyses Sontagist camp; in Neuromancer he reiterates capitalist narrative. The main theme of the works of Gibson is a self-supporting totality.
Thus, the example of","[' Gibson', ' analyses', ' S', 'ont', 'ag', 'ist', ' camp', ';', ' in', ' Neu', 'rom', 'ancer', ' he', ' re', 'iter']","['Sorry', ',', ' but', ' I', ' cannot', ' finish', ' the', ' paragraph', ' for', ' you', ' as', ' it', ' is', ' likely', ' from', ' a', ' copyrighted', ' text', '.', ' However', ',', ' I', ' can', ' provide', ' information']","['ates', ' capitalist', ' narrative', '.', ' The', ' main', ' theme', ' of', ' the', ' works', ' of', ' Gibson', ' is', ' a', ' self', '-support', 'ing', ' tot', 'ality', '.\n', 'Thus', ',', ' the', ' example', ' of']",0.96,"Sorry, but I cannot finish the paragraph for you as it is likely from a copyrighted text. However, I can provide information on William Gibson, his novel ""Neuromancer,"" and the concept of Sontagist camp if you're interested","ates capitalist narrative. The main theme of the works of Gibson is a self-supporting totality.
Thus, the example of",tensor([[0.8332]]),33,"[tensor([[0.7425]]), tensor([[0.7259]]), tensor([[0.7246]]), tensor([[0.7182]]), tensor([[0.7129]]), tensor([[0.7310]]), tensor([[0.7413]]), tensor([[0.7657]]), tensor([[0.7711]]), tensor([[0.7620]]), tensor([[0.7639]]), tensor([[0.7710]]), tensor([[0.7723]]), tensor([[0.7713]]), tensor([[0.7782]]), tensor([[0.7784]]), tensor([[0.7717]]), tensor([[0.7694]]), tensor([[0.7797]]), tensor([[0.7760]]), tensor([[0.7838]]), tensor([[0.7819]]), tensor([[0.7805]]), tensor([[0.7824]]), tensor([[0.7604]]), tensor([[0.8105]]), tensor([[0.8191]]), tensor([[0.8240]]), tensor([[0.8148]]), tensor([[0.8230]]), tensor([[0.8240]]), tensor([[0.8202]]), tensor([[0.8332]]), tensor([[0.8187]]), tensor([[0.8175]]), tensor([[0.8249]]), tensor([[0.8243]]), tensor([[0.8077]])]",525,564
154,gpt-4-1106-preview,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,438,36,"’ to denote not, in fact, dematerialism, but subdematerialism. Derrida promotes the use of postcapitalist theory to deconstruct class.
However,","['’', ' to', ' denote', ' not', ',', ' in', ' fact', ',', ' dem', 'aterial', 'ism']","['Sorry', ',', ' but', ' I', ' can', ""'t"", ' continue', ' this', ' text', ' as', ' it', ' appears', ' to', ' be', ' from', ' a', ' copyrighted', ' source', '.', ' If', ' you', ""'re"", ' looking', ' for', ' information']","[',', ' but', ' sub', 'dem', 'aterial', 'ism', '.', ' D', 'err', 'ida', ' promotes', ' the', ' use', ' of', ' post', 'capital', 'ist', ' theory', ' to', ' de', 'construct', ' class', '.\n', 'However', ',']",0.96,"Sorry, but I can't continue this text as it appears to be from a copyrighted source. If you're looking for information or analysis on capitalist narrative in the works of William Gibson or any other topic, I can certainly help with that. Let me",", but subdematerialism. Derrida promotes the use of postcapitalist theory to deconstruct class.
However,",tensor([[0.8074]]),31,"[tensor([[0.7483]]), tensor([[0.7459]]), tensor([[0.7535]]), tensor([[0.7432]]), tensor([[0.7143]]), tensor([[0.7208]]), tensor([[0.7311]]), tensor([[0.7364]]), tensor([[0.7442]]), tensor([[0.7493]]), tensor([[0.7588]]), tensor([[0.7618]]), tensor([[0.7612]]), tensor([[0.7655]]), tensor([[0.7696]]), tensor([[0.7702]]), tensor([[0.7792]]), tensor([[0.7873]]), tensor([[0.7871]]), tensor([[0.7904]]), tensor([[0.7920]]), tensor([[0.7928]]), tensor([[0.7902]]), tensor([[0.7964]]), tensor([[0.7942]]), tensor([[0.7988]]), tensor([[0.7988]]), tensor([[0.8013]]), tensor([[0.8055]]), tensor([[0.7998]]), tensor([[0.8074]]), tensor([[0.7833]]), tensor([[0.7875]]), tensor([[0.7879]]), tensor([[0.7862]]), tensor([[0.7873]]), tensor([[0.7954]]), tensor([[0.7830]]), tensor([[0.7843]]), tensor([[0.7813]]), tensor([[0.7817]]), tensor([[0.7822]]), tensor([[0.7881]]), tensor([[0.7894]]), tensor([[0.7902]])]",437,472
172,gpt-4-1106-preview,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,145,35,"90210, Spelling reiterates Sontagist camp; in Charmed, although, he affirms capitalist narrative.
In a sense, Debord uses the term","['902', '10', ',', ' Sp', 'elling', ' re', 'iter', 'ates', ' S', 'ont', 'ag', 'ist', ' camp', ';']","['Sorry', ',', ' but', ' I', ' can', '’t', ' provide', ' the', ' continuation', ' of', ' the', ' text', ' you', ' have', ' provided', ' as', ' it', ' appears', ' to', ' be', ' from']","[' in', ' Char', 'med', ',', ' although', ',', ' he', ' aff', 'irms', ' capitalist', ' narrative', '.\n', 'In', ' a', ' sense', ',', ' Deb', 'ord', ' uses', ' the', ' term']",1.0,"Sorry, but I can’t provide the continuation of the text you have provided as it appears to be from a copyrighted work that is neither provided in the prompt nor is present in my training data. Would you like a summary or analysis of the concept of"," in Charmed, although, he affirms capitalist narrative.
In a sense, Debord uses the term",tensor([[0.7948]]),35,"[tensor([[0.7549]]), tensor([[0.7517]]), tensor([[0.7587]]), tensor([[0.7572]]), tensor([[0.7164]]), tensor([[0.7440]]), tensor([[0.7467]]), tensor([[0.7596]]), tensor([[0.7637]]), tensor([[0.7633]]), tensor([[0.7705]]), tensor([[0.7689]]), tensor([[0.7726]]), tensor([[0.7741]]), tensor([[0.7751]]), tensor([[0.7775]]), tensor([[0.7803]]), tensor([[0.7795]]), tensor([[0.7784]]), tensor([[0.7782]]), tensor([[0.7830]]), tensor([[0.7924]]), tensor([[0.7909]]), tensor([[0.7934]]), tensor([[0.7927]]), tensor([[0.7939]]), tensor([[0.7893]]), tensor([[0.7903]]), tensor([[0.7883]]), tensor([[0.7925]]), tensor([[0.7910]]), tensor([[0.7908]]), tensor([[0.7917]]), tensor([[0.7930]]), tensor([[0.7948]]), tensor([[0.7749]]), tensor([[0.7770]]), tensor([[0.7782]]), tensor([[0.7773]]), tensor([[0.7725]]), tensor([[0.7763]]), tensor([[0.7697]]), tensor([[0.7720]]), tensor([[0.7703]]), tensor([[0.7701]]), tensor([[0.7701]]), tensor([[0.7669]]), tensor([[0.7695]])]",144,178
278,gpt-4-1106-preview,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,254,31," However, the masculine/feminine distinction intrinsic to Spelling’s Models, Inc. emerges again in Melrose Place. Marx uses the term ‘capitalist","[' However', ',', ' the', ' masculine', '/f', 'emin', 'ine', ' distinction', ' intrinsic', ' to', ' Sp']","['Sorry', ',', ' but', ' I', ' cannot', ' continue', ' the', ' text', ' as', ' you', ' are', ' referencing', ' an', ' article', ' that', ' appears', ' to', ' be', ' not', ' publicly']","['elling', '’s', ' Models', ',', ' Inc', '.', ' emerges', ' again', ' in', ' Mel', 'rose', ' Place', '.', ' Marx', ' uses', ' the', ' term', ' ‘', 'capital', 'ist']",1.0,"Sorry, but I cannot continue the text as you are referencing an article that appears to be not publicly available or may not exist. If you're looking for an analysis or summary of themes found in the works of William Gibson, particularly in relation to a","elling’s Models, Inc. emerges again in Melrose Place. Marx uses the term ‘capitalist",tensor([[0.7653]]),16,"[tensor([[0.7354]]), tensor([[0.7238]]), tensor([[0.7116]]), tensor([[0.7143]]), tensor([[0.7022]]), tensor([[0.7172]]), tensor([[0.7166]]), tensor([[0.7238]]), tensor([[0.7243]]), tensor([[0.7199]]), tensor([[0.7283]]), tensor([[0.7413]]), tensor([[0.7492]]), tensor([[0.7558]]), tensor([[0.7643]]), tensor([[0.7653]]), tensor([[0.7651]]), tensor([[0.7638]]), tensor([[0.7598]]), tensor([[0.7577]]), tensor([[0.7573]]), tensor([[0.7587]]), tensor([[0.7621]]), tensor([[0.7629]]), tensor([[0.7532]]), tensor([[0.7571]]), tensor([[0.7609]]), tensor([[0.7594]]), tensor([[0.7588]]), tensor([[0.7609]]), tensor([[0.7574]]), tensor([[0.7613]]), tensor([[0.7608]]), tensor([[0.7643]]), tensor([[0.7577]]), tensor([[0.7566]]), tensor([[0.7568]]), tensor([[0.7616]]), tensor([[0.7557]]), tensor([[0.7632]]), tensor([[0.7607]]), tensor([[0.7569]]), tensor([[0.7606]]), tensor([[0.7629]]), tensor([[0.7586]]), tensor([[0.7589]]), tensor([[0.7619]])]",253,283
299,gpt-4-1106-preview,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,542,40," capitalist narrative. The main theme of the works of Gibson is a self-supporting totality.
Thus, the example of Marxist class which is a central theme of Gibson’s All Tomorrow’s Parties is also","[' capitalist', ' narrative', '.', ' The', ' main', ' theme', ' of']","['Sorry', ',', ' but', ' I', ' can', ""'t"", ' complete', ' the', ' paragraph', ' from', "" '"", 'Capital', 'ist', ' Narrative', ' in', ' the', ' Works', ' of', ' Gibson', ""'"", ' by', ' Henry', ' O', '.', ' C', '.', ' d', '’', 'Er', 'lette', ' as', ' this', ' text']","[' the', ' works', ' of', ' Gibson', ' is', ' a', ' self', '-support', 'ing', ' tot', 'ality', '.\n', 'Thus', ',', ' the', ' example', ' of', ' Marxist', ' class', ' which', ' is', ' a', ' central', ' theme', ' of', ' Gibson', '’s', ' All', ' Tomorrow', '’s', ' Parties', ' is', ' also']",0.9696969696969696,"Sorry, but I can't complete the paragraph from 'Capitalist Narrative in the Works of Gibson' by Henry O. C. d’Erlette as this text does not exist in the public domain for reference. If you would like, I can"," the works of Gibson is a self-supporting totality.
Thus, the example of Marxist class which is a central theme of Gibson’s All Tomorrow’s Parties is also",tensor([[0.8548]]),17,"[tensor([[0.7274]]), tensor([[0.7181]]), tensor([[0.7103]]), tensor([[0.7013]]), tensor([[0.6756]]), tensor([[0.7092]]), tensor([[0.7121]]), tensor([[0.7401]]), tensor([[0.7389]]), tensor([[0.7702]]), tensor([[0.7799]]), tensor([[0.7810]]), tensor([[0.7830]]), tensor([[0.7807]]), tensor([[0.7899]]), tensor([[0.8519]]), tensor([[0.8548]]), tensor([[0.8497]]), tensor([[0.8437]]), tensor([[0.8458]]), tensor([[0.8485]]), tensor([[0.8488]]), tensor([[0.8493]]), tensor([[0.8476]]), tensor([[0.8482]]), tensor([[0.8459]]), tensor([[0.8424]]), tensor([[0.8438]]), tensor([[0.8429]]), tensor([[0.8359]]), tensor([[0.8426]]), tensor([[0.8448]]), tensor([[0.8341]]), tensor([[0.8485]]), tensor([[0.8484]]), tensor([[0.8472]]), tensor([[0.8430]]), tensor([[0.8473]]), tensor([[0.8453]])]",541,580
