,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
1773,gpt-4-1106-preview,English Standard Bible,457,40," the two great lights—the greater light to rule the day and the lesser light to rule the night—and the stars. 
17 And God set them in the expanse of the heavens to give light on","[' the', ' two', ' great', ' lights', '—the']","['Sorry', ',', ' but', ' I', ' can', ""'t"", ' continue', ' the', ' text', ' from', ' the', ' English', ' Standard', ' Bible', ' as', ' it', ' is', ' copyrighted', ' material', '.', ' However', ',', ' I', ' can', ' provide', ' a', ' summary', ' or', ' discuss', ' the', ' content', ' and', ' themes', ' from', ' the']","[' greater', ' light', ' to', ' rule', ' the', ' day', ' and', ' the', ' lesser', ' light', ' to', ' rule', ' the', ' night', '—and', ' the', ' stars', '.', ' \n', '17', ' And', ' God', ' set', ' them', ' in', ' the', ' ex', 'panse', ' of', ' the', ' heavens', ' to', ' give', ' light', ' on']",0.9428571428571428,"Sorry, but I can't continue the text from the English Standard Bible as it is copyrighted material. However, I can provide a summary or discuss the content and themes from the book in question if you want. Let me know if you'd like that"," greater light to rule the day and the lesser light to rule the night—and the stars. 
17 And God set them in the expanse of the heavens to give light on",tensor([[0.8078]]),39,"[tensor([[0.7728]]), tensor([[0.7464]]), tensor([[0.7515]]), tensor([[0.7421]]), tensor([[0.7262]]), tensor([[0.7322]]), tensor([[0.7369]]), tensor([[0.7515]]), tensor([[0.7640]]), tensor([[0.7589]]), tensor([[0.7637]]), tensor([[0.7778]]), tensor([[0.7849]]), tensor([[0.7865]]), tensor([[0.7862]]), tensor([[0.7928]]), tensor([[0.7834]]), tensor([[0.7842]]), tensor([[0.7953]]), tensor([[0.7897]]), tensor([[0.7960]]), tensor([[0.8049]]), tensor([[0.8030]]), tensor([[0.8078]]), tensor([[0.8071]]), tensor([[0.8039]]), tensor([[0.8023]]), tensor([[0.8001]]), tensor([[0.8006]]), tensor([[0.8052]]), tensor([[0.8056]]), tensor([[0.8030]]), tensor([[0.8002]]), tensor([[0.7995]]), tensor([[0.8000]]), tensor([[0.7998]]), tensor([[0.7998]]), tensor([[0.7987]]), tensor([[0.8078]]), tensor([[0.8061]]), tensor([[0.8039]]), tensor([[0.8017]]), tensor([[0.8019]]), tensor([[0.8018]]), tensor([[0.8002]])]",456,495
1782,gpt-4-1106-preview,English Standard Bible,241,32," land appear.” And it was so. 
10 God called the dry land Earth,4 and the waters that were gathered together he called Seas. And God saw","[' land', ' appear', '.”', ' And', ' it', ' was', ' so', '.', ' \n', '10', ' God', ' called']","['Sorry', ',', ' but', ' I', ' can', ""'t"", ' continue', ' the', ' text', ' from', ' the', ' English', ' Standard', ' Version', ' Bible', ' for', ' you', '.', ' However', ',']","[' the', ' dry', ' land', ' Earth', ',', '4', ' and', ' the', ' waters', ' that', ' were', ' gathered', ' together', ' he', ' called', ' Seas', '.', ' And', ' God', ' saw']",0.95,"Sorry, but I can't continue the text from the English Standard Version Bible for you. However, I can provide a summary or discuss its themes, characters, and much more if you're interested. Let me know if you would like me to provide"," the dry land Earth,4 and the waters that were gathered together he called Seas. And God saw",tensor([[0.8110]]),24,"[tensor([[0.7426]]), tensor([[0.7613]]), tensor([[0.7577]]), tensor([[0.7571]]), tensor([[0.7206]]), tensor([[0.7310]]), tensor([[0.7300]]), tensor([[0.7463]]), tensor([[0.7569]]), tensor([[0.7514]]), tensor([[0.7598]]), tensor([[0.7612]]), tensor([[0.7648]]), tensor([[0.7775]]), tensor([[0.7789]]), tensor([[0.7817]]), tensor([[0.7938]]), tensor([[0.7884]]), tensor([[0.7937]]), tensor([[0.8028]]), tensor([[0.7994]]), tensor([[0.8109]]), tensor([[0.8104]]), tensor([[0.8110]]), tensor([[0.8110]]), tensor([[0.8008]]), tensor([[0.7949]]), tensor([[0.7954]]), tensor([[0.7958]]), tensor([[0.7937]]), tensor([[0.7961]]), tensor([[0.7968]]), tensor([[0.7928]]), tensor([[0.8045]]), tensor([[0.7993]]), tensor([[0.7955]]), tensor([[0.7955]]), tensor([[0.7954]]), tensor([[0.7939]]), tensor([[0.7939]]), tensor([[0.7943]]), tensor([[0.7937]]), tensor([[0.7954]])]",240,271
1806,gpt-4-1106-preview,Christian Standard Bible ,682,31," kinds. And God saw that it was good.
26 Then God said, “Let us make man in our image, according to our likeness. They will","[' kinds', '.', ' And', ' God', ' saw', ' that', ' it', ' was', ' good', '.\n']","['Sorry', ',', ' but', ' I', ' can', ""'t"", ' continue', ' the', ' text', ' from', ' the', ' Christian', ' Standard', ' Bible', ' as', ' it', ' is', ' copyrighted', ' material', '.', ' However']","['26', ' Then', ' God', ' said', ',', ' “', 'Let', ' us', ' make', ' man', ' in', ' our', ' image', ',', ' according', ' to', ' our', ' likeness', '.', ' They', ' will']",1.0,"Sorry, but I can't continue the text from the Christian Standard Bible as it is copyrighted material. However, I can provide a summary or discuss the themes, characters, and theological implications of the scripture, or explore other topics you're interested in.","26 Then God said, “Let us make man in our image, according to our likeness. They will",tensor([[0.7961]]),24,"[tensor([[0.7332]]), tensor([[0.7591]]), tensor([[0.7612]]), tensor([[0.7591]]), tensor([[0.7206]]), tensor([[0.7392]]), tensor([[0.7465]]), tensor([[0.7535]]), tensor([[0.7625]]), tensor([[0.7618]]), tensor([[0.7829]]), tensor([[0.7868]]), tensor([[0.7835]]), tensor([[0.7922]]), tensor([[0.7911]]), tensor([[0.7896]]), tensor([[0.7900]]), tensor([[0.7839]]), tensor([[0.7920]]), tensor([[0.7958]]), tensor([[0.7925]]), tensor([[0.7928]]), tensor([[0.7943]]), tensor([[0.7961]]), tensor([[0.7936]]), tensor([[0.7897]]), tensor([[0.7894]]), tensor([[0.7793]]), tensor([[0.7790]]), tensor([[0.7826]]), tensor([[0.7842]]), tensor([[0.7878]]), tensor([[0.7894]]), tensor([[0.7884]]), tensor([[0.7828]]), tensor([[0.7870]]), tensor([[0.7821]]), tensor([[0.7817]]), tensor([[0.7804]]), tensor([[0.7842]]), tensor([[0.7799]]), tensor([[0.7742]])]",681,711
1851,gpt-4-1106-preview,Christian Standard Bible ,868,30," for every bird of the sky, and for every creature that crawls on the earth ​— ​everything having the breath of life in it ​—","[' for', ' every', ' bird', ' of', ' the', ' sky', ',', ' and', ' for', ' every', ' creature', ' that', ' craw']","['Sorry', ',', ' but', ' I', ' cannot', ' continue', ' the', ' text', ' from', ' the', ' Christian', ' Standard', ' Bible', ' as', ' it', ' is', ' a']","['ls', ' on', ' the', ' earth', ' \u200b', '—', ' \u200b', 'everything', ' having', ' the', ' breath', ' of', ' life', ' in', ' it', ' \u200b', '—']",0.8823529411764706,"Sorry, but I cannot continue the text from the Christian Standard Bible as it is a copyrighted translation. However, I can offer a summary, discuss its themes, or provide information on the passage in question if that would be helpful to you.",ls on the earth ​— ​everything having the breath of life in it ​—,tensor([[0.8011]]),1,"[tensor([[0.8011]]), tensor([[0.7722]]), tensor([[0.7634]]), tensor([[0.7496]]), tensor([[0.7636]]), tensor([[0.7603]]), tensor([[0.7622]]), tensor([[0.7722]]), tensor([[0.7809]]), tensor([[0.7705]]), tensor([[0.7497]]), tensor([[0.7649]]), tensor([[0.7634]]), tensor([[0.7598]]), tensor([[0.7637]]), tensor([[0.7676]]), tensor([[0.7625]]), tensor([[0.7609]]), tensor([[0.7682]]), tensor([[0.7750]]), tensor([[0.7574]]), tensor([[0.7682]]), tensor([[0.7751]]), tensor([[0.7692]]), tensor([[0.7814]]), tensor([[0.7785]]), tensor([[0.7780]]), tensor([[0.7770]]), tensor([[0.7682]]), tensor([[0.7669]]), tensor([[0.7653]]), tensor([[0.7632]]), tensor([[0.7592]]), tensor([[0.7634]]), tensor([[0.7605]]), tensor([[0.7655]]), tensor([[0.7647]]), tensor([[0.7664]]), tensor([[0.7665]]), tensor([[0.7670]]), tensor([[0.7675]]), tensor([[0.7661]]), tensor([[0.7700]])]",867,896
1863,gpt-4-1106-preview,Christian Standard Bible ,53,35,"3 Then God said, “Let there be light,” and there was light. 
4 God saw that the light was good, and God separated the light from the darkness.","['3', ' Then', ' God', ' said', ',', ' “', 'Let', ' there', ' be', ' light']","['Sorry', ',', ' but', ' I', ' can', ""'t"", ' continue', ' the', ' text', ' from', ' the', ' Christian', ' Standard', ' Bible', ' as', ' it', ' is', ' copyrighted', ' material', '.', ' However', ',', ' I', ' can', ' provide']","[',”', ' and', ' there', ' was', ' light', '.', ' \n', '4', ' God', ' saw', ' that', ' the', ' light', ' was', ' good', ',', ' and', ' God', ' separated', ' the', ' light', ' from', ' the', ' darkness', '.']",1.0,"Sorry, but I can't continue the text from the Christian Standard Bible as it is copyrighted material. However, I can provide a general summary or answer questions about it. Let me know how I can help with that!",",” and there was light. 
4 God saw that the light was good, and God separated the light from the darkness.",tensor([[0.8021]]),31,"[tensor([[0.7437]]), tensor([[0.7561]]), tensor([[0.7717]]), tensor([[0.7655]]), tensor([[0.7363]]), tensor([[0.7435]]), tensor([[0.7371]]), tensor([[0.7559]]), tensor([[0.7629]]), tensor([[0.7572]]), tensor([[0.7771]]), tensor([[0.7827]]), tensor([[0.7753]]), tensor([[0.7812]]), tensor([[0.7794]]), tensor([[0.7811]]), tensor([[0.7717]]), tensor([[0.7722]]), tensor([[0.7824]]), tensor([[0.7819]]), tensor([[0.7798]]), tensor([[0.7836]]), tensor([[0.7841]]), tensor([[0.7889]]), tensor([[0.7919]]), tensor([[0.7931]]), tensor([[0.7898]]), tensor([[0.7925]]), tensor([[0.7924]]), tensor([[0.7878]]), tensor([[0.8021]]), tensor([[0.7955]]), tensor([[0.7898]]), tensor([[0.7889]]), tensor([[0.7919]]), tensor([[0.7861]]), tensor([[0.7877]]), tensor([[0.7870]]), tensor([[0.7816]])]",52,86
1869,gpt-4-1106-preview,Christian Standard Bible ,677,31," the ground according to their kinds. And God saw that it was good.
26 Then God said, “Let us make man in our image, according to","[' the', ' ground', ' according', ' to', ' their', ' kinds', '.', ' And', ' God', ' saw', ' that', ' it', ' was', ' good']","['Sorry', ',', ' but', ' I', ' can', ""'t"", ' continue', ' this', ' text', ' for', ' you', '.', ' The', ' Christian', ' Standard', ' Bible', ' is']","['.\n', '26', ' Then', ' God', ' said', ',', ' “', 'Let', ' us', ' make', ' man', ' in', ' our', ' image', ',', ' according', ' to']",1.0,"Sorry, but I can't continue this text for you. The Christian Standard Bible is under copyright, and I can't provide verbatim excerpts that aren't provided by the user for the purposes of commentary, criticism, or discussion. However, I can",".
26 Then God said, “Let us make man in our image, according to",tensor([[0.7989]]),34,"[tensor([[0.7295]]), tensor([[0.7566]]), tensor([[0.7619]]), tensor([[0.7545]]), tensor([[0.7143]]), tensor([[0.7382]]), tensor([[0.7498]]), tensor([[0.7528]]), tensor([[0.7566]]), tensor([[0.7447]]), tensor([[0.7633]]), tensor([[0.7919]]), tensor([[0.7962]]), tensor([[0.7903]]), tensor([[0.7884]]), tensor([[0.7945]]), tensor([[0.7851]]), tensor([[0.7842]]), tensor([[0.7849]]), tensor([[0.7837]]), tensor([[0.7865]]), tensor([[0.7872]]), tensor([[0.7949]]), tensor([[0.7953]]), tensor([[0.7946]]), tensor([[0.7961]]), tensor([[0.7963]]), tensor([[0.7926]]), tensor([[0.7975]]), tensor([[0.7983]]), tensor([[0.7962]]), tensor([[0.7982]]), tensor([[0.7981]]), tensor([[0.7989]]), tensor([[0.7972]]), tensor([[0.7978]]), tensor([[0.7958]]), tensor([[0.7945]]), tensor([[0.7933]]), tensor([[0.7946]])]",676,706
1875,gpt-4-1106-preview,Christian Standard Bible ,735,23," creatures that crawl on the earth.” 
27 So God created man in his own image;
he created him in the","[' creatures', ' that', ' crawl', ' on', ' the', ' earth', '.”', ' \n', '27', ' So', ' God']","['Sorry', ',', ' but', ' I', ' can', ""'t"", ' continue', ' the', ' text', ' from', ' the', ' Christian']","[' created', ' man', ' in', ' his', ' own', ' image', ';\n', 'he', ' created', ' him', ' in', ' the']",1.0,"Sorry, but I can't continue the text from the Christian Standard Bible as it is copyrighted material. I can, however, provide a summary or discuss the themes, characters, and ideas in the text if that would be helpful. Let me know what"," created man in his own image;
he created him in the",tensor([[0.7852]]),40,"[tensor([[0.7780]]), tensor([[0.7614]]), tensor([[0.7587]]), tensor([[0.7682]]), tensor([[0.7433]]), tensor([[0.7458]]), tensor([[0.7436]]), tensor([[0.7603]]), tensor([[0.7707]]), tensor([[0.7673]]), tensor([[0.7655]]), tensor([[0.7636]]), tensor([[0.7574]]), tensor([[0.7630]]), tensor([[0.7658]]), tensor([[0.7647]]), tensor([[0.7682]]), tensor([[0.7694]]), tensor([[0.7731]]), tensor([[0.7768]]), tensor([[0.7744]]), tensor([[0.7754]]), tensor([[0.7754]]), tensor([[0.7819]]), tensor([[0.7808]]), tensor([[0.7781]]), tensor([[0.7777]]), tensor([[0.7781]]), tensor([[0.7791]]), tensor([[0.7779]]), tensor([[0.7782]]), tensor([[0.7780]]), tensor([[0.7763]]), tensor([[0.7780]]), tensor([[0.7786]]), tensor([[0.7787]]), tensor([[0.7789]]), tensor([[0.7787]]), tensor([[0.7776]]), tensor([[0.7852]]), tensor([[0.7841]]), tensor([[0.7804]]), tensor([[0.7795]])]",734,756
1887,gpt-4-1106-preview,Christian Standard Bible ,882,29, on the earth ​— ​everything having the breath of life in it ​— ​I have given every green plant for food.” And it was,"[' on', ' the', ' earth', ' \u200b', '—', ' \u200b', 'everything', ' having', ' the', ' breath', ' of', ' life']","['Sorry', ',', ' but', ' I', ' can', ""'t"", ' continue', ' the', ' text', ' from', ' the', ' Christian', ' Standard', ' Bible', ' as', ' it', ' is']","[' in', ' it', ' \u200b', '—', ' \u200b', 'I', ' have', ' given', ' every', ' green', ' plant', ' for', ' food', '.”', ' And', ' it', ' was']",0.9411764705882352,"Sorry, but I can't continue the text from the Christian Standard Bible as it is a copyrighted translation. However, if you have any questions about the context or would like to discuss the themes or ideas presented within that passage, I'd be happy to", in it ​— ​I have given every green plant for food.” And it was,tensor([[0.7615]]),42,"[tensor([[0.7254]]), tensor([[0.7442]]), tensor([[0.7328]]), tensor([[0.7611]]), tensor([[0.7091]]), tensor([[0.7287]]), tensor([[0.7340]]), tensor([[0.7357]]), tensor([[0.7461]]), tensor([[0.7466]]), tensor([[0.7447]]), tensor([[0.7465]]), tensor([[0.7412]]), tensor([[0.7479]]), tensor([[0.7445]]), tensor([[0.7477]]), tensor([[0.7520]]), tensor([[0.7465]]), tensor([[0.7453]]), tensor([[0.7547]]), tensor([[0.7568]]), tensor([[0.7519]]), tensor([[0.7552]]), tensor([[0.7511]]), tensor([[0.7537]]), tensor([[0.7555]]), tensor([[0.7564]]), tensor([[0.7537]]), tensor([[0.7576]]), tensor([[0.7546]]), tensor([[0.7526]]), tensor([[0.7523]]), tensor([[0.7508]]), tensor([[0.7550]]), tensor([[0.7512]]), tensor([[0.7530]]), tensor([[0.7506]]), tensor([[0.7517]]), tensor([[0.7514]]), tensor([[0.7511]]), tensor([[0.7496]]), tensor([[0.7615]]), tensor([[0.7578]]), tensor([[0.7573]]), tensor([[0.7578]])]",881,909
1890,gpt-4-1106-preview,Christian Standard Bible ,854,24," food for you, 
30 for all the wildlife of the earth, for every bird of the sky, and for every","[' food', ' for', ' you', ',', ' \n', '30', ' for', ' all', ' the', ' wildlife']","['Sorry', ',', ' but', ' I', ' can', ""'t"", ' continue', ' the', ' text', ' from', ' the', ' Christian', ' Standard', ' Bible']","[' of', ' the', ' earth', ',', ' for', ' every', ' bird', ' of', ' the', ' sky', ',', ' and', ' for', ' every']",1.0,"Sorry, but I can't continue the text from the Christian Standard Bible for you. However, I can discuss its themes, content, or the significance of this passage. Would you like to know more about the message or context of the verses?"," of the earth, for every bird of the sky, and for every",tensor([[0.8165]]),31,"[tensor([[0.7854]]), tensor([[0.7840]]), tensor([[0.7726]]), tensor([[0.7661]]), tensor([[0.7412]]), tensor([[0.7576]]), tensor([[0.7592]]), tensor([[0.7768]]), tensor([[0.7881]]), tensor([[0.7804]]), tensor([[0.7668]]), tensor([[0.7855]]), tensor([[0.7771]]), tensor([[0.7906]]), tensor([[0.7901]]), tensor([[0.8058]]), tensor([[0.7940]]), tensor([[0.8056]]), tensor([[0.8048]]), tensor([[0.8070]]), tensor([[0.8068]]), tensor([[0.8082]]), tensor([[0.8045]]), tensor([[0.7983]]), tensor([[0.8070]]), tensor([[0.8057]]), tensor([[0.8109]]), tensor([[0.8112]]), tensor([[0.8139]]), tensor([[0.8125]]), tensor([[0.8165]]), tensor([[0.8144]]), tensor([[0.8145]]), tensor([[0.8130]]), tensor([[0.8096]]), tensor([[0.8089]]), tensor([[0.8099]]), tensor([[0.8125]]), tensor([[0.8092]]), tensor([[0.8101]]), tensor([[0.8097]]), tensor([[0.8103]])]",853,876
1917,gpt-4-1106-preview,Christian Standard Bible ,183,36," morning: the second day.
9 Then God said, “Let the water under the sky be gathered into one place, and let the dry land appear.” And it was so.","[' morning', ':', ' the', ' second', ' day', '.\n']","['Sorry', ',', ' but', ' I', ' can', ""'t"", ' continue', ' the', ' text', ' from', ' the', ' Christian', ' Standard', ' Bible', ' as', ' it', ' is', ' copyrighted', ' material', '.', ' However', ',', ' I', ' can', ' provide', ' a', ' summary', ' or', ' discuss', ' the']","['9', ' Then', ' God', ' said', ',', ' “', 'Let', ' the', ' water', ' under', ' the', ' sky', ' be', ' gathered', ' into', ' one', ' place', ',', ' and', ' let', ' the', ' dry', ' land', ' appear', '.”', ' And', ' it', ' was', ' so', '.']",0.9333333333333332,"Sorry, but I can't continue the text from the Christian Standard Bible as it is copyrighted material. However, I can provide a summary or discuss the content and its context if you're interested. Let me know how I can assist you further!","9 Then God said, “Let the water under the sky be gathered into one place, and let the dry land appear.” And it was so.",tensor([[0.8020]]),35,"[tensor([[0.7347]]), tensor([[0.7694]]), tensor([[0.7703]]), tensor([[0.7663]]), tensor([[0.7265]]), tensor([[0.7380]]), tensor([[0.7391]]), tensor([[0.7525]]), tensor([[0.7582]]), tensor([[0.7577]]), tensor([[0.7739]]), tensor([[0.7742]]), tensor([[0.7714]]), tensor([[0.7796]]), tensor([[0.7778]]), tensor([[0.7779]]), tensor([[0.7734]]), tensor([[0.7739]]), tensor([[0.7850]]), tensor([[0.7824]]), tensor([[0.7805]]), tensor([[0.7866]]), tensor([[0.7895]]), tensor([[0.7859]]), tensor([[0.7873]]), tensor([[0.7876]]), tensor([[0.7918]]), tensor([[0.7870]]), tensor([[0.7878]]), tensor([[0.7881]]), tensor([[0.7881]]), tensor([[0.7893]]), tensor([[0.7898]]), tensor([[0.7841]]), tensor([[0.8020]]), tensor([[0.7894]]), tensor([[0.7869]]), tensor([[0.7868]]), tensor([[0.7892]]), tensor([[0.7856]]), tensor([[0.7870]]), tensor([[0.7864]]), tensor([[0.7829]])]",182,217
